pr_id,event,created_at,actor,commit_id,assignee,label,message
3152847691,copilot_work_started,2025-06-17T09:50:43Z,MrHinsh,,,,
3152847691,committed,,,a0254e6835b353b4922318c2acf8cd02dc976f99,,,"Initial investigation and plan for Hugo data-driven content generation

Co-authored-by: MrHinsh <5205575+MrHinsh@users.noreply.github.com>"
3152847691,committed,,,77086e6c6fe49f3ee8651fe21f82e8763b694d3f,,,"Implement Hugo data-driven content generation with working templates

Co-authored-by: MrHinsh <5205575+MrHinsh@users.noreply.github.com>"
3152847691,committed,,,7dc161ef3e5748d5a126d9e026cd0ac8718fc6a3,,,"Complete Hugo data-driven content generation - eliminate Jekyll markdown duplication

Co-authored-by: MrHinsh <5205575+MrHinsh@users.noreply.github.com>"
3152847691,renamed,2025-06-17T10:06:22Z,Copilot,,,,
3152847691,review_requested,2025-06-17T10:06:23Z,Copilot,,,,
3152847691,copilot_work_finished,2025-06-17T10:06:29Z,MrHinsh,,,,
3152847691,closed,2025-06-18T13:15:20Z,MrHinsh,,,,
3166186032,committed,,,eda28b0c873f092901e017f9374fe6803026a679,,,Initial plan for issue
3166186032,assigned,2025-06-22T19:02:44Z,Copilot,,Copilot,,
3166186032,assigned,2025-06-22T19:02:44Z,Copilot,,sblom,,
3166186032,copilot_work_started,2025-06-22T19:02:46Z,sblom,,,,
3166186032,committed,,,0fa11eceb3dfdcc62af08ff20448a2741d0d3d4d,,,"Update artifact-upload and artifact-download actions to v4

Co-authored-by: sblom <31878+sblom@users.noreply.github.com>"
3166186032,renamed,2025-06-22T19:07:09Z,Copilot,,,,
3166186032,review_requested,2025-06-22T19:07:14Z,Copilot,,,,
3166186032,copilot_work_finished,2025-06-22T19:07:14Z,sblom,,,,
3092530279,committed,,,94cf129ba98d900ca2d132e29d8246346ddb87f6,,,Initial plan for issue
3092530279,assigned,2025-05-27T04:26:53Z,Copilot,,Copilot,,
3092530279,assigned,2025-05-27T04:26:53Z,Copilot,,AlekSi,,
3092530279,copilot_work_started,2025-05-27T04:26:55Z,AlekSi,,,,
3092530279,commented,2025-05-27T04:27:00Z,CLAassistant,,,,
3092530279,committed,,,d3579b73958cd9d244454d374e11ace391cc4037,,,"Add devcontainer and GitHub Codespaces support (#190)

Co-authored-by: AlekSi <11512+AlekSi@users.noreply.github.com>"
3092530279,renamed,2025-05-27T04:38:20Z,Copilot,,,,
3092530279,review_requested,2025-05-27T04:38:21Z,Copilot,,,,
3092530279,copilot_work_finished,2025-05-27T04:38:27Z,AlekSi,,,,
3154385668,committed,,,199e468c6ed17544870f154ebddfc4ab89694413,,,add scenario naming reqs section
3154385668,review_requested,2025-06-17T18:24:15Z,iscai-msft,,,,
3154385668,review_requested,2025-06-17T18:24:15Z,iscai-msft,,,,
3154385668,review_requested,2025-06-17T18:24:15Z,iscai-msft,,,,
3154385668,review_requested,2025-06-17T18:24:15Z,iscai-msft,,,,
3154385668,review_requested,2025-06-17T18:24:15Z,iscai-msft,,,,
3154385668,review_requested,2025-06-17T18:24:15Z,iscai-msft,,,,
3154385668,auto_merge_enabled,2025-06-17T18:24:23Z,iscai-msft,,,,
3154385668,committed,,,4c6ca6374a4fa15247476c998406a0a638bd4de2,,,remove redundant reqs
3154385668,labeled,2025-06-17T18:24:53Z,microsoft-github-policy-service[bot],,,eng,
3154385668,commented,2025-06-17T18:26:54Z,github-actions[bot],,,,
3154385668,commented,2025-06-17T18:36:40Z,azure-sdk,,,,
3154385668,reviewed,,,4c6ca6374a4fa15247476c998406a0a638bd4de2,,,
3154385668,added_to_merge_queue,2025-06-17T18:58:35Z,iscai-msft,,,,
3154385668,merged,2025-06-17T19:24:12Z,iscai-msft,d1ca3ae75b4551cac696c1c580e40593896c0d80,,,
3154385668,closed,2025-06-17T19:24:12Z,iscai-msft,,,,
3154385668,removed_from_merge_queue,2025-06-17T19:24:12Z,github-merge-queue[bot],,,,
3154385668,head_ref_deleted,2025-06-17T19:24:13Z,iscai-msft,,,,
3075189241,committed,,,57dbc93378ef7b5655c9834a4ac731aef1e3fcfd,,,Initial plan for issue
3075189241,assigned,2025-05-19T22:58:08Z,Copilot,,Copilot,,
3075189241,assigned,2025-05-19T22:58:08Z,Copilot,,akania,,
3075189241,copilot_work_started,2025-05-19T22:58:09Z,akania,,,,
3075189241,committed,,,98f899020b0412a1a6420da020cbf7b60e4c8eb8,,,"Implement EnhancedUserFacingDiagnostics to fix network events issue

Co-authored-by: akania <399222+akania@users.noreply.github.com>"
3075189241,committed,,,a127183da0b925fe460a74be580eccc2e5a146e4,,,"Add tests and enhance the diagnostic solution

Co-authored-by: akania <399222+akania@users.noreply.github.com>"
3075189241,committed,,,18af9eb782dc079d1f447dfed88b8c7ec363c24c,,,"Enhance documentation with detailed usage examples

Co-authored-by: akania <399222+akania@users.noreply.github.com>"
3075189241,renamed,2025-05-19T23:21:01Z,Copilot,,,,
3075189241,review_requested,2025-05-19T23:21:02Z,Copilot,,,,
3075189241,copilot_work_finished,2025-05-19T23:21:09Z,akania,,,,
3085431994,committed,,,36cedbca28f9e6ecaa33e5c80cee1f0bbdf71481,,,Initial plan for issue
3085431994,assigned,2025-05-23T07:12:23Z,Copilot,,Copilot,,
3085431994,assigned,2025-05-23T07:12:24Z,Copilot,,tanyasethi-msft,,
3085431994,copilot_work_started,2025-05-23T07:12:25Z,tanyasethi-msft,,,,
3085431994,committed,,,91cbee4e49d8271c32fc05e8cad515a6840f801b,,,"Fix RenameSource URL encoding for paths with special characters

Co-authored-by: tanyasethi-msft <124860586+tanyasethi-msft@users.noreply.github.com>"
3085431994,committed,,,50002c3426d2e7cdd0d4578f1d1ba454ab18cb0d,,,"Improve RenameSource URL encoding to preserve path structure

Co-authored-by: tanyasethi-msft <124860586+tanyasethi-msft@users.noreply.github.com>"
3085431994,committed,,,abee94c252400a76b094cba97a91f7caa8b6fa8b,,,"Complete RenameSource URL encoding with query parameter support

Co-authored-by: tanyasethi-msft <124860586+tanyasethi-msft@users.noreply.github.com>"
3085431994,committed,,,a650a5b68b779728a171814be638503e73ad747b,,,"Refine RenameSource URL encoding with proper query parameter handling

Co-authored-by: tanyasethi-msft <124860586+tanyasethi-msft@users.noreply.github.com>"
3085431994,renamed,2025-05-23T07:26:35Z,Copilot,,,,
3085431994,review_requested,2025-05-23T07:26:36Z,Copilot,,,,
3085431994,copilot_work_finished,2025-05-23T07:26:42Z,tanyasethi-msft,,,,
3085431994,commented,2025-05-28T04:15:46Z,tanyasethi-msft,,,,
3085431994,copilot_work_started,2025-05-28T04:15:50Z,tanyasethi-msft,,,,
3085431994,commented,2025-05-28T04:16:57Z,tanyasethi-msft,,,,
3085431994,committed,,,5c98ccf1e56782d0c529fe0fe28c63d2d9979931,,,"Add tests for RenameSource URL encoding with special characters

Co-authored-by: tanyasethi-msft <124860586+tanyasethi-msft@users.noreply.github.com>"
3085431994,commented,2025-05-28T04:27:34Z,Copilot,,,,
3085431994,copilot_work_finished,2025-05-28T04:28:22Z,tanyasethi-msft,,,,
3085431994,copilot_work_started,2025-05-28T04:28:24Z,tanyasethi-msft,,,,
3085431994,committed,,,38b5466673bee78deb93eacb00f23086bd0d3ab0,,,"Fix gocritic lint error: use += instead of = + concatenation

Co-authored-by: tanyasethi-msft <124860586+tanyasethi-msft@users.noreply.github.com>"
3085431994,commented,2025-05-28T04:34:37Z,Copilot,,,,
3085431994,copilot_work_finished,2025-05-28T04:35:17Z,tanyasethi-msft,,,,
3085431994,commented,2025-05-28T09:45:55Z,tanyasethi-msft,,,,
3085431994,copilot_work_started,2025-05-28T09:45:59Z,tanyasethi-msft,,,,
3085431994,committed,,,b7185ef866aebffa1e2038d5fff11b335a2ada06,,,"Fix lint errors in client_test.go files

Co-authored-by: tanyasethi-msft <124860586+tanyasethi-msft@users.noreply.github.com>"
3085431994,commented,2025-05-28T09:52:58Z,Copilot,,,,
3085431994,copilot_work_finished,2025-05-28T09:54:18Z,tanyasethi-msft,,,,
3085431994,commented,2025-05-28T10:12:24Z,tanyasethi-msft,,,,
3085431994,commented,2025-05-28T10:12:30Z,tanyasethi-msft,,,,
3085431994,copilot_work_started,2025-05-28T10:12:30Z,tanyasethi-msft,,,,
3085431994,committed,,,a8e859cc96ff8f3ab17da18f1ec97f745c962103,,,"Fix lint errors in client_test.go files

Co-authored-by: tanyasethi-msft <124860586+tanyasethi-msft@users.noreply.github.com>"
3123156365,committed,,,b3c50bdcdc3554a21b6813dc6ca4268b80592df0,,,Initial plan for issue
3123156365,assigned,2025-06-06T00:20:49Z,Copilot,,Copilot,,
3123156365,assigned,2025-06-06T00:20:49Z,Copilot,,brianrob,,
3123156365,copilot_work_started,2025-06-06T00:20:50Z,brianrob,,,,
3123156365,committed,,,88477ef09c0afe25990acca82dc429550025f2d9,,,"Update help documentation to fix outdated references to 'GC Heap Alloc Stacks'

Co-authored-by: brianrob <6210322+brianrob@users.noreply.github.com>"
3123156365,renamed,2025-06-06T00:31:12Z,Copilot,,,,
3123156365,review_requested,2025-06-06T00:31:13Z,Copilot,,,,
3123156365,copilot_work_finished,2025-06-06T00:31:21Z,brianrob,,,,
3123156365,reviewed,,,88477ef09c0afe25990acca82dc429550025f2d9,,,
3123156365,copilot_work_started,2025-06-06T18:25:22Z,brianrob,,,,
3123156365,committed,,,82437fd35bcca935b2cac97397fdddb7a3081056,,,"Update GC Heap Net Mem references to include (Coarse Sampling)

Co-authored-by: brianrob <6210322+brianrob@users.noreply.github.com>"
3123156365,copilot_work_finished,2025-06-06T18:29:50Z,brianrob,,,,
3123156365,ready_for_review,2025-06-06T19:12:17Z,brianrob,,,,
3123156365,review_requested,2025-06-06T19:12:18Z,brianrob,,,,
3123156365,review_requested,2025-06-06T19:12:18Z,brianrob,,,,
3123156365,review_requested,2025-06-06T19:12:18Z,brianrob,,,,
3123156365,review_requested,2025-06-06T19:12:18Z,brianrob,,,,
3123156365,commented,2025-06-06T19:13:44Z,brianrob,,,,
3123156365,reviewed,,,82437fd35bcca935b2cac97397fdddb7a3081056,,,
3123156365,reviewed,,,82437fd35bcca935b2cac97397fdddb7a3081056,,,
3123156365,reviewed,,,82437fd35bcca935b2cac97397fdddb7a3081056,,,
3123156365,merged,2025-06-06T20:39:58Z,brianrob,07ac79ec2bee15a9dd8d9d35692e7b648cd56a6c,,,
3123156365,closed,2025-06-06T20:39:58Z,brianrob,,,,
3123156365,head_ref_deleted,2025-06-06T20:40:00Z,brianrob,,,,
3078019645,committed,,,537948a8ea8043138b606eaf7cfe247229a4b301,,,Initial plan for issue
3078019645,assigned,2025-05-20T19:23:53Z,Copilot,,Copilot,,
3078019645,assigned,2025-05-20T19:23:53Z,Copilot,,JiuqingSong,,
3078019645,copilot_work_started,2025-05-20T19:23:56Z,JiuqingSong,,,,
3078019645,committed,,,bf9f0f5607bcf846cd87e7ce4328e8a5a03265c6,,,"Fix text color preservation when pasting links

Co-authored-by: JiuqingSong <23065085+JiuqingSong@users.noreply.github.com>"
3078019645,committed,,,b169137ec193040d532d414497ff0b93d7f9c6ed,,,"Add test for text color preservation with hyperlinks

Co-authored-by: JiuqingSong <23065085+JiuqingSong@users.noreply.github.com>"
3078019645,renamed,2025-05-20T19:37:35Z,Copilot,,,,
3078019645,review_requested,2025-05-20T19:37:36Z,Copilot,,,,
3078019645,copilot_work_finished,2025-05-20T19:37:44Z,JiuqingSong,,,,
3078019645,closed,2025-05-20T20:27:09Z,JiuqingSong,,,,
3096249565,committed,,,bf18dd1dad2794a3616f632d6176dfa1d1f38600,,,Initial plan for issue
3096249565,assigned,2025-05-28T06:52:40Z,Copilot,,Copilot,,
3096249565,assigned,2025-05-28T06:52:40Z,Copilot,,zhou9584,,
3096249565,copilot_work_started,2025-05-28T06:52:42Z,zhou9584,,,,
3096249565,committed,,,1c727d4900a6536597783432875c1e58b3e906cd,,,"Increase WebSocket reconnect sleep time from 10 to 30 seconds

Co-authored-by: zhou9584 <26757995+zhou9584@users.noreply.github.com>"
3096249565,renamed,2025-05-28T06:58:15Z,Copilot,,,,
3096249565,review_requested,2025-05-28T06:58:16Z,Copilot,,,,
3096249565,copilot_work_finished,2025-05-28T06:58:24Z,zhou9584,,,,
3075470121,committed,,,8ccee33df1623eea8bd9c9535641ddbc9459a66f,,,Initial plan for issue
3075470121,assigned,2025-05-20T02:54:53Z,Copilot,,Copilot,,
3075470121,assigned,2025-05-20T02:54:54Z,Copilot,,mitchdenny,,
3075470121,copilot_work_started,2025-05-20T02:54:55Z,mitchdenny,,,,
3075470121,copilot_work_finished,2025-05-20T02:56:32Z,mitchdenny,,,,
3075470121,labeled,2025-05-20T02:57:49Z,github-actions[bot],,,area-integrations,
3075470121,commented,2025-05-20T04:56:11Z,radical,,,,
3075470121,mentioned,2025-05-20T04:56:13Z,Copilot,,,,
3075470121,subscribed,2025-05-20T04:56:13Z,Copilot,,,,
3075470121,copilot_work_started,2025-05-20T04:56:16Z,radical,,,,
3075470121,copilot_work_finished,2025-05-20T04:57:46Z,radical,,,,
3075470121,commented,2025-05-20T05:13:25Z,radical,,,,
3075470121,copilot_work_started,2025-05-20T05:13:30Z,radical,,,,
3075470121,copilot_work_finished,2025-05-20T05:15:03Z,radical,,,,
3075470121,committed,,,7340088a3bd26ab4916122dccda897a1da57b879,,,Merge remote-tracking branch 'origin/main' into copilot/fix-9392
3075470121,commented,2025-05-20T05:21:27Z,radical,,,,
3075470121,mentioned,2025-05-20T05:21:29Z,Copilot,,,,
3075470121,subscribed,2025-05-20T05:21:29Z,Copilot,,,,
3075470121,copilot_work_started,2025-05-20T05:21:31Z,radical,,,,
3075470121,committed,,,7794f9c2f561146d8a234f54114a43f08b16f938,,,"Fix Redis and MySQL health checks to use proper connection options

Co-authored-by: radical <1472+radical@users.noreply.github.com>"
3075470121,commented,2025-05-20T05:33:23Z,Copilot,,,,
3075470121,mentioned,2025-05-20T05:33:24Z,Copilot,,,,
3075470121,subscribed,2025-05-20T05:33:24Z,Copilot,,,,
3075470121,copilot_work_finished,2025-05-20T05:34:15Z,radical,,,,
3075470121,reviewed,,,7794f9c2f561146d8a234f54114a43f08b16f938,,,
3075470121,copilot_work_started,2025-05-21T00:46:36Z,mitchdenny,,,,
3075470121,copilot_work_finished,2025-05-21T00:51:46Z,mitchdenny,,,,
3166279802,committed,,,8f0db35efaf722fe37467a3c559acb474e46acf5,,,Initial plan for issue
3166279802,assigned,2025-06-22T21:13:26Z,Copilot,,Copilot,,
3166279802,assigned,2025-06-22T21:13:26Z,Copilot,,MarekM25,,
3166279802,copilot_work_started,2025-06-22T21:13:27Z,MarekM25,,,,
3166279802,committed,,,2aecc7cb0d2866d96ae382ac0bda431dcc8ae2f0,,,"Update Sepolia AncientBarriers to 1450409 per EIP-3675 for pre-merge PoW history expiry

Co-authored-by: MarekM25 <9356351+MarekM25@users.noreply.github.com>"
3166279802,renamed,2025-06-22T21:23:54Z,Copilot,,,,
3166279802,review_requested,2025-06-22T21:24:01Z,Copilot,,,,
3166279802,copilot_work_finished,2025-06-22T21:24:01Z,MarekM25,,,,
3166279802,reviewed,,,2aecc7cb0d2866d96ae382ac0bda431dcc8ae2f0,,,
3166279802,review_requested,2025-06-22T23:36:54Z,benaadams,,,,
3166279802,reviewed,,,2aecc7cb0d2866d96ae382ac0bda431dcc8ae2f0,,,
3166279802,committed,,,58731e2ae13c77b58656c1daf7d4113f22ff3d7d,,,Merge branch 'master' into copilot/fix-5a6a2729-5e94-4551-8290-f7606f9a95cc
3166279802,cross-referenced,2025-06-23T07:35:54Z,Copilot,,,,
3166279802,cross-referenced,2025-06-23T09:11:41Z,Copilot,,,,
3166279802,commented,2025-06-23T10:13:09Z,MarekM25,,,,
3166279802,closed,2025-06-23T10:13:14Z,MarekM25,,,,
3129102032,committed,,,0a1d4bc4eed311d2de2062d791c4f91a24c056fd,,,Initial plan for issue
3129102032,assigned,2025-06-09T04:28:07Z,Copilot,,Copilot,,
3129102032,assigned,2025-06-09T04:28:07Z,Copilot,,TylerLeonhardt,,
3129102032,copilot_work_started,2025-06-09T04:28:10Z,TylerLeonhardt,,,,
3129102032,committed,,,83691a5382e2133c9ad4d0a7bd88f7a95179090e,,,"Implement invalid_client error handling for dynamic authentication providers

Co-authored-by: TylerLeonhardt <2644648+TylerLeonhardt@users.noreply.github.com>"
3129102032,committed,,,0fecbf1944db2b96798d7f4183138c5acf6b3723,,,"Add invalid_client error handling for device code flow authentication

Co-authored-by: TylerLeonhardt <2644648+TylerLeonhardt@users.noreply.github.com>"
3129102032,renamed,2025-06-09T04:45:02Z,Copilot,,,,
3129102032,review_requested,2025-06-09T04:45:03Z,Copilot,,,,
3129102032,copilot_work_finished,2025-06-09T04:45:10Z,TylerLeonhardt,,,,
3141911468,committed,,,1ae2ca61e72f6d697df390aa692966432b052c17,,,Initial plan for issue
3141911468,assigned,2025-06-13T00:46:16Z,Copilot,,Copilot,,
3141911468,assigned,2025-06-13T00:46:16Z,Copilot,,Benjin,,
3141911468,copilot_work_started,2025-06-13T00:46:17Z,Benjin,,,,
3141911468,committed,,,137cb13eba5b00a7351ec1527df978762b39afb8,,,"Fix accessibility issue: Add accessible names to refresh buttons in Connection Dialog

Co-authored-by: Benjin <1609827+Benjin@users.noreply.github.com>"
3141911468,committed,,,64b76e9ee7c93e04781559dbf5be57f63b0be410,,,Update localization bundle with new refresh string
3141911468,renamed,2025-06-13T01:07:31Z,Copilot,,,,
3141911468,review_requested,2025-06-13T01:07:32Z,Copilot,,,,
3141911468,copilot_work_finished,2025-06-13T01:07:41Z,Benjin,,,,
3141911468,commented,2025-06-26T19:17:39Z,Benjin,,,,
3141911468,ready_for_review,2025-06-26T19:17:42Z,Benjin,,,,
3141911468,review_requested,2025-06-26T19:17:43Z,Benjin,,,,
3141911468,review_requested,2025-06-26T19:17:43Z,Benjin,,,,
3141911468,review_requested,2025-06-26T19:17:43Z,Benjin,,,,
3141911468,review_requested,2025-06-26T19:17:43Z,Benjin,,,,
3141911468,review_requested,2025-06-26T19:17:44Z,Benjin,,,,
3141911468,reviewed,,,64b76e9ee7c93e04781559dbf5be57f63b0be410,,,
3122686039,committed,,,556481cfe0b0d74c6c13f19cb3b513c52cae8162,,,Initial plan for issue
3122686039,assigned,2025-06-05T21:11:31Z,Copilot,,Copilot,,
3122686039,assigned,2025-06-05T21:11:31Z,Copilot,,meganrogge,,
3122686039,copilot_work_started,2025-06-05T21:11:34Z,meganrogge,,,,
3122686039,committed,,,7d27d9c893453562a9cdb3a24a0f2cc22f88d063,,,"Fix compound tasks being removed from _activeTasks too early

- Modify _executeTask finally block to only remove tasks without commands
- Tasks with commands will be removed when their terminal exits naturally
- This fixes instance limit checks and terminate functionality for compound tasks

Co-authored-by: meganrogge <29464607+meganrogge@users.noreply.github.com>"
3122686039,renamed,2025-06-05T21:31:44Z,Copilot,,,,
3122686039,review_requested,2025-06-05T21:31:45Z,Copilot,,,,
3122686039,copilot_work_finished,2025-06-05T21:31:50Z,meganrogge,,,,
3122686039,commented,2025-06-05T21:33:17Z,meganrogge,,,,
3122686039,closed,2025-06-05T21:33:17Z,meganrogge,,,,
3088415850,committed,,,ec7887bc52e1cde90c6fb767df78210a9355aa41,,,Initial plan for issue
3088415850,assigned,2025-05-24T12:18:00Z,Copilot,,Copilot,,
3088415850,assigned,2025-05-24T12:18:01Z,Copilot,,sfmskywalker,,
3088415850,copilot_work_started,2025-05-24T12:18:03Z,sfmskywalker,,,,
3088415850,committed,,,eaa45618ad3e12da60f2e249c476806434e8b61f,,,"Implement PowerFx expression support

Co-authored-by: sfmskywalker <938393+sfmskywalker@users.noreply.github.com>"
3088415850,renamed,2025-05-24T12:30:15Z,Copilot,,,,
3088415850,review_requested,2025-05-24T12:30:16Z,Copilot,,,,
3088415850,copilot_work_finished,2025-05-24T12:30:23Z,sfmskywalker,,,,
3088415850,commented,2025-05-24T12:31:45Z,dotnet-policy-service[bot],,,,
3088415850,commented,2025-05-26T09:59:06Z,sfmskywalker,,,,
3088415850,mentioned,2025-05-26T09:59:07Z,Copilot,,,,
3088415850,subscribed,2025-05-26T09:59:07Z,Copilot,,,,
3088415850,copilot_work_started,2025-05-26T09:59:11Z,sfmskywalker,,,,
3088415850,committed,,,5905c0742bd5c750d81af6edb1111a4554fd4d6a,,,"Resolve merge conflict in Elsa.sln

Co-authored-by: sfmskywalker <938393+sfmskywalker@users.noreply.github.com>"
3088415850,commented,2025-05-26T10:03:24Z,Copilot,,,,
3088415850,mentioned,2025-05-26T10:03:25Z,Copilot,,,,
3088415850,subscribed,2025-05-26T10:03:25Z,Copilot,,,,
3088415850,copilot_work_finished,2025-05-26T10:04:30Z,sfmskywalker,,,,
3125744468,committed,,,2fb07f3cdc5aa1adb3565daab1583014addddced,,,Initial plan for issue
3125744468,assigned,2025-06-06T19:58:38Z,Copilot,,Copilot,,
3125744468,assigned,2025-06-06T19:58:38Z,Copilot,,rach-id,,
3125744468,copilot_work_started,2025-06-06T19:58:40Z,rach-id,,,,
3125744468,committed,,,07fb350dab355007511496e53447801def07592a,,,"Initial analysis of govuln CI issue

Co-authored-by: rach-id <36426637+rach-id@users.noreply.github.com>"
3125744468,committed,,,9cd1652daa3d2237424c05a99d38738543ffa4ae,,,Remove accidentally built binary
3125744468,committed,,,6bb8761995341338e008fd1e8747515b51654ad6,,,"feat: update Go version requirement to 1.24

Co-authored-by: rach-id <36426637+rach-id@users.noreply.github.com>"
3125744468,committed,,,ddb5d469a699e1756d832e32c56a1fdf0538ee63,,,Remove accidentally committed binary again
3125744468,committed,,,2af643dca5b597e3fcab8fa5528228abf58d6afb,,,Add cometbft binary to .gitignore to prevent accidental commits
3125744468,renamed,2025-06-06T20:17:35Z,Copilot,,,,
3125744468,review_requested,2025-06-06T20:17:36Z,Copilot,,,,
3125744468,copilot_work_finished,2025-06-06T20:17:44Z,rach-id,,,,
3125744468,reviewed,,,2af643dca5b597e3fcab8fa5528228abf58d6afb,,,
3125744468,copilot_work_started,2025-06-06T20:49:42Z,rach-id,,,,
3125744468,committed,,,943536b3f183250470a78cb10771dde6fc857617,,,"fix: address PR feedback on go.mod and .gitignore

Co-authored-by: rach-id <36426637+rach-id@users.noreply.github.com>"
3125744468,copilot_work_finished,2025-06-06T20:56:11Z,rach-id,,,,
3125744468,committed,,,cf0344c59c669b5311b8dc46d467ccf72ee95825,,,chore: update dockerfile go version
3125744468,ready_for_review,2025-06-07T21:02:44Z,rach-id,,,,
3125744468,review_requested,2025-06-07T21:02:45Z,rach-id,,,,
3125744468,review_requested,2025-06-07T21:02:45Z,rach-id,,,,
3125744468,review_requested,2025-06-07T21:02:45Z,rach-id,,,,
3125744468,review_requested,2025-06-07T21:02:45Z,rach-id,,,,
3125744468,commented,2025-06-09T12:13:52Z,evan-forbes,,,,
3125744468,mentioned,2025-06-09T12:13:54Z,Copilot,,,,
3125744468,subscribed,2025-06-09T12:13:54Z,Copilot,,,,
3125744468,copilot_work_started,2025-06-09T12:13:57Z,evan-forbes,,,,
3125744468,convert_to_draft,2025-06-09T12:14:02Z,evan-forbes,,,,
3125744468,commented,2025-06-09T12:20:48Z,Copilot,,,,
3125744468,mentioned,2025-06-09T12:20:49Z,Copilot,,,,
3125744468,subscribed,2025-06-09T12:20:49Z,Copilot,,,,
3074649485,committed,,,31e8f7274cd565b365e70ae8dec26c1b493b531a,,,Initial plan for issue
3074649485,assigned,2025-05-19T18:11:21Z,Copilot,,Copilot,,
3074649485,assigned,2025-05-19T18:11:21Z,Copilot,,joshfree,,
3074649485,mentioned,2025-05-19T18:11:22Z,fanyang,,,,
3074649485,subscribed,2025-05-19T18:11:22Z,fanyang,,,,
3074649485,copilot_work_started,2025-05-19T18:11:24Z,joshfree,,,,
3074649485,labeled,2025-05-19T18:13:05Z,joshfree,,,documentation,
3074649485,committed,,,e313e3bec0b06aa08a3ddc7e7c4e86f43476f2c9,,,"Initial plan for fixing README monitor options issue

Co-authored-by: joshfree <1302850+joshfree@users.noreply.github.com>"
3074649485,unsubscribed,2025-05-19T18:14:49Z,fanyang,,,,
3074649485,committed,,,61a1d64174c6098fb669e30dfffd979fb4ce37b6,,,"Remove non-existent ""Configure monitoring options"" from README

Co-authored-by: joshfree <1302850+joshfree@users.noreply.github.com>"
3074649485,reviewed,,,31e8f7274cd565b365e70ae8dec26c1b493b531a,,,
3074649485,renamed,2025-05-19T18:16:18Z,Copilot,,,,
3074649485,review_requested,2025-05-19T18:16:19Z,Copilot,,,,
