agent,pr_id,pr_number,repo_url,pr_url
Copilot,3112180768,34664,https://github.com/Azure/azure-sdk-for-js,https://github.com/Azure/azure-sdk-for-js/pull/34664
Copilot,3084354664,41268,https://github.com/Azure/azure-sdk-for-python,https://github.com/Azure/azure-sdk-for-python/pull/41268
Copilot,3084355182,45451,https://github.com/Azure/azure-sdk-for-java,https://github.com/Azure/azure-sdk-for-java/pull/45451
Copilot,3084355388,34526,https://github.com/Azure/azure-sdk-for-js,https://github.com/Azure/azure-sdk-for-js/pull/34526
Copilot,3084355958,50223,https://github.com/Azure/azure-sdk-for-net,https://github.com/Azure/azure-sdk-for-net/pull/50223
Copilot,3084356238,24671,https://github.com/Azure/azure-sdk-for-go,https://github.com/Azure/azure-sdk-for-go/pull/24671
Copilot,3084356965,2628,https://github.com/Azure/azure-sdk-for-rust,https://github.com/Azure/azure-sdk-for-rust/pull/2628
Copilot,3137635779,251222,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251222
Copilot,3120332524,13963,https://github.com/microsoft/azurelinux,https://github.com/microsoft/azurelinux/pull/13963
Copilot,3116133538,142,https://github.com/unbug/codelf,https://github.com/unbug/codelf/pull/142
Copilot,3116149702,143,https://github.com/unbug/codelf,https://github.com/unbug/codelf/pull/143
Copilot,3116176902,144,https://github.com/unbug/codelf,https://github.com/unbug/codelf/pull/144
Copilot,3116317960,145,https://github.com/unbug/codelf,https://github.com/unbug/codelf/pull/145
Copilot,3102876964,711,https://github.com/openops-cloud/openops,https://github.com/openops-cloud/openops/pull/711
Copilot,3102916972,713,https://github.com/openops-cloud/openops,https://github.com/openops-cloud/openops/pull/713
Copilot,2912217344,6391,https://github.com/microsoft/typespec,https://github.com/microsoft/typespec/pull/6391
Copilot,3146376721,70,https://github.com/ryoppippi/ccusage,https://github.com/ryoppippi/ccusage/pull/70
Copilot,3127231883,5706,https://github.com/microsoft/testfx,https://github.com/microsoft/testfx/pull/5706
Copilot,3126061276,24981,https://github.com/microsoft/onnxruntime,https://github.com/microsoft/onnxruntime/pull/24981
Copilot,3077602164,141,https://github.com/unbug/codelf,https://github.com/unbug/codelf/pull/141
Copilot,3118009864,3505,https://github.com/kanisterio/kanister,https://github.com/kanisterio/kanister/pull/3505
Copilot,3110783954,3858,https://github.com/microsoft/fluentui-blazor,https://github.com/microsoft/fluentui-blazor/pull/3858
Copilot,3104249084,50352,https://github.com/Azure/azure-sdk-for-net,https://github.com/Azure/azure-sdk-for-net/pull/50352
Copilot,3154385668,7670,https://github.com/microsoft/typespec,https://github.com/microsoft/typespec/pull/7670
Copilot,3125661124,34734,https://github.com/Azure/azure-sdk-for-js,https://github.com/Azure/azure-sdk-for-js/pull/34734
Copilot,3125771920,2225,https://github.com/microsoft/perfview,https://github.com/microsoft/perfview/pull/2225
Copilot,3125880075,41465,https://github.com/Azure/azure-sdk-for-python,https://github.com/Azure/azure-sdk-for-python/pull/41465
Copilot,3125967876,34739,https://github.com/Azure/azure-sdk-for-js,https://github.com/Azure/azure-sdk-for-js/pull/34739
Copilot,3099187146,3389,https://github.com/tokens-studio/figma-plugin,https://github.com/tokens-studio/figma-plugin/pull/3389
Copilot,3099240126,3390,https://github.com/tokens-studio/figma-plugin,https://github.com/tokens-studio/figma-plugin/pull/3390
Copilot,3129063731,38851,https://github.com/timburgan/timburgan,https://github.com/timburgan/timburgan/pull/38851
Copilot,3129102020,385,https://github.com/microsoft/Windows-classic-samples,https://github.com/microsoft/Windows-classic-samples/pull/385
Copilot,3129105671,386,https://github.com/microsoft/Windows-classic-samples,https://github.com/microsoft/Windows-classic-samples/pull/386
Copilot,3131426473,41490,https://github.com/Azure/azure-sdk-for-python,https://github.com/Azure/azure-sdk-for-python/pull/41490
Copilot,3131428834,41491,https://github.com/Azure/azure-sdk-for-python,https://github.com/Azure/azure-sdk-for-python/pull/41491
Copilot,3131468667,34756,https://github.com/Azure/azure-sdk-for-js,https://github.com/Azure/azure-sdk-for-js/pull/34756
Copilot,3135573640,9814,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9814
Copilot,3135639537,9816,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9816
Copilot,3147795708,5378,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion/pull/5378
Copilot,3143988669,50610,https://github.com/Azure/azure-sdk-for-net,https://github.com/Azure/azure-sdk-for-net/pull/50610
Copilot,3144101754,35266,https://github.com/Azure/azure-rest-api-specs,https://github.com/Azure/azure-rest-api-specs/pull/35266
Copilot,3140054883,3422,https://github.com/tokens-studio/figma-plugin,https://github.com/tokens-studio/figma-plugin/pull/3422
Copilot,3145358103,9884,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9884
Copilot,3142513903,9869,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9869
Copilot,3093421796,11912,https://github.com/dotnet/msbuild,https://github.com/dotnet/msbuild/pull/11912
Copilot,3157821559,61897,https://github.com/microsoft/TypeScript,https://github.com/microsoft/TypeScript/pull/61897
Copilot,3101464221,41352,https://github.com/Azure/azure-sdk-for-python,https://github.com/Azure/azure-sdk-for-python/pull/41352
Copilot,3101584101,2651,https://github.com/Azure/azure-sdk-for-rust,https://github.com/Azure/azure-sdk-for-rust/pull/2651
Copilot,3101717275,116121,https://github.com/dotnet/runtime,https://github.com/dotnet/runtime/pull/116121
Copilot,3090626401,1624,https://github.com/microsoft/retina,https://github.com/microsoft/retina/pull/1624
Copilot,3141833740,8923,https://github.com/Azure/azure-sdk,https://github.com/Azure/azure-sdk/pull/8923
Copilot,3101407864,6144,https://github.com/primer/react,https://github.com/primer/react/pull/6144
Copilot,3101423103,9574,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9574
Copilot,3166101393,1991,https://github.com/folke/snacks.nvim,https://github.com/folke/snacks.nvim/pull/1991
Copilot,3166183819,25,https://github.com/sblom/RegExtract,https://github.com/sblom/RegExtract/pull/25
Copilot,3096236895,694,https://github.com/microsoft/HydraLab,https://github.com/microsoft/HydraLab/pull/694
Copilot,3096249565,695,https://github.com/microsoft/HydraLab,https://github.com/microsoft/HydraLab/pull/695
Copilot,3096613645,700,https://github.com/openops-cloud/openops,https://github.com/openops-cloud/openops/pull/700
Copilot,3096888031,703,https://github.com/openops-cloud/openops,https://github.com/openops-cloud/openops/pull/703
Copilot,3082660156,666,https://github.com/openops-cloud/openops,https://github.com/openops-cloud/openops/pull/666
Copilot,3083058582,668,https://github.com/openops-cloud/openops,https://github.com/openops-cloud/openops/pull/668
Copilot,3083117301,669,https://github.com/openops-cloud/openops,https://github.com/openops-cloud/openops/pull/669
Copilot,3083151229,670,https://github.com/openops-cloud/openops,https://github.com/openops-cloud/openops/pull/670
Copilot,3150841871,7649,https://github.com/microsoft/typespec,https://github.com/microsoft/typespec/pull/7649
Copilot,3150971698,2727,https://github.com/Azure/data-api-builder,https://github.com/Azure/data-api-builder/pull/2727
Copilot,3151185769,7652,https://github.com/microsoft/typespec,https://github.com/microsoft/typespec/pull/7652
Copilot,3107779459,3401,https://github.com/tokens-studio/figma-plugin,https://github.com/tokens-studio/figma-plugin/pull/3401
Copilot,3138364477,41548,https://github.com/Azure/azure-sdk-for-python,https://github.com/Azure/azure-sdk-for-python/pull/41548
Copilot,3149241573,251578,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251578
Copilot,3089202205,6690,https://github.com/elsa-workflows/elsa-core,https://github.com/elsa-workflows/elsa-core/pull/6690
Copilot,3165221922,1577,https://github.com/microsoft/openvmm,https://github.com/microsoft/openvmm/pull/1577
Copilot,3116658648,3405,https://github.com/tokens-studio/figma-plugin,https://github.com/tokens-studio/figma-plugin/pull/3405
Copilot,3164891884,5453,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion/pull/5453
Copilot,3147261806,5371,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion/pull/5371
Copilot,3139271869,9849,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9849
Copilot,3139366455,717,https://github.com/microsoft/PowerApps-Samples,https://github.com/microsoft/PowerApps-Samples/pull/717
Copilot,3141477809,35251,https://github.com/Azure/azure-rest-api-specs,https://github.com/Azure/azure-rest-api-specs/pull/35251
Copilot,3088220705,684,https://github.com/openops-cloud/openops,https://github.com/openops-cloud/openops/pull/684
Copilot,3083352446,671,https://github.com/openops-cloud/openops,https://github.com/openops-cloud/openops/pull/671
Copilot,3134055883,6154,https://github.com/microsoft/Microsoft365DSC,https://github.com/microsoft/Microsoft365DSC/pull/6154
Copilot,3109581531,1811,https://github.com/Azure/azure-storage-fuse,https://github.com/Azure/azure-storage-fuse/pull/1811
Copilot,3130759153,24998,https://github.com/microsoft/onnxruntime,https://github.com/microsoft/onnxruntime/pull/24998
Copilot,3140717128,251291,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251291
Copilot,3140733815,10193,https://github.com/dotnet/android,https://github.com/dotnet/android/pull/10193
Copilot,3140890064,251295,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251295
Copilot,3140918701,25040,https://github.com/microsoft/onnxruntime,https://github.com/microsoft/onnxruntime/pull/25040
Copilot,3141242808,34802,https://github.com/Azure/azure-sdk-for-js,https://github.com/Azure/azure-sdk-for-js/pull/34802
Copilot,3147157841,5363,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion/pull/5363
Copilot,3147161232,5365,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion/pull/5365
Copilot,3147199711,5369,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion/pull/5369
Copilot,3147221577,5370,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion/pull/5370
Copilot,3118636567,41422,https://github.com/Azure/azure-sdk-for-python,https://github.com/Azure/azure-sdk-for-python/pull/41422
Copilot,3135363020,50539,https://github.com/Azure/azure-sdk-for-net,https://github.com/Azure/azure-sdk-for-net/pull/50539
Copilot,3135405081,9808,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9808
Copilot,3134624005,50521,https://github.com/Azure/azure-sdk-for-net,https://github.com/Azure/azure-sdk-for-net/pull/50521
Copilot,3166252968,8,https://github.com/nxtscape/nxtscape,https://github.com/nxtscape/nxtscape/pull/8
