pr_id,id,user,state,submitted_at,body
3074649485,2851663724,joshfree,COMMENTED,2025-05-19T18:24:53Z,LGTM
3074649485,2851663734,JonathanCrd,APPROVED,2025-05-19T18:24:53Z,🤖
3074649485,2851704144,conniey,APPROVED,2025-05-19T18:45:21Z,
3074649485,2851704685,JonathanCrd,APPROVED,2025-05-19T18:45:38Z,2nd time 👀 LGTM
3077784832,2855182721,softchris,COMMENTED,2025-05-20T18:21:24Z,lgtm
3076083247,2853465456,T-Gro,CHANGES_REQUESTED,2025-05-20T09:36:07Z,Please implement the actual changes.
3076083247,2853947765,T-Gro,COMMENTED,2025-05-20T12:21:38Z,
3076083247,2853979628,copilot-swe-agent[bot],COMMENTED,2025-05-20T12:27:58Z,
3076083247,2853982991,T-Gro,CHANGES_REQUESTED,2025-05-20T12:29:02Z,"The syntax for the PropertyName_IsLiteral goes like  this: https://learn.microsoft.com/en-us/visualstudio/msbuild/writecodefragment-task?view=vs-2022 

In that link, you can see dedicated section to handling IsLiteral and what it means.

You can find in this file https://github.com/dotnet/msbuild/blob/4b2d01ad2b0ef3ee4a05ed29ff1ec2b558b51f17/src/Tasks/WriteCodeFragment.cs#L33 how the equivalent task for C# works. This repository makes it for F# obviously, have that in mind. Still , searching that page for ""literal"" will show you the right suffix to search for.


Reflect that knowledge in the implementation AS WELL as in the tests.
Especially due use the doc examples from the first link to create test cases that really exercise the ""_IsLiteral"" suffix, e.g. by providing a value which is a fully qualified name to an enum."
3076083247,2854056132,T-Gro,COMMENTED,2025-05-20T12:52:08Z,
3076083247,2854069425,T-Gro,COMMENTED,2025-05-20T12:56:11Z,
3076083247,2854075005,copilot-swe-agent[bot],COMMENTED,2025-05-20T12:57:42Z,
3076083247,2854106253,copilot-swe-agent[bot],COMMENTED,2025-05-20T13:05:20Z,
3076083247,2854204484,T-Gro,COMMENTED,2025-05-20T13:29:36Z,
3076083247,2854233399,copilot-swe-agent[bot],COMMENTED,2025-05-20T13:37:02Z,
3076083247,2857108405,T-Gro,COMMENTED,2025-05-21T10:06:21Z,
3076083247,2857108502,T-Gro,COMMENTED,2025-05-21T10:06:23Z,
3076083247,2857125953,copilot-swe-agent[bot],COMMENTED,2025-05-21T10:12:10Z,
3076083247,2857126438,copilot-swe-agent[bot],COMMENTED,2025-05-21T10:12:22Z,
3076083247,2857177162,T-Gro,COMMENTED,2025-05-21T10:30:37Z,
3076083247,2857190439,copilot-swe-agent[bot],COMMENTED,2025-05-21T10:35:22Z,
3076083247,2858584647,T-Gro,DISMISSED,2025-05-21T17:22:56Z,"@copilot ; There is a test failure:

  Error Message:
   Assert.Equal() Failure: Strings differ
                                  ↓ (pos 25)
Expected: ···""mbly: SomeAttribute(Number = 42, Text = """"···
Actual:   ···""mbly: SomeAttribute(Text = ""hello"", Numbe""···
                                  ↑ (pos 25)
  Stack Trace:
     at FSharp.Build.UnitTests.WriteCodeFragmentCSharpTests.verifyAttribute(String attributeName, FSharpList`1 parameters, String expectedAttributeText) in /home/vsts/work/1/s/tests/FSharp.Build.UnitTests/WriteCodeFragmentTests.fs:line 80
   at FSharp.Build.UnitTests.WriteCodeFragmentCSharpTests.Mixed named parameters with and without _IsLiteral suffix() in /home/vsts/work/1/s/tests/FSharp.Build.UnitTests/WriteCodeFragmentTests.fs:line 120
"
3076083247,2860590960,T-Gro,COMMENTED,2025-05-22T09:59:57Z,
3076083247,2860592937,T-Gro,COMMENTED,2025-05-22T10:00:15Z,
3076083247,2860617384,copilot-swe-agent[bot],COMMENTED,2025-05-22T10:05:51Z,
3076083247,2860821521,T-Gro,COMMENTED,2025-05-22T11:14:15Z,
3076083247,2861055468,T-Gro,COMMENTED,2025-05-22T12:35:10Z,
3076083247,2861091247,copilot-swe-agent[bot],COMMENTED,2025-05-22T12:46:15Z,
3076083247,2867973326,abonie,APPROVED,2025-05-26T10:28:54Z,
3098036858,2875892784,copilot-pull-request-reviewer[bot],COMMENTED,2025-05-28T17:29:18Z,"## Pull Request Overview

This PR fixes the issue where passing a `className` to `UnderlineNav.Item` wasn’t merged with the default styling. It updates the internal `UnderlineItem` component to use `clsx` for class merging and adds a test to verify the behavior.

- Use `clsx` to combine `classes.UnderlineItem` with any passed `className`
- Added a test in `UnderlineNav.test.tsx` to assert both default and custom classes are applied

### Reviewed Changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated 1 comment.

| File                                                                                       | Description                                        |
| ------------------------------------------------------------------------------------------ | -------------------------------------------------- |
| packages/react/src/internal/components/UnderlineTabbedInterface.tsx                        | Destructure and merge `className` using `clsx`     |
| packages/react/src/UnderlineNav/UnderlineNav.test.tsx                                      | New test asserting `className` is combined properly |


<details>
<summary>Comments suppressed due to low confidence (2)</summary>

**packages/react/src/internal/components/UnderlineTabbedInterface.tsx:114**
* Ensure that `clsx` is imported at the top of this file (e.g., `import clsx from 'clsx';`), otherwise the build will fail.
```
className={clsx(classes.UnderlineItem, className)}
```
**packages/react/src/internal/components/UnderlineTabbedInterface.tsx:104**
* Consider updating the `UnderlineItemProps` TypeScript definition or JSDoc for this component to explicitly include `className`, so IDE users know it’s supported.
```
className,
```
</details>

"
3098036858,2876534644,francinelucca,APPROVED,2025-05-28T21:57:30Z,
3098036858,2876608162,jonrohan,COMMENTED,2025-05-28T22:22:56Z,
3101717275,2879840187,copilot-pull-request-reviewer[bot],COMMENTED,2025-05-29T23:45:45Z,"## Pull Request Overview

This PR removes dead resource definitions from the project.  
- Removed unused resource string macros from src/coreclr/dlls/mscorrc/resource.h.  
- Removed corresponding resource string entries from src/coreclr/dlls/mscorrc/mscorrc.rc.

### Reviewed Changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| src/coreclr/dlls/mscorrc/resource.h | Removed several dead resource macro definitions. |
| src/coreclr/dlls/mscorrc/mscorrc.rc   | Removed corresponding dead resource string definitions. |



"
3101717275,2879861828,jkotas,COMMENTED,2025-05-30T00:01:33Z,
3101717275,2879862174,jkotas,COMMENTED,2025-05-30T00:01:51Z,
3101717275,2879863116,jkotas,COMMENTED,2025-05-30T00:04:54Z,
3101717275,2879866590,jkotas,COMMENTED,2025-05-30T00:05:57Z,
3101717275,2879867075,jkotas,COMMENTED,2025-05-30T00:06:30Z,
3101717275,2879867303,jkotas,COMMENTED,2025-05-30T00:06:46Z,
3101717275,2879867824,jkotas,COMMENTED,2025-05-30T00:07:20Z,
3101717275,2879868031,jkotas,APPROVED,2025-05-30T00:07:37Z,Thanks!
3092834387,2869893709,yufeih,COMMENTED,2025-05-27T07:15:50Z,
3092834387,2871165947,BillWagner,COMMENTED,2025-05-27T13:49:49Z,"Hi @copilot 

Once you fix the date, this is ready to merge."
3092834387,2871211259,BillWagner,APPROVED,2025-05-27T13:58:10Z,"Thanks @copilot 

and @yufeih 

This LGTM, and I'll :shipit: now."
3074618957,2860244279,segadora,COMMENTED,2025-05-22T08:16:09Z,
3112462308,2890753171,aaronpowell,APPROVED,2025-06-03T05:42:03Z,
3112462308,2890757024,tonybaloney,COMMENTED,2025-06-03T05:43:27Z,
3112462308,2890770484,copilot-swe-agent[bot],COMMENTED,2025-06-03T05:48:22Z,
3112462308,2890810989,tonybaloney,COMMENTED,2025-06-03T06:04:20Z,
3112462308,2890812815,tonybaloney,APPROVED,2025-06-03T06:05:00Z,
3112462308,2890816146,copilot-swe-agent[bot],COMMENTED,2025-06-03T06:06:19Z,
3151753047,2937237941,PureWeen,CHANGES_REQUESTED,2025-06-17T22:22:44Z,"Make sure to always revert any changes that you make to json files that are in the `Templates/src` directory. 

Please update your copilot instructions to help you with this next time. 
We never want to commit any of the json files that get modified while copilot is working on a PR"
3151753047,2937315614,PureWeen,CHANGES_REQUESTED,2025-06-17T23:27:28Z,
3151753047,2937329872,copilot-swe-agent[bot],COMMENTED,2025-06-17T23:39:02Z,
3151753047,2937334584,PureWeen,CHANGES_REQUESTED,2025-06-17T23:43:28Z,"Remove this extention Method

use the ""GetWindow"" extention method against the IGridLayout that's inside GridLayoutManager

That will give you an IWindow

You can retrieve the RequestDisplayDensity from that

If the window is null just use 1 for the DisplayDensity"
3151753047,2937359506,copilot-swe-agent[bot],COMMENTED,2025-06-18T00:01:05Z,
3151753047,2937366224,PureWeen,CHANGES_REQUESTED,2025-06-18T00:06:54Z,Remove all changes made to WindowExtention.cs
3151753047,2937395847,mattleibow,CHANGES_REQUESTED,2025-06-18T00:33:08Z,"Can you add some unit tests to GridLayoutManagerTests that show how this works. Also, use some of the examples form the PR description."
3151753047,2937529241,PureWeen,CHANGES_REQUESTED,2025-06-18T02:18:44Z,Can you copy all the changes from this PR https://github.com/dotnet/maui/pull/28259 into this PR?
3151753047,2937543130,PureWeen,CHANGES_REQUESTED,2025-06-18T02:23:38Z,"The current code doesn't compile

Can you keep working on this PR until you're able to fix the compile errors?"
3151753047,2938954725,PureWeen,CHANGES_REQUESTED,2025-06-18T12:11:14Z,
3151753047,2938998790,copilot-swe-agent[bot],COMMENTED,2025-06-18T12:25:33Z,
3151753047,2939042220,PureWeen,CHANGES_REQUESTED,2025-06-18T20:22:25Z,
3151753047,2940590352,PureWeen,CHANGES_REQUESTED,2025-06-18T20:36:42Z,"Remove reflection from all of the tests

You should be able to just call `view0.Arrange` everywhere that you are using reflection to invoke `Arrange`"
3151753047,2943569470,copilot-swe-agent[bot],COMMENTED,2025-06-19T16:12:04Z,
3151753047,2943569719,copilot-swe-agent[bot],COMMENTED,2025-06-19T16:12:12Z,
3151753047,2944116460,PureWeen,CHANGES_REQUESTED,2025-06-19T22:12:28Z,"This is a test that runs only on the device
```C#
[Theory]
		[InlineData(1)]
		[InlineData(2)]
		[InlineData(3)]
		[InlineData(4)]
		[InlineData(5)]
		[InlineData(6)]
		[InlineData(7)]
		[InlineData(8)]
		[InlineData(9)]
		[InlineData(10)]
		[InlineData(11)]
		public async Task ArrangesContentWithoutOverlapAndWithProperSize(int columnCount)
		{
			EnsureHandlerCreated(builder =>
			{
				builder.ConfigureMauiHandlers(handlers =>
				{
					handlers.AddHandler<ContentView, ContentViewHandler>();
					handlers.AddHandler<Layout, LayoutHandler>();
				});
			});

			await InvokeOnMainThreadAsync(async () =>
			{
				var grid = new Grid();
				grid.WidthRequest = 293;
				grid.ColumnDefinitions = new ColumnDefinitionCollection(
					Enumerable.Range(0, columnCount)
						.Select(_ => new ColumnDefinition())
						.ToArray());

				for (int i = 0; i < columnCount; i++)
				{
					var content = new ContentView();
					content.BackgroundColor = new Color(255 / (i + 1), 255 / (i + 1), 255 / (i + 1));
					content.HeightRequest = 50;
					grid.Add(content, i);
				}

				await CreateHandlerAndAddToWindow(grid, (LayoutHandler handler) =>
				{
					var platformView = (ViewGroup)handler.PlatformView;
					var childrenPlatformViews = Enumerable.Range(0, platformView.ChildCount)
						.Select(n => platformView.GetChildAt(n)!);
					var arrangedFrames = childrenPlatformViews
						.Select(v => (v.Left, v.Top, v.Right, v.Bottom, v.Width, v.Height))
						.ToArray();
					var context = platformView.Context;

					int lastRight = 0;
					for (int i = 0; i < arrangedFrames.Length; i++)
					{
						var childVirtualView = grid[i];
						var dpFrame = childVirtualView.Frame;
						var pxFrame = arrangedFrames[i];
						var expectedWidth = context.ToPixels(dpFrame.Width);

						// This fails sometimes due to the way we arrange the content based on coordinates instead of size
						// Assert.Equal(expectedWidth, pxFrame.Width);
						Assert.True(pxFrame.Left == lastRight);

						lastRight = pxFrame.Right;
					}
				});
			});
```

Can you recreate this test inside GridLayoutMAnagerTests and use a density value of 2.75 ?"
3151753047,2944204661,PureWeen,CHANGES_REQUESTED,2025-06-19T23:33:19Z,"All of the tests you've added need to compare the RawPx values not the Dp values

Whatever the final results are of the DensityValue rects after measureing and arranging needs to have the pixels arranged without decimal values they have to be integers"
3151753047,2946460998,PureWeen,CHANGES_REQUESTED,2025-06-20T14:59:37Z,
3151753047,2946550045,copilot-swe-agent[bot],COMMENTED,2025-06-20T15:16:50Z,
3151753047,2946550706,copilot-swe-agent[bot],COMMENTED,2025-06-20T15:16:59Z,
3151753047,2946551467,copilot-swe-agent[bot],COMMENTED,2025-06-20T15:17:07Z,
3151753047,2946552471,copilot-swe-agent[bot],COMMENTED,2025-06-20T15:17:15Z,
3151753047,2946583065,PureWeen,CHANGES_REQUESTED,2025-06-20T15:24:05Z,"The unit test you added `ArrangesContentWithoutOverlapAndWithProperSize` is failing with the latest set of changes. 

Please make sure that all unit tests you've added pass before finishing. Make sure to add any notes to the copilot-instructions that will help with this in the future. "
3151753047,2946773451,PureWeen,CHANGES_REQUESTED,2025-06-20T16:36:59Z,
3151753047,2946810532,copilot-swe-agent[bot],COMMENTED,2025-06-20T16:53:39Z,
3151753047,2946810640,copilot-swe-agent[bot],COMMENTED,2025-06-20T16:53:42Z,
3151753047,2946913892,PureWeen,CHANGES_REQUESTED,2025-06-20T17:40:50Z,"All calculations inside GridLayoutManager should be done against pixels and we should try to convert back to DP as little as possible

For example, I think it would help if you converted all the size types inside Definition to use DensityValue. 
That way inside of `TryResolveStarsWithDensityAwareness` you wouldn't have to divide by the density to set the Size value on the starDefs

Right now we are losing precision from this line of code

```C#
starDefs[i].Size = pixelAllocations[i] / density;
```

We should be able to just set the startDefs[i].Size to a `DensityValue`. 

Please always use the `RawPx` value on DensityValue as the source of truth. 

For example, it might help in `DensityValue` if you initialize it with the `RawPx` as the locally stored value and then make `Dp` a calculated value. "
3151753047,2947185717,PureWeen,CHANGES_REQUESTED,2025-06-20T20:09:39Z,"You did a good job with `Definition` now we need to do the same thing to `Cell`. The `MeasuredWidth` and `MEasuredHeight` on `Cell` should be of type `DesiredSize`. This way when `UpdateKnownMeasureWidth` and `UpdateKnownMeasureHeight` runs we aren't losing precision converting back to `Dp`. 

What might help is if you figure out the exact pixel values that will be expected as a result for each permutation of `ArrangesContentWithoutOverlapAndWithProperSize`

For example, for `InlineData(4)` the pixel value expectation should come out to the following exact values for the pixel widths 201,201,201,203. So, for that test you can use those values as the expected result. You should be able to figure out the specific pixel value in each scenario as the expectation and just use that for comparison. 

"
3151753047,2947250478,PureWeen,CHANGES_REQUESTED,2025-06-20T20:48:01Z,Convert the MinimumSize on `Definition` to also use DensityValue. 
3151753047,2947353882,PureWeen,CHANGES_REQUESTED,2025-06-20T22:10:20Z,"This is looking great!

Though it looks like you checked in the templatestring and cgmanifest files again. Can you please remove these files from the PR and update your instructions so that before you finish you will always make sure none of the changes to the templatestrings or cgmanifest files are checked in? If they are checked in then make sure to revert them before you finish. "
3164130684,2947071269,Alan-Jowett,APPROVED,2025-06-20T19:03:41Z,
3164130684,2947143760,nigriMSFT,DISMISSED,2025-06-20T19:47:11Z,
3164130684,2950616935,shankarseal,COMMENTED,2025-06-23T15:46:37Z,@copilot please add a test for this case.
3164130684,2950778598,Alan-Jowett,COMMENTED,2025-06-23T16:47:34Z,
3164130684,2950798671,copilot-swe-agent[bot],COMMENTED,2025-06-23T16:55:34Z,
3164130684,2951255722,dthaler,COMMENTED,2025-06-23T19:08:27Z,
3164130684,2954357419,Alan-Jowett,COMMENTED,2025-06-24T15:25:35Z,
3164130684,2954365543,copilot-swe-agent[bot],COMMENTED,2025-06-24T15:28:02Z,
3164130684,2954393816,dthaler,DISMISSED,2025-06-24T15:36:51Z,
3164130684,2954410996,Alan-Jowett,APPROVED,2025-06-24T15:42:14Z,
3164130684,2954437355,dthaler,APPROVED,2025-06-24T15:49:43Z,
3134923757,2915157298,Yoyokrazy,CHANGES_REQUESTED,2025-06-10T22:12:48Z,"[15:12:33] Error: /Users/milively/Documents/_dev-work/vscode/src/vs/workbench/contrib/notebook/test/browser/markdownCellDrag.test.ts(9,1): 'CellKind' is declared but its value is never read.
[15:12:33] Error: /Users/milively/Documents/_dev-work/vscode/src/vs/workbench/contrib/notebook/test/browser/markdownCellDrag.test.ts(27,11): 'mockTemplateData' is declared but its value is never read.
[15:12:33] Error: /Users/milively/Documents/_dev-work/vscode/src/vs/workbench/contrib/notebook/test/browser/markdownCellDrag.test.ts(76,39): Property 'textContent' does not exist on type 'HTMLDivElement | { type: string; hasEditor: boolean; }'.
  Property 'textContent' does not exist on type '{ type: string; hasEditor: boolean; }'.
[15:12:33] Error: /Users/milively/Documents/_dev-work/vscode/src/vs/workbench/contrib/notebook/test/browser/markdownCellDrag.test.ts(82,36): Property 'type' does not exist on type 'HTMLDivElement | { type: string; hasEditor: boolean; }'.
  Property 'type' does not exist on type 'HTMLDivElement'.
[15:12:33] Error: /Users/milively/Documents/_dev-work/vscode/src/vs/workbench/contrib/notebook/test/browser/markdownCellDrag.test.ts(83,27): Property 'hasEditor' does not exist on type 'HTMLDivElement | { type: string; hasEditor: boolean; }'.
  Property 'hasEditor' does not exist on type 'HTMLDivElement'."
3134923757,2915157391,Yoyokrazy,CHANGES_REQUESTED,2025-06-10T22:12:52Z,"[15:12:33] Error: /Users/milively/Documents/_dev-work/vscode/src/vs/workbench/contrib/notebook/test/browser/markdownCellDrag.test.ts(9,1): 'CellKind' is declared but its value is never read.
[15:12:33] Error: /Users/milively/Documents/_dev-work/vscode/src/vs/workbench/contrib/notebook/test/browser/markdownCellDrag.test.ts(27,11): 'mockTemplateData' is declared but its value is never read.
[15:12:33] Error: /Users/milively/Documents/_dev-work/vscode/src/vs/workbench/contrib/notebook/test/browser/markdownCellDrag.test.ts(76,39): Property 'textContent' does not exist on type 'HTMLDivElement | { type: string; hasEditor: boolean; }'.
  Property 'textContent' does not exist on type '{ type: string; hasEditor: boolean; }'.
[15:12:33] Error: /Users/milively/Documents/_dev-work/vscode/src/vs/workbench/contrib/notebook/test/browser/markdownCellDrag.test.ts(82,36): Property 'type' does not exist on type 'HTMLDivElement | { type: string; hasEditor: boolean; }'.
  Property 'type' does not exist on type 'HTMLDivElement'.
[15:12:33] Error: /Users/milively/Documents/_dev-work/vscode/src/vs/workbench/contrib/notebook/test/browser/markdownCellDrag.test.ts(83,27): Property 'hasEditor' does not exist on type 'HTMLDivElement | { type: string; hasEditor: boolean; }'.
  Property 'hasEditor' does not exist on type 'HTMLDivElement'."
3160397616,2943601549,evan-forbes,COMMENTED,2025-06-19T16:26:42Z,
3160397616,2943611225,copilot-swe-agent[bot],COMMENTED,2025-06-19T16:31:14Z,
3160397616,2951974672,rootulp,COMMENTED,2025-06-24T02:11:54Z,
3160397616,2951978164,copilot-swe-agent[bot],COMMENTED,2025-06-24T02:14:50Z,
3160397616,2953998962,rootulp,COMMENTED,2025-06-24T14:00:37Z,"This looks good to me but I don't trust Copilot to have done the research on why these methods were previously returning `nil` as the error parameter.

This PR is a diff from upstream: https://github.com/cometbft/cometbft/blame/25114b87f4eb4752a599a6b9c7c8f128a86e193e/rpc/core/blocks.go#L100 so we should research why this issue wasn't reported on any other CometBFT chain and why we need to diverge from upstream to resolve it."
3138944387,2919708555,JiaqiZhang-Dev,APPROVED,2025-06-12T06:34:31Z,
3138944387,2923748700,lirenhe,APPROVED,2025-06-13T07:51:42Z,Good to see the work is handled by copilot.
3138944387,2924882632,jhendrixMSFT,APPROVED,2025-06-13T13:42:24Z,
3117273620,2907661029,MikePopoloski,COMMENTED,2025-06-07T18:31:52Z,
3117273620,2907669872,copilot-swe-agent[bot],COMMENTED,2025-06-07T18:44:11Z,
3117273620,2907670086,copilot-swe-agent[bot],COMMENTED,2025-06-07T18:44:17Z,
3117273620,2907670249,copilot-swe-agent[bot],COMMENTED,2025-06-07T18:44:22Z,
3117273620,2907670422,copilot-swe-agent[bot],COMMENTED,2025-06-07T18:44:28Z,
3103650370,2882035590,copilot-pull-request-reviewer[bot],COMMENTED,2025-05-30T17:56:24Z,"## Pull Request Overview

This PR exposes the `ICorrelationConfig` interface from the `applicationinsights-dependencies-js` extension’s main entrypoint so that consumers no longer need to import it from the common package.

- Adds a re-export of `ICorrelationConfig` in the extension’s entry file.

<details>
<summary>Files not reviewed (1)</summary>

* **common/config/rush/npm-shrinkwrap.json**: Language not supported
</details>

<details>
<summary>Comments suppressed due to low confidence (1)</summary>

**extensions/applicationinsights-dependencies-js/src/applicationinsights-dependencies-js.ts:10**
* Add a unit test to verify that `ICorrelationConfig` is correctly re-exported from the extension, ensuring future changes don’t accidentally remove this export.
```
export { ICorrelationConfig } from ""@microsoft/applicationinsights-common"";
```
</details>

"
3103650370,2882066943,JacksonWeber,APPROVED,2025-05-30T18:10:38Z,
3103650370,2889400371,Karlie-777,APPROVED,2025-06-02T17:45:36Z,
3096473993,2874597487,akshay-gupta7,COMMENTED,2025-05-28T11:13:11Z,
3096473993,2877523583,copilot-swe-agent[bot],COMMENTED,2025-05-29T08:34:25Z,
3096473993,2877831751,six7,COMMENTED,2025-05-29T10:36:13Z,
3096473993,2877931459,copilot-swe-agent[bot],COMMENTED,2025-05-29T11:16:14Z,
3096473993,2896532844,akshay-gupta7,APPROVED,2025-06-04T12:26:07Z,
3131078126,2911004977,Yoyokrazy,COMMENTED,2025-06-09T18:57:36Z,
3131078126,2911032786,copilot-swe-agent[bot],COMMENTED,2025-06-09T19:04:20Z,
3144376744,2944127895,marklio,APPROVED,2025-06-19T22:21:00Z,
3074990791,2852039447,rbtr,CHANGES_REQUESTED,2025-05-19T21:31:07Z,also update the documentation
3129660668,2919613387,copilot-pull-request-reviewer[bot],COMMENTED,2025-06-12T05:44:03Z,"## Pull Request Overview

This PR adds documentation for the experimental `chat.promptFilesLocations` setting to the README, showing users how to configure multiple prompt file folders, including examples and best practices.

- Introduce `chat.promptFilesLocations` and its purpose
- Provide JSON example, default folder note, and `.gitignore` recommendation
- Reference official VS Code prompt files settings documentation


<details>
<summary>Comments suppressed due to low confidence (3)</summary>

**README.md:184**
* [nitpick] The phrase ""設定指定多個 prompt 檔案資料夾"" is redundant. Consider simplifying to ""設定多個 prompt 檔案資料夾"" for clearer wording.
```
      * `chat.promptFilesLocations` 設定指定多個 prompt 檔案資料夾 (實驗性功能)
```
**README.md:198**
* [nitpick] The link text ""Prompt files (experimental) settings"" is slightly different from the earlier ""Reusable prompt files (experimental)"" phrasing. Consider aligning the terminology for consistency.
```
        詳見 [Prompt files (experimental) settings](https://code.visualstudio.com/docs/copilot/copilot-customization#_prompt-files-experimental-settings)
```
**README.md:191**
* The example JSON snippet includes a trailing comma after the object, which is invalid in standard JSON. Please remove the comma to ensure valid JSON syntax.
```
        },
```
</details>

"
3079016065,2856399940,ReubenBond,COMMENTED,2025-05-21T06:04:39Z,
3079016065,2856413134,ReubenBond,COMMENTED,2025-05-21T06:11:21Z,
3079016065,2856413523,ReubenBond,COMMENTED,2025-05-21T06:11:33Z,
3079016065,2856426218,copilot-swe-agent[bot],COMMENTED,2025-05-21T06:17:01Z,
3079016065,2856437098,copilot-swe-agent[bot],COMMENTED,2025-05-21T06:22:26Z,
3113703056,2892444792,stephentoub,COMMENTED,2025-06-03T13:41:34Z,
3113703056,2892446005,stephentoub,COMMENTED,2025-06-03T13:41:46Z,
3113703056,2892455880,stephentoub,COMMENTED,2025-06-03T13:43:35Z,
3113703056,2892546334,copilot-swe-agent[bot],COMMENTED,2025-06-03T14:03:27Z,
3113703056,2892698945,copilot-swe-agent[bot],COMMENTED,2025-06-03T14:26:40Z,
3113703056,2893398861,ManickaP,COMMENTED,2025-06-03T17:12:46Z,
3113703056,2893471393,copilot-swe-agent[bot],COMMENTED,2025-06-03T17:39:22Z,
3100489026,2878537465,TylerLeonhardt,CHANGES_REQUESTED,2025-05-29T14:37:18Z,
3100489026,2878551320,copilot-swe-agent[bot],COMMENTED,2025-05-29T14:41:43Z,
3100489026,2878591737,TylerLeonhardt,DISMISSED,2025-05-29T14:55:15Z,
3100489026,2878608095,copilot-swe-agent[bot],COMMENTED,2025-05-29T15:00:12Z,
3100489026,2880410697,chrmarti,APPROVED,2025-05-30T07:23:31Z,
3100489026,2881708178,lramos15,APPROVED,2025-05-30T15:30:16Z,
3132160698,2914301429,amunger,COMMENTED,2025-06-10T16:26:26Z,
3159203832,2944334638,jeffhandley,APPROVED,2025-06-20T01:50:06Z,
3157577978,2940053156,KrzysztofCwalina,CHANGES_REQUESTED,2025-06-18T17:04:16Z,
3157577978,2940068971,copilot-swe-agent[bot],COMMENTED,2025-06-18T17:08:38Z,
3157577978,2940069064,copilot-swe-agent[bot],COMMENTED,2025-06-18T17:08:40Z,
3157577978,2940072591,KrzysztofCwalina,DISMISSED,2025-06-18T17:10:07Z,
3157577978,2940099636,christothes,DISMISSED,2025-06-18T17:20:52Z,
3157577978,2940100289,christothes,COMMENTED,2025-06-18T17:21:08Z,
3157577978,2940129421,KrzysztofCwalina,COMMENTED,2025-06-18T17:33:10Z,
3157577978,2940142418,KrzysztofCwalina,COMMENTED,2025-06-18T17:38:39Z,
