agent,id,title,reason,type
Copilot,3153252322,Show output resolution after applying scale in render modal,"The PR introduces a new feature that displays the output resolution dynamically based on the scale setting in the render modal, enhancing user experience by providing additional information.",feat
Copilot,3153314282,Recorder Template: Add camera mirroring functionality,"The PR introduces a new feature that adds camera mirroring functionality, including a toggle component, UI integration, and persistent user preferences.",feat
Copilot,3153218899,Add defaultVideoImageFormat and defaultPixelFormat to per-composition render settings,"The PR introduces new features by adding support for defaultVideoImageFormat and defaultPixelFormat in per-composition render settings, extending existing functionality and updating documentation accordingly.",feat
Copilot,3153101093,Fix Blazor root component state persistence across render modes,The PR addresses a bug where state persistence for Blazor root components was broken due to inconsistent key generation across render modes. The changes fix this issue by ensuring consistent key computation and state persistence.,fix
Copilot,3152658418,Fix incorrect exception type in DataTableReader.GetOrdinal documentation,"The change only updates the documentation to correct the exception type mentioned, without modifying any code or functionality.",docs
Copilot,3094173620,Prevent single-node cluster from joining another cluster,"The PR introduces a check to prevent a node in a single-node cluster from joining another cluster, which fixes an incorrect behavior and prevents an unsupported operation. This is a bug fix to ensure correct cluster behavior.",fix
Copilot,3094743282,Fix pip module invocation in sdk_package.py,"The change fixes a bug caused by a missing comma that led to incorrect invocation of the pip module, which is a bug fix.",fix
Copilot,3094144121,Replace `pre-commit install` with `pre-commit install --install-hooks`,"The change fixes the setup process by ensuring pre-commit hooks are installed immediately, which resolves an issue with the development environment setup. This is a bug fix improving the reliability of the setup.",fix
Copilot,3094503633,Add GitHub Copilot setup workflow file,"The PR adds a new GitHub Actions workflow file to set up the environment for GitHub Copilot, which is a change to the CI configuration files and scripts.",ci
Copilot,3112723101,Rename WithBrowserPort to WithHostPort for consistency with other hosting packages,The PR renames a method and updates related documentation and tests to maintain naming consistency without changing functionality or fixing a bug. This is a refactor since it improves code clarity and consistency without adding features or fixing bugs.,refactor
Copilot,3112770705,Add VB.NET test coverage and code fix support for MSTest analyzers,"The PR adds new features including VB.NET test infrastructure, VB test coverage, VB code fix support, and documentation for extending VB support, which are all new capabilities rather than bug fixes or other types of changes.",feat
Copilot,3112867557,Fix TypeError in number increment/decrement services when entity.value is string,"The change fixes a TypeError bug caused by type incompatibility when performing arithmetic operations on string values. The fix involves converting the string to a float before the operation, which is a bug fix.",fix
Copilot,3094488685,Split Azure tests by resource in Aspire.Hosting.Azure.Tests,The PR is reorganizing and splitting existing tests into separate files by resource type without adding new features or fixing bugs. This is a refactor to improve code organization and maintainability.,refactor
Copilot,3112886848,Implement Stigg feature flag for MCP Security feature,"The PR introduces a new feature flag for the MCP Security feature, enabling conditional rendering based on user access. This adds new functionality without fixing a bug or making other types of changes.",feat
Copilot,3113006799,Improve `dev/update_changelog.py` performance by batch-fetching PRs with GraphQL API,"The PR introduces a significant performance improvement by changing the way PR data is fetched, switching from individual REST API calls to batch GraphQL queries, which reduces the number of API calls and speeds up the process without changing functionality.",perf
Copilot,3113310600,Clarify Copilot Chat usage for Coding Agent in 'About assigning tasks to Copilot',The PR exclusively updates and clarifies documentation to improve user understanding without changing code functionality or adding features.,docs
Copilot,3113139560,chore: add copilot instructions,"The change adds documentation in the form of instructions for using GitHub Copilot, which is a documentation-only change without affecting code functionality.",docs
Copilot,3113120635,fix: remove CAT mempool panic for duplicate peers,"The change fixes a bug where the system panicked when adding duplicate peers to the mempool, preventing crashes and improving stability under heavy load.",fix
Copilot,3112899995,Migrate from xUnit 2.9.3 to xUnit 3,"The PR updates the testing framework from xUnit 2.9.3 to xUnit 3, which involves changes to test projects and test utilities but does not add new features or fix bugs in the application code itself. It primarily affects the test infrastructure and dependencies, which is best categorized as a test-related change.",test
Copilot,3113227677,chore: add copilot instructions based on CI,"The PR introduces a new configuration file and setup instructions to improve the development environment setup process, which is an enhancement but not a new feature or bug fix. It is best categorized as a chore since it involves auxiliary tool configuration and documentation for development setup.",chore
Copilot,3113152155,Simplify AzureProvisioner by removing unnecessary abstraction layers and make it testable,The PR simplifies the codebase by removing unnecessary abstractions and introduces internal interfaces to improve testability without adding new features or fixing bugs. It also adds tests to cover the changes. The primary nature of the change is a refactor to improve code structure and maintainability.,refactor
Copilot,3113268020,Fix CAT mempool deadlock in recheckTransactions,The PR fixes a deadlock bug in the CAT mempool's recheckTransactions method by changing the locking strategy and adding tests to verify the fix. This is clearly a bug fix.,fix
Copilot,3138415641,[WIP] Update Public API files,"The PR updates the Public API files by marking unshipped APIs as shipped, which fixes an issue related to API tracking. This is a bug fix as it corrects the state of the API files.",fix
Copilot,3138551256,Add configurable date format setting for gist tooltips,"The PR introduces a new configuration setting that adds a new feature allowing users to customize date formats in gist tooltips, which is a clear enhancement and new functionality.",feat
Copilot,3138451569,[WIP] Update Public API files,"The changes involve moving APIs from unshipped to shipped files and resetting unshipped files, which is a preparation step for the next release cycle and fixes the issue #29943. This is a bug fix related to the API shipping state.",fix
Copilot,3138439127,Migrate Azure.Security.KeyVault.Administration to new TypeSpec generator,"The PR describes migrating the library to a new code generator, which involves configuration updates and generated code changes but does not add new features or fix bugs. This is a refactor as it changes the code structure and generation method without adding features or fixing bugs.",refactor
Copilot,3138549340,Add `gistpad.wikis.daily.filenameFormat` setting to decouple filename from title format,The PR introduces a new configuration setting that adds a new feature allowing users to customize the filename format independently from the title format for daily wiki pages.,feat
Copilot,3149658861,🧾 Fix inherited properties documentation in MigrationTools.ConsoleDataGenerator,"The PR fixes the issue of missing XML documentation for inherited properties by enhancing the documentation resolution logic, which is a bug fix.",fix
Copilot,3138552824,Allow changing destination directory name of Cloned Gist Repositories,"The PR introduces a new feature allowing users to customize the directory name when cloning gist repositories, adding new configuration options and enhanced user experience.",feat
Copilot,3138746796,Fix translations for built-in extensions missing in remote mode,"The PR fixes a bug where translations for built-in extensions were missing in remote mode by including missing files and propagating the UI language correctly, which directly addresses a functional issue.",fix
Copilot,3138550449,Add auto-save functionality for gist files,"The PR introduces a new feature that adds auto-save functionality for gist files, including configurable modes and delays, which enhances the existing capabilities of the application.",feat
Copilot,3149689202,Fix broken FieldMaps link in TfsWorkItemMigrationProcessor documentation,"The changes fix broken links in the documentation and correct path resolution issues that caused errors, which is a bug fix in the documentation and related code.",fix
Copilot,3149833124,"[WIP] Rename ""Capturer"" to ""Router""","The PR is focused on renaming a component from 'Capturer' to 'Router', which is a code change that neither fixes a bug nor adds a feature, thus it is a refactor.",refactor
Copilot,3149966523,Add comprehensive documentation and testing for Podman mount relabel issue,"The PR adds comprehensive documentation, testing scripts, and workaround guides to address a Podman mount relabel issue, focusing on documentation and testing rather than code changes or bug fixes directly.",docs
Copilot,3150055351,Enable TfsNodeStructureTool upgrade command to convert old dictionary format to new array format,"The PR introduces a new feature that enables the upgrade command to convert old dictionary format configurations to a new array format, enhancing functionality and backward compatibility.",feat
Copilot,3149957557,Update TfsNodeStructureTool samples and docs for new NodeMapping array format,"The PR updates documentation, configuration samples, and XML comments to reflect a new data format without changing functionality or fixing bugs. This is a documentation update to keep examples and docs accurate.",docs
Copilot,3078340622,Pin markdownlint-cli version to 0.45.0 in GitHub workflow,"The change pins the version of a dependency in the build workflow to ensure consistent behavior, which affects the build system or external dependencies.",build
Copilot,3078330455,Add test coverage for --aspire-version template option,"The PR adds new test cases to cover the '--aspire-version' template option, which is explicitly about adding tests to ensure functionality works correctly. This fits the 'test' category as it involves adding missing tests or correcting existing tests.",test
Copilot,3150188181,Add analyzer to suggest using cooperative cancellation for timeout,"The PR introduces a new analyzer feature that suggests using cooperative cancellation for timeout attributes, which is a new feature addition to the codebase.",feat
Copilot,3078440447,Add support for DynamoDB Global Tables (replication),"The PR introduces a new feature that adds support for DynamoDB Global Tables replication, including new options and functionality for table creation and updating.",feat
Copilot,3078439427,Respect JsonSerializerOptions casing for property names in validation errors,"The changes introduce a new feature that ensures validation error responses respect the configured JSON serialization naming policy, improving consistency in the API's JSON formatting.",feat
Copilot,3078366765,Fix Safari SecurityError when Block All Cookies is enabled,"The PR fixes a bug where Safari throws a SecurityError when accessing localStorage or sessionStorage with 'Block All Cookies' enabled, preventing script execution. The changes add safe access checks and error handling to prevent this issue.",fix
Copilot,3078383974,Fix sourcemap load errors from @nevware21 dependencies,"The PR fixes sourcemap load errors by correcting path mappings and updating configuration to properly locate source files, which addresses a bug in the debugging experience.",fix
Copilot,3078382638,Fix SourceMaps not including the original *.ts files,"The PR fixes an issue where source maps were incorrectly referencing JavaScript files instead of the original TypeScript files, which is a bug fix. It also adds error handling and tests related to this fix, but the primary purpose is to fix the source map generation bug.",fix
Copilot,3078469289,Fix type inconsistency between Model.create and Model.get for custom types,"The PR fixes a bug where the type conversion for custom types like Date was inconsistent between Model.create and Model.get, ensuring consistent behavior by modifying the save method and adding tests to verify the fix.",fix
Copilot,3078460436,Fix TypeError when handling nested array attributes declared as non-required but not provided,"The PR fixes a bug where a TypeError occurs when handling nested array attributes that are not provided but declared as non-required. The fix adds a check to prevent calling .forEach on non-array values, which is a bug fix.",fix
Copilot,3134834594,Create missing controller and helper files with comprehensive test coverage,"The PR introduces new controller and helper files along with comprehensive tests, adding new functionality and improving test coverage, which aligns with adding a new feature.",feat
Copilot,3134901959,Add HTML header support to notebook folding functionality,"The PR introduces a new feature by adding HTML header support to the notebook folding functionality, enhancing the existing behavior and unifying header detection.",feat
Copilot,3134892391,Fix WebView2 crash on close by implementing proper disposal pattern,"The PR addresses a crash by implementing the proper disposal pattern and fixing the resource cleanup process, which is a bug fix.",fix
Copilot,3134900878,Disable multi-selection for notebook outline view,"The PR adds a test case to verify that multi-selection is disabled in the notebook outline view, ensuring consistent behavior and preventing regression. This is primarily a testing improvement rather than a feature or bug fix.",test
Copilot,3134836043,Fix RootNamespace handling for dashes and starting digits in project names,"The PR fixes the handling of the RootNamespace property to correctly process project names with dashes and starting digits, which is a bug fix in the .NET SDK behavior.",fix
Copilot,3134901340,Fix notebook outline symbol highlighting by using range instead of position,"The change fixes a bug where the notebook outline symbol highlighting did not work correctly by passing the full range instead of just the start position, improving the selection behavior.",fix
Copilot,3134908383,Fix SimpleCov coverage reporting for demo directory files,The PR title and body describe a fix to the SimpleCov coverage reporting issue by adding a custom filter to exclude demo directory files properly. This is a bug fix to correct incorrect coverage reporting behavior.,fix
Copilot,3134913454,Fix: Remove unused attachment data from ipynb files when attachment links are deleted,"The changes fix a bug where unused attachment data was not removed from the serialized notebook files, causing unnecessary file bloat. The fix involves filtering out unused attachments during serialization, which directly addresses the bug described.",fix
Copilot,3134916409,Fix notebook sticky scroll flashing by using single reusable delayer,"The change fixes a bug causing visual flashing and performance issues by correcting the debouncing logic in the scroll event handler, which is a clear bug fix.",fix
Copilot,3134926821,Fix down arrow navigation in last notebook cell to move cursor to end of line,"The change fixes the behavior of the down arrow key navigation in the last notebook cell, correcting a bug where the cursor did not move as expected.",fix
Copilot,3134922059,Fix markdown cell status bar showing misleading grab cursor,"The change fixes a misleading UI behavior by correcting the cursor style on the markdown cell status bar, which is a bug fix.",fix
Copilot,3134927053,Fix UsePythonVersion@0 installing incomplete Python files on Windows,"The PR fixes a bug where the Python installation was incomplete due to issues in the installation script, adding validation and fallback mechanisms to ensure complete installation. This directly addresses a bug in the installation process.",fix
Copilot,3134927763,Fix infinite looping in notebook addFindMatchToSelection (Cmd+D),"The change fixes a bug where the 'Add Selection to Next Find Match' command in notebooks caused infinite looping. The fix adds a condition to prevent this infinite loop, making the operation a no-op when all matches are already selected, thus resolving the bug.",fix
Copilot,3134961752,Fix Rails config deprecation warning for escape_json_responses,"The PR fixes a deprecation warning caused by incorrect configuration logic in the Rails application, which is a bug fix to prevent future issues and warnings.",fix
Copilot,3135071104,Enhanced CSV export configuration with enum options for encoding and delimiter,"The PR introduces new features by adding enum options and improved descriptions for CSV export configuration, enhancing user experience and configurability without fixing a bug or changing existing functionality.",feat
Copilot,3134962245,[New Port] Add cpp-rotor 0.34 - Event loop friendly C++ actor micro-framework,"The PR introduces a new port for the cpp-rotor library, adding new functionality and support for this C++ actor micro-framework. This is a new feature addition to the project.",feat
Copilot,3135068930,Add Python API for all CLI commands with WorkflowOutput returns,"The PR introduces a new Python API that provides programmatic access to all CLI commands, adding new features and functionality to the project.",feat
Copilot,3134925346,Fix breadcrumb overflow by adding max-width constraint to prevent page overflow,"The change fixes a layout bug where long breadcrumb items overflow the page, by adding a CSS max-width constraint. This directly addresses a bug in the UI, so it is classified as a fix.",fix
Copilot,3134983232,Update README telemetry documentation to use DiagnosticsOptions.IsTelemetryEnabled instead of outdated custom policy approach,"The change updates the README documentation to reflect the current recommended approach for telemetry configuration, replacing outdated instructions with a simpler property-based method. This is a documentation-only change without code modifications or feature additions.",docs
Copilot,3134923757,Fix markdown cell drag and drop in edit mode,The PR fixes a bug where markdown cells could not be dragged in edit mode by adding missing drag handle registration and ensuring drag functionality works correctly in both edit and preview modes.,fix
Copilot,3135078870,Extend PredefinedDynamicTraceEventParser to Support Dynamic Events from EventPipeEventSource,"The PR adds new functionality to extend support for dynamic events from a new source, which is a new feature.",feat
Copilot,3128687696,Fix AutoGen cross-version compatibility for 0.6.1+ by filtering unknown fields,The PR fixes a bug where new fields in AutoGen 0.6.1+ messages caused test failures due to exact dictionary comparisons. The fix filters out unknown fields to maintain backward compatibility and prevent test breakage.,fix
Copilot,3128687723,Fix CrewAI cross version test for dev versions with 4 chat attributes,"The PR fixes a failing test by updating the version checking logic to handle changes in the number of chat attributes across different versions, which is a bug fix in the test code.",fix
Copilot,3088399163,Add secondary overview ruler colors for staged changes,"The PR introduces new color theme settings as a new feature to enhance the editor's overview ruler for staged changes, which aligns with the 'feat' type for adding new functionality.",feat
Copilot,3088417294,[WIP] LocalWorkflowClient.CreateAndRunInstanceAsync function raises System.NullReferenceException,The PR addresses a System.NullReferenceException bug in the LocalWorkflowClient.CreateAndRunInstanceAsync function by investigating and fixing the issue causing the exception.,fix
Copilot,3088416674,Fix Liquid expressions not working in sub-workflows (workflow-as-activity),The PR fixes a bug where Liquid expressions in sub-workflows could not access input values correctly by updating the input retrieval logic and adding tests to verify the fix.,fix
Copilot,3088414107,Add ActivityCompleted notification for workflow activity completion,"The PR introduces a new notification feature 'ActivityCompleted' to signal when an activity has fully completed, which is a new capability added to the system.",feat
Copilot,3088363246,[Bug]: Migrate AreaChart test cases from enzyme to react testing library,"The PR is focused on migrating and updating test cases from enzyme to React Testing Library, which involves changes to the test code but does not add new features or fix bugs. This is best classified as a test-related change.",test
Copilot,3088414682,Fix Content-Type header charset auto-appending in HTTP requests,"The PR addresses a bug where the Content-Type header was incorrectly modified by appending a charset parameter. The fix involves creating a custom HttpContent class to preserve the exact Content-Type header as specified, which directly resolves the issue.",fix
Copilot,3088415850,Add Support for Power Fx as an Expression Type,"The PR introduces a new feature by adding support for Microsoft Power Fx as a new expression type in Elsa Workflows, including new modules, services, and editor support.",feat
Copilot,3088417650,Fix missing DefaultValue for OuterBoundInclusive property in For activity,"The change fixes a bug where the default value for a property was not properly displayed in the UI due to missing DefaultValue attribute, which is a bug fix.",fix
Copilot,3088441203,[WIP] Memory Leak while dispatching workflows,"The PR addresses a memory leak issue by modifying the code to prevent excessive memory usage, which is a bug fix.",fix
Copilot,3144312871,Add documentation for `olive run-pass` CLI command,The changes are solely related to adding documentation for an existing CLI command without modifying code functionality.,docs
Copilot,3088420379,[WIP] [Feature Request] Enable MassTransit Filter Registration,"The PR introduces a new feature that extends the existing MassTransit configuration callback to include an additional parameter, enabling more flexible and scoped middleware registration within Elsa Workflow integrations.",feat
Copilot,3144308623,Fix notebook sticky scroll headers appearing too late when scrolling,The PR fixes an issue where sticky scroll headers in the notebook appear too late or not at all by modifying the search algorithm to correctly find headers above the visible range. This is a bug fix.,fix
Copilot,3088422736,"[WIP] Workflow does not continue to next Flowchart step after a ""ScheduleActivity"" Alteration has been executed, starting with v3.3.1","The PR addresses a specific issue where the workflow does not continue to the next step after a ScheduleActivity alteration, which is a bug fix to restore expected behavior.",fix
Copilot,3144312641,[Tests Migration] Migrate fluentTheme/customElement tests from html to html2,"The PR is focused on migrating existing tests to a new test infrastructure without adding new features or fixing bugs, which classifies it as a test-related change.",test
Copilot,3088440403,[WIP] Deserialization failure for Activities with embeded ports on MongoDB for Elsa >=3.3.0,"The PR addresses a deserialization failure bug in the workflow execution when using MongoDB, fixing the issue described in the original issue and error logs.",fix
Copilot,3088499463,"Add support for ""latest"" Docker Compose version","The PR introduces a new feature that allows users to specify 'latest' as a Docker Compose version, enabling automatic resolution of the most recent stable version. This adds new functionality rather than fixing a bug or making other types of changes.",feat
Copilot,3144351823,Fix FilterStaticFrameworks task to support custom framework binary names,"The PR fixes a bug where the FilterStaticFrameworks task incorrectly assumed framework executables had fixed names, causing build failures. The fix adds logic to correctly handle custom executable names specified in Info.plist, resolving the issue.",fix
Copilot,3144364687,Fix focus indicator visibility for hyperlinks in dark mode and high contrast,"The PR fixes an accessibility issue where focus indicators were not visible for hyperlinks in certain modes, which is a bug affecting usability. The changes address this bug by updating colors to system colors to ensure visibility of focus indicators.",fix
Copilot,3144369936,Fix NVDA accessibility: Theme menu items not announcing selection state,"The PR fixes an accessibility bug where screen readers could not announce the selected theme state due to missing attributes, thus it is a bug fix.",fix
Copilot,3144478740,"Fix duplicate ""Resize with Image Resizer"" context menu entries","The PR fixes a bug where duplicate context menu entries appear by modifying the context menu handlers and adding a setting to control their behavior, thus resolving the issue.",fix
Copilot,3144376744,Add AutomationProperties.Name to Process Selection DataGrid for accessibility,"The change fixes an accessibility issue by adding a missing AutomationProperties.Name to a DataGrid, which is a bug fix related to accessibility compliance.",fix
Copilot,3144500550,Remove tiling gaps by default in FancyZones,"The change modifies the default behavior of the software by removing tiling gaps, which is a new feature requested by users to improve the user experience.",feat
Copilot,3144380858,Fix NVDA screen reader incorrect list count for File Explorer TreeView,"The PR fixes a bug where the NVDA screen reader was announcing incorrect list counts for the File Explorer TreeView by filtering out non-relevant items from accessibility counts and improving accessibility properties, thus correcting the behavior for screen reader users.",fix
Copilot,3144633626,"Fix ""tool undefined completed"" accessibility announcement in chat","The change fixes a bug where screen readers announced 'Tool undefined completed' due to improper handling of undefined or empty title values. The fix adds proper null checks and fallback logic to prevent this incorrect announcement, which is a bug fix.",fix
Copilot,3144633929,"Add ""Accept All Edits"" command accessible from editor context with Ctrl+Alt+Y","The PR introduces a new command 'Accept All Edits' accessible from the editor context with a keybinding, which is a new feature enhancing accessibility and usability.",feat
Copilot,3144536079,Fix Alt+key copy shortcuts not working for HTML notebook outputs,The change fixes a bug where Alt+key copy shortcuts were not working due to draggable behavior interfering with keyboard events. The fix modifies the event handler to allow these shortcuts to work properly.,fix
Copilot,3144426063,Fix default browser detection for Windows 11 24H2 by checking UserChoiceLatest registry key,"The PR addresses a bug where the application incorrectly detects the default browser on Windows 11 24H2, causing it to always open Microsoft Edge instead of the user's chosen browser. The fix updates the registry key lookup to handle the new location, resolving this issue.",fix
Copilot,3144671213,Setup Copilot development environment for .NET MAUI,"The PR adds a new documentation file with detailed instructions for setting up the development environment, which is a documentation-only change without code modifications.",docs
Copilot,3126448988,Fix panic in SkipTriviaEx when printing type predicates with declaration maps enabled,"The PR fixes a runtime panic caused by out-of-bounds slice operations, which is a bug in the compiler's handling of certain type predicates with declaration maps enabled.",fix
Copilot,3126630055,Fix Azure Container Apps deployment failure with uppercase resource names,"The change fixes a deployment failure caused by uppercase resource names by ensuring names are converted to lowercase, which resolves the bug with Azure Container Apps deployment.",fix
Copilot,3126639142,Make verify tool accessible to the coding agent,"The PR introduces a new feature by adding the verify tool installation to the copilot setup workflow and providing documentation for snapshot testing usage, enhancing the functionality available to coding agents.",feat
Copilot,3126455905,Fix: No error when assigning to getter-only static class property from another file,"The PR fixes a bug where TypeScript-Go failed to report errors when assigning to getter-only static class properties from another file, correcting the assignment checking logic to properly enforce readonly constraints.",fix
Copilot,3144807312,ignore,"The title 'ignore' and body 'nan' do not indicate any specific change related to features, fixes, or other categories. It appears to be a placeholder or a non-informative commit, which does not fit into any conventional commit category meaningfully.",other
Copilot,3145075016,Update CODEOWNERS,"The change updates the CODEOWNERS file, which is a configuration file related to code ownership and review process, not the source code itself. This is a chore as it involves maintenance of auxiliary files without adding features or fixing bugs.",chore
Copilot,3160615563,Fix Einsum shape inference segfault for scalar inputs,"The PR fixes a segmentation fault bug in the Einsum shape inference when handling scalar inputs by adding safety checks, preventing crashes and ensuring graceful error handling.",fix
Copilot,3160616420,Document Multi-Device Configuration proto specifications in IR.md,"The PR adds comprehensive documentation for Multi-Device proto messages and updates existing documentation sections without changing code functionality, which classifies it as a documentation change.",docs
Copilot,3160605520,Кэширование скомпилированных скритпов,"The PR introduces a new caching system for precompiled scripts along with configuration options, API methods, and serialization mechanisms, which are all new features enhancing the functionality.",feat
Copilot,3160848695,Add definitions for expressions and statements to C# fundamentals program structure,"The PR adds new documentation content explaining expressions and statements in C#, which is a documentation-only change without code modifications.",docs
Copilot,3160718406,Remove public preview and gradual release callouts from manage-high-privilege-extensions.md,"The changes involve removing specific callouts from the documentation without adding new features or fixing bugs, which is purely a documentation update.",docs
Copilot,3160865707,Fix Complex number custom formatting for negative imaginary parts,"The change fixes incorrect formatting of complex numbers with negative imaginary parts, correcting a bug in the output string.",fix
Copilot,3160620876,Optimize ONNX ReferenceEvaluator Resize performance with vectorized numpy implementation,"The PR introduces a new vectorized numpy implementation to optimize the performance of the ONNX ReferenceEvaluator Resize operator, which is a clear addition of a new feature that improves performance without breaking existing functionality.",feat
Copilot,3160932333,"Fix ""Convert to top-level statements"" to preserve preprocessor directives and disabled code","The PR fixes a bug in the 'Convert to top-level statements' refactoring by preserving preprocessor directives and disabled code sections, which were previously lost or mishandled. This is clearly a bug fix.",fix
Copilot,3161407157,Fix ONNX printer to display float16 and other low precision data types,"The PR fixes a bug in the ONNX printer where certain low precision data types were not displayed correctly, improving the inspection of initializer values for these types.",fix
Copilot,3160996272,Remove deprecated PackageLicenseUrl from project file IntelliSense,"The change removes a deprecated property from the schema to prevent IntelliSense from suggesting it, effectively fixing an issue with outdated suggestions. This is a bug fix to improve developer experience.",fix
Copilot,3160997096,Allow configuring any notebook to have transient outputs,"The PR introduces a new feature allowing users to configure transient outputs for notebooks globally or per-notebook, adding new commands, UI elements, and settings.",feat
Copilot,3161413967,"Fix OSError(9, 'Bad file descriptor') in solver callback after early exit","The PR fixes a race condition causing an OSError by changing the code to handle the error gracefully and prevent crashes, which is a bug fix.",fix
Copilot,3161708496,Add IPolicyProvider interface for enum-based policy management with HTTP client support,"The PR introduces a new interface and related components to add a new feature for enum-based policy management with HTTP client support, which is a clear addition of functionality.",feat
Copilot,3161674567,Bump typespec-python to 0.45.2 and typespec-client-generator-core to 0.57.1,"The PR updates package dependencies to newer versions without adding features or fixing bugs directly in the codebase, which is typically classified as a build-related change.",build
Copilot,3161638137,Add ExternalServiceResource for modeling external services with service discovery support,"The PR introduces a new feature 'ExternalServiceResource' with multiple overloads and integrations for modeling external services, which adds new functionality to the application.",feat
Copilot,3127778805,docs: Note for root `README.md`,"The change involves adding a note to the README.md file to clarify branch structure, which is purely documentation and does not affect code functionality.",docs
Copilot,3165285804,[WIP] Support 'px' format in lineHeight option,"The PR introduces support for a new format ('px') in the lineHeight option, which is a new feature enhancement.",feat
Copilot,3127781810,"chore: Update branch from base, fix merge conflict","The PR resolves a merge conflict and fixes directory naming issues that were causing inconsistencies, which is a bug fix related to the codebase structure and merge artifacts.",fix
Copilot,3095698280,Setup GitHub Copilot access configuration,"The PR introduces new configuration files and setup scripts to enable GitHub Copilot access, which is a new feature to improve functionality.",feat
Copilot,3165286164,[WIP] Add character dimensions API,"The PR introduces a new API for character dimensions, which is a new feature addition to the codebase.",feat
Copilot,3095439815,Fix Dev Container / Codespaces support for non-default usernames,"The PR fixes a bug where the application failed when using non-default usernames in Dev Containers and Codespaces by replacing hardcoded paths with dynamic user home directory paths, thus resolving a runtime error.",fix
Copilot,3165289823,Support 'px' format in lineHeight option,"The PR introduces a new feature allowing the 'lineHeight' option to accept pixel values with 'px' suffix in addition to the existing numeric multiplier format, enhancing functionality while maintaining backward compatibility.",feat
