agent,pr_id,pr_number,repo_url,pr_url,issue_url,issue_number,source
Copilot,3152847691,2755,https://github.com/nkdAgility/azure-devops-migration-tools,https://github.com/nkdAgility/azure-devops-migration-tools/pull/2755,https://github.com/nkdAgility/azure-devops-migration-tools/issues/2744,2744,body
Copilot,3152863486,2758,https://github.com/nkdAgility/azure-devops-migration-tools,https://github.com/nkdAgility/azure-devops-migration-tools/pull/2758,https://github.com/nkdAgility/azure-devops-migration-tools/issues/2757,2757,body
Copilot,3152880462,62369,https://github.com/dotnet/aspnetcore,https://github.com/dotnet/aspnetcore/pull/62369,https://github.com/dotnet/aspnetcore/issues/62368,62368,body
Copilot,3153076666,2035,https://github.com/celestiaorg/celestia-core,https://github.com/celestiaorg/celestia-core/pull/2035,https://github.com/celestiaorg/celestia-core/issues/2034,2034,body
Copilot,3153101093,62370,https://github.com/dotnet/aspnetcore,https://github.com/dotnet/aspnetcore/pull/62370,https://github.com/dotnet/aspnetcore/issues/62331,62331,body
Copilot,3153178010,5394,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion/pull/5394,https://github.com/remotion-dev/remotion/issues/5154,5154,body
Copilot,3153218899,5396,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion/pull/5396,https://github.com/remotion-dev/remotion/issues/5395,5395,body
Copilot,3153252322,5398,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion/pull/5398,https://github.com/remotion-dev/remotion/issues/5397,5397,body
Copilot,3153314282,5400,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion/pull/5400,https://github.com/remotion-dev/remotion/issues/5399,5399,body
Copilot,3094144121,15909,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow/pull/15909,https://github.com/mlflow/mlflow/issues/15908,15908,body
Copilot,3094173620,2090,https://github.com/rqlite/rqlite,https://github.com/rqlite/rqlite/pull/2090,https://github.com/rqlite/rqlite/issues/2087,2087,body
Copilot,3094488685,9527,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9527,https://github.com/dotnet/aspire/issues/9526,9526,body
Copilot,3094503633,2024,https://github.com/spcl/dace,https://github.com/spcl/dace/pull/2024,https://github.com/spcl/dace/issues/2023,2023,body
Copilot,3112723101,9657,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9657,https://github.com/dotnet/aspire/issues/9656,9656,body
Copilot,3112770705,5682,https://github.com/microsoft/testfx,https://github.com/microsoft/testfx/pull/5682,https://github.com/microsoft/testfx/issues/4031,4031,body
Copilot,3112867557,986,https://github.com/frenck/spook,https://github.com/frenck/spook/pull/986,https://github.com/frenck/spook/issues/985,985,body
Copilot,3112886848,2624,https://github.com/akto-api-security/akto,https://github.com/akto-api-security/akto/pull/2624,https://github.com/akto-api-security/akto/issues/2623,2623,body
Copilot,3112899995,492,https://github.com/tonybaloney/CSnakes,https://github.com/tonybaloney/CSnakes/pull/492,https://github.com/tonybaloney/CSnakes/issues/331,331,body
Copilot,3113006799,16039,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow/pull/16039,https://github.com/mlflow/mlflow/issues/16038,16038,body
Copilot,3113120635,1902,https://github.com/celestiaorg/celestia-core,https://github.com/celestiaorg/celestia-core/pull/1902,https://github.com/celestiaorg/celestia-core/issues/1732,1732,body
Copilot,3113139560,1904,https://github.com/celestiaorg/celestia-core,https://github.com/celestiaorg/celestia-core/pull/1904,https://github.com/celestiaorg/celestia-core/issues/1903,1903,body
Copilot,3113152155,9660,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9660,https://github.com/dotnet/aspire/issues/8752,8752,body
Copilot,3113227677,1906,https://github.com/celestiaorg/celestia-core,https://github.com/celestiaorg/celestia-core/pull/1906,https://github.com/celestiaorg/celestia-core/issues/1905,1905,body
Copilot,3113268020,1907,https://github.com/celestiaorg/celestia-core,https://github.com/celestiaorg/celestia-core/pull/1907,https://github.com/celestiaorg/celestia-core/issues/1663,1663,body
Copilot,3113310600,38713,https://github.com/github/docs,https://github.com/github/docs/pull/38713,https://github.com/github/docs/issues/38711,38711,body
Copilot,3138415641,29944,https://github.com/dotnet/maui,https://github.com/dotnet/maui/pull/29944,https://github.com/dotnet/maui/issues/29943,29943,body
Copilot,3138439127,50564,https://github.com/Azure/azure-sdk-for-net,https://github.com/Azure/azure-sdk-for-net/pull/50564,https://github.com/Azure/azure-sdk-for-net/issues/50563,50563,body
Copilot,3138451569,29946,https://github.com/dotnet/maui,https://github.com/dotnet/maui/pull/29946,https://github.com/dotnet/maui/issues/29943,29943,body
Copilot,3138549340,395,https://github.com/lostintangent/gistpad,https://github.com/lostintangent/gistpad/pull/395,https://github.com/lostintangent/gistpad/issues/295,295,body
Copilot,3138550449,396,https://github.com/lostintangent/gistpad,https://github.com/lostintangent/gistpad/pull/396,https://github.com/lostintangent/gistpad/issues/276,276,body
Copilot,3138551256,397,https://github.com/lostintangent/gistpad,https://github.com/lostintangent/gistpad/pull/397,https://github.com/lostintangent/gistpad/issues/258,258,body
Copilot,3138552824,398,https://github.com/lostintangent/gistpad,https://github.com/lostintangent/gistpad/pull/398,https://github.com/lostintangent/gistpad/issues/206,206,body
Copilot,3138746796,251252,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251252,https://github.com/microsoft/vscode/issues/250579,250579,body
Copilot,3149658861,2748,https://github.com/nkdAgility/azure-devops-migration-tools,https://github.com/nkdAgility/azure-devops-migration-tools/pull/2748,https://github.com/nkdAgility/azure-devops-migration-tools/issues/2747,2747,body
Copilot,3149689202,2749,https://github.com/nkdAgility/azure-devops-migration-tools,https://github.com/nkdAgility/azure-devops-migration-tools/pull/2749,https://github.com/nkdAgility/azure-devops-migration-tools/issues/2622,2622,body
Copilot,3149833124,5783,https://github.com/microsoft/testfx,https://github.com/microsoft/testfx/pull/5783,https://github.com/microsoft/testfx/issues/5782,5782,body
Copilot,3149957557,2753,https://github.com/nkdAgility/azure-devops-migration-tools,https://github.com/nkdAgility/azure-devops-migration-tools/pull/2753,https://github.com/nkdAgility/azure-devops-migration-tools/issues/2751,2751,body
Copilot,3149966523,11022,https://github.com/microsoft/vscode-remote-release,https://github.com/microsoft/vscode-remote-release/pull/11022,https://github.com/microsoft/vscode-remote-release/issues/10585,10585,body
Copilot,3150055351,2754,https://github.com/nkdAgility/azure-devops-migration-tools,https://github.com/nkdAgility/azure-devops-migration-tools/pull/2754,https://github.com/nkdAgility/azure-devops-migration-tools/issues/2752,2752,body
Copilot,3150188181,5786,https://github.com/microsoft/testfx,https://github.com/microsoft/testfx/pull/5786,https://github.com/microsoft/testfx/issues/5761,5761,body
Copilot,3078330455,9433,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9433,https://github.com/dotnet/aspire/issues/7279,7279,body
Copilot,3078340622,62034,https://github.com/dotnet/aspnetcore,https://github.com/dotnet/aspnetcore/pull/62034,https://github.com/dotnet/aspnetcore/issues/62033,62033,body
Copilot,3078366765,2539,https://github.com/microsoft/ApplicationInsights-JS,https://github.com/microsoft/ApplicationInsights-JS/pull/2539,https://github.com/microsoft/ApplicationInsights-JS/issues/2494,2494,body
Copilot,3078382638,2540,https://github.com/microsoft/ApplicationInsights-JS,https://github.com/microsoft/ApplicationInsights-JS/pull/2540,https://github.com/microsoft/ApplicationInsights-JS/issues/2440,2440,body
Copilot,3078383974,2541,https://github.com/microsoft/ApplicationInsights-JS,https://github.com/microsoft/ApplicationInsights-JS/pull/2541,https://github.com/microsoft/ApplicationInsights-JS/issues/2424,2424,body
Copilot,3078439427,62036,https://github.com/dotnet/aspnetcore,https://github.com/dotnet/aspnetcore/pull/62036,https://github.com/dotnet/aspnetcore/issues/61764,61764,body
Copilot,3078440447,1747,https://github.com/dynamoose/dynamoose,https://github.com/dynamoose/dynamoose/pull/1747,https://github.com/dynamoose/dynamoose/issues/1687,1687,body
Copilot,3078460436,1748,https://github.com/dynamoose/dynamoose,https://github.com/dynamoose/dynamoose/pull/1748,https://github.com/dynamoose/dynamoose/issues/1199,1199,body
Copilot,3078469289,1749,https://github.com/dynamoose/dynamoose,https://github.com/dynamoose/dynamoose/pull/1749,https://github.com/dynamoose/dynamoose/issues/1211,1211,body
Copilot,3134834594,3537,https://github.com/primer/view_components,https://github.com/primer/view_components/pull/3537,https://github.com/primer/view_components/issues/3536,3536,body
Copilot,3134836043,49328,https://github.com/dotnet/sdk,https://github.com/dotnet/sdk/pull/49328,https://github.com/dotnet/sdk/issues/49327,49327,body
Copilot,3134892391,2230,https://github.com/microsoft/perfview,https://github.com/microsoft/perfview/pull/2230,https://github.com/microsoft/perfview/issues/2229,2229,body
Copilot,3134900878,251148,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251148,https://github.com/microsoft/vscode/issues/208554,208554,body
Copilot,3134901340,251149,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251149,https://github.com/microsoft/vscode/issues/209161,209161,body
Copilot,3134901959,251150,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251150,https://github.com/microsoft/vscode/issues/210520,210520,body
Copilot,3134908383,3539,https://github.com/primer/view_components,https://github.com/primer/view_components/pull/3539,https://github.com/primer/view_components/issues/3536,3536,body
Copilot,3134913454,251152,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251152,https://github.com/microsoft/vscode/issues/200290,200290,body
Copilot,3134916409,251153,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251153,https://github.com/microsoft/vscode/issues/211114,211114,body
Copilot,3134922059,251154,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251154,https://github.com/microsoft/vscode/issues/208672,208672,body
Copilot,3134923757,251155,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251155,https://github.com/microsoft/vscode/issues/130443,130443,body
Copilot,3134925346,3540,https://github.com/primer/view_components,https://github.com/primer/view_components/pull/3540,https://github.com/primer/view_components/issues/3128,3128,body
Copilot,3134926821,251156,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251156,https://github.com/microsoft/vscode/issues/216172,216172,body
Copilot,3134927053,21077,https://github.com/microsoft/azure-pipelines-tasks,https://github.com/microsoft/azure-pipelines-tasks/pull/21077,https://github.com/microsoft/azure-pipelines-tasks/issues/20999,20999,body
Copilot,3134927763,251157,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251157,https://github.com/microsoft/vscode/issues/235117,235117,body
Copilot,3134961752,3542,https://github.com/primer/view_components,https://github.com/primer/view_components/pull/3542,https://github.com/primer/view_components/issues/3541,3541,body
Copilot,3134962245,45926,https://github.com/microsoft/vcpkg,https://github.com/microsoft/vcpkg/pull/45926,https://github.com/microsoft/vcpkg/issues/45735,45735,body
Copilot,3134983232,50531,https://github.com/Azure/azure-sdk-for-net,https://github.com/Azure/azure-sdk-for-net/pull/50531,https://github.com/Azure/azure-sdk-for-net/issues/50530,50530,body
Copilot,3135068930,1907,https://github.com/microsoft/Olive,https://github.com/microsoft/Olive/pull/1907,https://github.com/microsoft/Olive/issues/1906,1906,body
Copilot,3135071104,19567,https://github.com/microsoft/vscode-mssql,https://github.com/microsoft/vscode-mssql/pull/19567,https://github.com/microsoft/vscode-mssql/issues/780,780,body
Copilot,3135078870,2232,https://github.com/microsoft/perfview,https://github.com/microsoft/perfview/pull/2232,https://github.com/microsoft/perfview/issues/2231,2231,body
Copilot,3128687696,16140,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow/pull/16140,https://github.com/mlflow/mlflow/issues/16138,16138,body
Copilot,3128687723,16141,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow/pull/16141,https://github.com/mlflow/mlflow/issues/16139,16139,body
Copilot,3088363246,34523,https://github.com/microsoft/fluentui,https://github.com/microsoft/fluentui/pull/34523,https://github.com/microsoft/fluentui/issues/34522,34522,body
Copilot,3088399163,249711,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/249711,https://github.com/microsoft/vscode/issues/249561,249561,body
Copilot,3088414107,6675,https://github.com/elsa-workflows/elsa-core,https://github.com/elsa-workflows/elsa-core/pull/6675,https://github.com/elsa-workflows/elsa-core/issues/6613,6613,body
Copilot,3088414682,6676,https://github.com/elsa-workflows/elsa-core,https://github.com/elsa-workflows/elsa-core/pull/6676,https://github.com/elsa-workflows/elsa-core/issues/6616,6616,body
Copilot,3088415850,6677,https://github.com/elsa-workflows/elsa-core,https://github.com/elsa-workflows/elsa-core/pull/6677,https://github.com/elsa-workflows/elsa-core/issues/6609,6609,body
Copilot,3088416674,6678,https://github.com/elsa-workflows/elsa-core,https://github.com/elsa-workflows/elsa-core/pull/6678,https://github.com/elsa-workflows/elsa-core/issues/6597,6597,body
Copilot,3088417294,6679,https://github.com/elsa-workflows/elsa-core,https://github.com/elsa-workflows/elsa-core/pull/6679,https://github.com/elsa-workflows/elsa-core/issues/6594,6594,body
Copilot,3088417650,6680,https://github.com/elsa-workflows/elsa-core,https://github.com/elsa-workflows/elsa-core/pull/6680,https://github.com/elsa-workflows/elsa-core/issues/6593,6593,body
Copilot,3088420379,6681,https://github.com/elsa-workflows/elsa-core,https://github.com/elsa-workflows/elsa-core/pull/6681,https://github.com/elsa-workflows/elsa-core/issues/6552,6552,body
Copilot,3088422736,6682,https://github.com/elsa-workflows/elsa-core,https://github.com/elsa-workflows/elsa-core/pull/6682,https://github.com/elsa-workflows/elsa-core/issues/6458,6458,body
Copilot,3088440403,6683,https://github.com/elsa-workflows/elsa-core,https://github.com/elsa-workflows/elsa-core/pull/6683,https://github.com/elsa-workflows/elsa-core/issues/6455,6455,body
Copilot,3088441203,6684,https://github.com/elsa-workflows/elsa-core,https://github.com/elsa-workflows/elsa-core/pull/6684,https://github.com/elsa-workflows/elsa-core/issues/6449,6449,body
Copilot,3088499463,66,https://github.com/leighmcculloch/vagrant-docker-compose,https://github.com/leighmcculloch/vagrant-docker-compose/pull/66,https://github.com/leighmcculloch/vagrant-docker-compose/issues/30,30,body
Copilot,3144308623,251416,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251416,https://github.com/microsoft/vscode/issues/251415,251415,body
Copilot,3144312641,5499,https://github.com/microsoft/BotFramework-WebChat,https://github.com/microsoft/BotFramework-WebChat/pull/5499,https://github.com/microsoft/BotFramework-WebChat/issues/5498,5498,body
Copilot,3144312871,1911,https://github.com/microsoft/Olive,https://github.com/microsoft/Olive/pull/1911,https://github.com/microsoft/Olive/issues/1910,1910,body
Copilot,3144351823,23045,https://github.com/dotnet/macios,https://github.com/dotnet/macios/pull/23045,https://github.com/dotnet/macios/issues/23039,23039,body
Copilot,3144364687,2235,https://github.com/microsoft/perfview,https://github.com/microsoft/perfview/pull/2235,https://github.com/microsoft/perfview/issues/2234,2234,body
Copilot,3144369936,2237,https://github.com/microsoft/perfview,https://github.com/microsoft/perfview/pull/2237,https://github.com/microsoft/perfview/issues/2236,2236,body
Copilot,3144376744,2239,https://github.com/microsoft/perfview,https://github.com/microsoft/perfview/pull/2239,https://github.com/microsoft/perfview/issues/2238,2238,body
Copilot,3144380858,2241,https://github.com/microsoft/perfview,https://github.com/microsoft/perfview/pull/2241,https://github.com/microsoft/perfview/issues/2240,2240,body
Copilot,3144426063,40035,https://github.com/microsoft/PowerToys,https://github.com/microsoft/PowerToys/pull/40035,https://github.com/microsoft/PowerToys/issues/39794,39794,body
Copilot,3144478740,40036,https://github.com/microsoft/PowerToys,https://github.com/microsoft/PowerToys/pull/40036,https://github.com/microsoft/PowerToys/issues/20255,20255,body
Copilot,3144500550,40037,https://github.com/microsoft/PowerToys,https://github.com/microsoft/PowerToys/pull/40037,https://github.com/microsoft/PowerToys/issues/21872,21872,body
Copilot,3144536079,251434,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251434,https://github.com/microsoft/vscode/issues/251433,251433,body
Copilot,3144633626,251442,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251442,https://github.com/microsoft/vscode/issues/251439,251439,body
Copilot,3144633929,251443,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251443,https://github.com/microsoft/vscode/issues/251440,251440,body
Copilot,3144671213,29991,https://github.com/dotnet/maui,https://github.com/dotnet/maui/pull/29991,https://github.com/dotnet/maui/issues/29990,29990,body
Copilot,3145075016,2724,https://github.com/Azure/data-api-builder,https://github.com/Azure/data-api-builder/pull/2724,https://github.com/Azure/data-api-builder/issues/2723,2723,body
Copilot,3126448988,1093,https://github.com/microsoft/typescript-go,https://github.com/microsoft/typescript-go/pull/1093,https://github.com/microsoft/typescript-go/issues/1092,1092,body
Copilot,3126455905,1095,https://github.com/microsoft/typescript-go,https://github.com/microsoft/typescript-go/pull/1095,https://github.com/microsoft/typescript-go/issues/1094,1094,body
Copilot,3126630055,9752,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9752,https://github.com/dotnet/aspire/issues/4505,4505,body
Copilot,3126639142,9753,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9753,https://github.com/dotnet/aspire/issues/9621,9621,body
Copilot,3160605520,1555,https://github.com/EvilBeaver/OneScript,https://github.com/EvilBeaver/OneScript/pull/1555,https://github.com/EvilBeaver/OneScript/issues/1554,1554,body
Copilot,3160615563,7055,https://github.com/onnx/onnx,https://github.com/onnx/onnx/pull/7055,https://github.com/onnx/onnx/issues/6981,6981,body
Copilot,3160616420,7056,https://github.com/onnx/onnx,https://github.com/onnx/onnx/pull/7056,https://github.com/onnx/onnx/issues/6923,6923,body
Copilot,3160620876,7057,https://github.com/onnx/onnx,https://github.com/onnx/onnx/pull/7057,https://github.com/onnx/onnx/issues/6554,6554,body
Copilot,3160848695,46896,https://github.com/dotnet/docs,https://github.com/dotnet/docs/pull/46896,https://github.com/dotnet/docs/issues/42561,42561,body
Copilot,3160865707,46897,https://github.com/dotnet/docs,https://github.com/dotnet/docs/pull/46897,https://github.com/dotnet/docs/issues/46422,46422,body
Copilot,3160932333,79057,https://github.com/dotnet/roslyn,https://github.com/dotnet/roslyn/pull/79057,https://github.com/dotnet/roslyn/issues/78002,78002,body
Copilot,3160996272,12042,https://github.com/dotnet/msbuild,https://github.com/dotnet/msbuild/pull/12042,https://github.com/dotnet/msbuild/issues/4432,4432,body
Copilot,3160997096,251930,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode/pull/251930,https://github.com/microsoft/vscode/issues/251929,251929,body
Copilot,3161407157,7063,https://github.com/onnx/onnx,https://github.com/onnx/onnx/pull/7063,https://github.com/onnx/onnx/issues/7053,7053,body
Copilot,3161413967,551,https://github.com/a16z/halmos,https://github.com/a16z/halmos/pull/551,https://github.com/a16z/halmos/issues/546,546,body
Copilot,3161638137,9965,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9965,https://github.com/dotnet/aspire/issues/2311,2311,body
Copilot,3161674567,41681,https://github.com/Azure/azure-sdk-for-python,https://github.com/Azure/azure-sdk-for-python/pull/41681,https://github.com/Azure/azure-sdk-for-python/issues/41680,41680,body
Copilot,3127778805,1362,https://github.com/DaveSkender/Stock.Indicators,https://github.com/DaveSkender/Stock.Indicators/pull/1362,https://github.com/DaveSkender/Stock.Indicators/issues/1361,1361,body
Copilot,3127781810,1364,https://github.com/DaveSkender/Stock.Indicators,https://github.com/DaveSkender/Stock.Indicators/pull/1364,https://github.com/DaveSkender/Stock.Indicators/issues/1363,1363,body
Copilot,3095439815,9538,https://github.com/dotnet/aspire,https://github.com/dotnet/aspire/pull/9538,https://github.com/dotnet/aspire/issues/9533,9533,body
Copilot,3095697084,2570,https://github.com/microsoft/ApplicationInsights-JS,https://github.com/microsoft/ApplicationInsights-JS/pull/2570,https://github.com/microsoft/ApplicationInsights-JS/issues/2552,2552,body
Copilot,3095698280,2571,https://github.com/microsoft/ApplicationInsights-JS,https://github.com/microsoft/ApplicationInsights-JS/pull/2571,https://github.com/microsoft/ApplicationInsights-JS/issues/2562,2562,body
Copilot,3165285804,5360,https://github.com/xtermjs/xterm.js,https://github.com/xtermjs/xterm.js/pull/5360,https://github.com/xtermjs/xterm.js/issues/2612,2612,body
Copilot,3165286164,5361,https://github.com/xtermjs/xterm.js,https://github.com/xtermjs/xterm.js/pull/5361,https://github.com/xtermjs/xterm.js/issues/702,702,body
Copilot,3165289823,5363,https://github.com/xtermjs/xterm.js,https://github.com/xtermjs/xterm.js/pull/5363,https://github.com/xtermjs/xterm.js/issues/2612,2612,body
Copilot,3165363367,30111,https://github.com/dotnet/maui,https://github.com/dotnet/maui/pull/30111,https://github.com/dotnet/maui/issues/30110,30110,body
Copilot,3165375341,256,https://github.com/alexpfau/calendar-card-pro,https://github.com/alexpfau/calendar-card-pro/pull/256,https://github.com/alexpfau/calendar-card-pro/issues/255,255,body
Copilot,3165382142,257,https://github.com/alexpfau/calendar-card-pro,https://github.com/alexpfau/calendar-card-pro/pull/257,https://github.com/alexpfau/calendar-card-pro/issues/233,233,body
Copilot,3165392986,30113,https://github.com/dotnet/maui,https://github.com/dotnet/maui/pull/30113,https://github.com/dotnet/maui/issues/30112,30112,body
Copilot,3165394546,311,https://github.com/open-lambda/open-lambda,https://github.com/open-lambda/open-lambda/pull/311,https://github.com/open-lambda/open-lambda/issues/310,310,body
Copilot,3156952451,62394,https://github.com/dotnet/aspnetcore,https://github.com/dotnet/aspnetcore/pull/62394,https://github.com/dotnet/aspnetcore/issues/62393,62393,body
Copilot,3156963474,3632,https://github.com/microsoft/windows-rs,https://github.com/microsoft/windows-rs/pull/3632,https://github.com/microsoft/windows-rs/issues/3631,3631,body
Copilot,3156991280,19899,https://github.com/pulumi/pulumi,https://github.com/pulumi/pulumi/pull/19899,https://github.com/pulumi/pulumi/issues/19898,19898,body
Copilot,3157399266,6217,https://github.com/primer/react,https://github.com/primer/react/pull/6217,https://github.com/primer/react/issues/6212,6212,body
Copilot,3157471409,14803,https://github.com/microsoft/react-native-windows,https://github.com/microsoft/react-native-windows/pull/14803,https://github.com/microsoft/react-native-windows/issues/13121,13121,body
Copilot,3157473209,14804,https://github.com/microsoft/react-native-windows,https://github.com/microsoft/react-native-windows/pull/14804,https://github.com/microsoft/react-native-windows/issues/13123,13123,body
Copilot,3157523410,30055,https://github.com/dotnet/maui,https://github.com/dotnet/maui/pull/30055,https://github.com/dotnet/maui/issues/30054,30054,body
Copilot,3162263131,11490,https://github.com/dotnet/dotnet-api-docs,https://github.com/dotnet/dotnet-api-docs/pull/11490,https://github.com/dotnet/dotnet-api-docs/issues/11489,11489,body
Copilot,3095400567,4442,https://github.com/Azure/azure-functions-core-tools,https://github.com/Azure/azure-functions-core-tools/pull/4442,https://github.com/Azure/azure-functions-core-tools/issues/4369,4369,body
Copilot,3095403215,4443,https://github.com/Azure/azure-functions-core-tools,https://github.com/Azure/azure-functions-core-tools/pull/4443,https://github.com/Azure/azure-functions-core-tools/issues/4337,4337,body
Copilot,3095407335,4444,https://github.com/Azure/azure-functions-core-tools,https://github.com/Azure/azure-functions-core-tools/pull/4444,https://github.com/Azure/azure-functions-core-tools/issues/4332,4332,body
Copilot,3095409522,4445,https://github.com/Azure/azure-functions-core-tools,https://github.com/Azure/azure-functions-core-tools/pull/4445,https://github.com/Azure/azure-functions-core-tools/issues/4335,4335,body
Copilot,3095411411,4446,https://github.com/Azure/azure-functions-core-tools,https://github.com/Azure/azure-functions-core-tools/pull/4446,https://github.com/Azure/azure-functions-core-tools/issues/4331,4331,body
Copilot,3095413885,7481,https://github.com/microsoft/typespec,https://github.com/microsoft/typespec/pull/7481,https://github.com/microsoft/typespec/issues/7479,7479,body
Copilot,3129441875,17,https://github.com/doggy8088/github-copilot-configs,https://github.com/doggy8088/github-copilot-configs/pull/17,https://github.com/doggy8088/github-copilot-configs/issues/16,16,body
Copilot,3129559963,38870,https://github.com/timburgan/timburgan,https://github.com/timburgan/timburgan/pull/38870,https://github.com/timburgan/timburgan/issues/38869,38869,body
Copilot,3129593158,38874,https://github.com/timburgan/timburgan,https://github.com/timburgan/timburgan/pull/38874,https://github.com/timburgan/timburgan/issues/38873,38873,body
Copilot,3129643153,38881,https://github.com/timburgan/timburgan,https://github.com/timburgan/timburgan/pull/38881,https://github.com/timburgan/timburgan/issues/38880,38880,body
Copilot,3129660668,18,https://github.com/doggy8088/github-copilot-configs,https://github.com/doggy8088/github-copilot-configs/pull/18,https://github.com/doggy8088/github-copilot-configs/issues/14,14,body
Copilot,3129809571,38884,https://github.com/timburgan/timburgan,https://github.com/timburgan/timburgan/pull/38884,https://github.com/timburgan/timburgan/issues/38883,38883,body
Copilot,3108299845,116200,https://github.com/dotnet/runtime,https://github.com/dotnet/runtime/pull/116200,https://github.com/dotnet/runtime/issues/72421,72421,body
Copilot,3108623918,2555,https://github.com/Azure-Samples/azure-search-openai-demo,https://github.com/Azure-Samples/azure-search-openai-demo/pull/2555,https://github.com/Azure-Samples/azure-search-openai-demo/issues/2554,2554,body
Copilot,3108861090,16007,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow/pull/16007,https://github.com/mlflow/mlflow/issues/16006,16006,body
