pr_id,sha,author,committer,message
3154285356,b2a6c9164e0c97b093faad608e8de02e71131f15,cursoragent,cursoragent,Changes from background composer bc-0d94d88f-ef50-4abe-aaf4-5e9955c39ea4
3144417356,e874f02e4b4b431e6123591d18af4d490f96521f,cursoragent,cursoragent,Remove acceptance test environment flags and related code
3144417356,38d950d85d8f43c7b41394e84024afe8b8262cd5,cursoragent,cursoragent,Add build-acceptance script for production build configuration
3144417356,100a8db942e10701156b65e7cb1b9cf91898c668,ryan953,web-flow,Merge branch 'master' into cursor/remove-is-acceptance-test-and-related-components-f1ec
3144417356,37b7674a3285d65a06ee754efe87fb8907aecfa6,ryan953,web-flow,Update getDynamicText.tsx
3153752896,7b52f9462b9f1bfe36e7448a9c9bb43079c14cf1,cursoragent,cursoragent,Add nullable option to subscriber response DTO properties
3153752896,2f232e195e8b4a5798f3667347ca06aeb5c1675a,scopsy,scopsy,fix: fuilds
3153752896,78e752465dd9e90a0159b7cffd2165091e58c99d,scopsy,scopsy,fix: types
3153752896,823a2b68abf294e201f3b5266d8158af83cd9a40,scopsy,scopsy,fix: tr
3153752896,913137881104d8d281ad10a6de0128c58ab9a33f,scopsy,scopsy,fix: add test
3153752896,87471d1f496ba17fca66555fcde5b8f64ee1e962,scopsy,scopsy,fix: a
3165441797,1ee9bae7f562884156cd0dc36da7d841d8feb573,cursoragent,cursoragent,Restrict direct effect imports in ESLint config
3165441797,d02a3d83dbf747ad183b4a94a44b9f6f021dac19,cursoragent,cursoragent,Update ESLint config to enforce alias imports for Effect and Platform
3165441797,1f50e4c7154f1e3192fb8377624d7b8dace7d411,juliusmarminge,juliusmarminge,Merge branch 'main' into cursor/fix-custom-lint-rule-for-effect-imports-4b7d
3165441797,cd3714d7c6a11d12c08102ba0bf0af8da6edd7e8,juliusmarminge,juliusmarminge,last one
3137677174,21b3dc2177d8cc63e6f211a7d118928b2826fa78,cursoragent,cursoragent,Add `ignoreLayers` and `ignoreLayersType` to Express integration
3137677174,679ff95ad8d9996d5c4f26367d069eb1a2f08dbd,AbhiPrasad,AbhiPrasad,cursor cleanup
3137677174,52b9dc55f623588020a10b94822a8b7444e61238,AbhiPrasad,web-flow,Merge branch 'develop' into cursor/update-express-integration-with-new-options-8195
3137677174,79bb6b48be0bfa3b2be8ac510a2bc7ad15794a86,AbhiPrasad,web-flow,Merge branch 'develop' into cursor/update-express-integration-with-new-options-8195
3137677174,8c04741a181646702c327e7a79a1c8fa2b101758,AbhiPrasad,AbhiPrasad,Merge branch 'develop' into cursor/update-express-integration-with-new-options-8195
3137677174,2b178b5e75e9a75417bf863d62ccdf9bbfca0a22,AbhiPrasad,AbhiPrasad,Merge branch 'develop' into cursor/update-express-integration-with-new-options-8195
3137677174,d7bd90eab3c12865539a466fc19eea838be5b2df,AbhiPrasad,AbhiPrasad,adjust how options are set
3165243502,50be80b6b233636b13d1bf4fc5b81c7e1b3e1c16,cursoragent,cursoragent,Remove type of change section from PR template
3152882125,0cae7f5f92c54fe178c4e9731c86cf4765c38da1,cursoragent,cursoragent,Add telemetry event synchronization check script
3152882125,f9fbb7954893f8503f783e59d033d56e5378585c,cursoragent,cursoragent,Checkpoint before follow-up message
3152882125,1582315ce7f9ed1229b5451f37f218fc37b08cca,cursoragent,cursoragent,Add telemetry events for AI and Cloud interactions in IntelliJ plugin
3152882125,0048a41ba485d329d293a8571152964464b5a350,MaxKless,cursoragent,"tweak ci

Signed-off-by: Cursor Agent <cursoragent@cursor.com>"
3152882125,00be82fc05f8f492f1aa1d21b568d19afe22b2b0,MaxKless,cursoragent,"add comments

Signed-off-by: Cursor Agent <cursoragent@cursor.com>"
3152882125,095300bc910618b9ab1ffb75532868ae06db77a7,MaxKless,cursoragent,"move target to package.json

Signed-off-by: Cursor Agent <cursoragent@cursor.com>"
3148054400,a141ba44efb46865e9d6cd0ca03ec4d08a19588f,cursoragent,cursoragent,fix(plugin-quickswap): Fix composePromptFromState function call in llmHelpers - Updated the composePromptFromState function call to use the correct object parameter format - Fixed state object structure to properly pass message content for template placeholders - This resolves compiler errors related to incorrect function signature usage
3148054400,ef2f0973ae60f8e103e292a20d23b75b3aef8a79,cursoragent,cursoragent,fix(plugin-quickswap): Fix UUID type issues in all test files - Replace improper  casts with proper UUID type format - Update entityId and roomId to use correct UUID template literal type - This resolves all TypeScript compilation errors in test suite
3128477850,5e2980695646988228ad293e5a0ed69d6bcb0e0a,cursoragent,cursoragent,Fix CEL state handling with improved pathname and query param logic
3128477850,5abef8a8e6a602724f5a952c89207684f014023f,cursoragent,cursoragent,Update alert status and add deleted/dismissed fields for noisy preset tests
3129474936,80a25eab41a2bce5e98a7d422521fecd10951d27,cursoragent,cursoragent,Add URL-based tab navigation for plugin configuration page
3148285881,e75a31322e5bf0f3b29d4b3de314e102f00b8f83,cursoragent,cursoragent,"Update template recommendations for React 19, Next.js 15, and tech stack"
3148285881,bf1c0d5c95a082ba390ef16f0116ab911901ddbe,maxeyvsla,maxeyvsla,"Remove outdated project rules and configuration files, including cursor rules, analytics, auth, backend, frontend, general, payments, storage, and package-lock.json. Introduce a new product requirements document (prd.md) outlining the architecture and features for the Symphonia music education platform."
3132740864,971c2464fb0e63e22f1b566ec57be742c09db91c,cursoragent,cursoragent,Add backend column configuration with cross-device sync
3132740864,bf9c97eea90d1c212d6e0ae6acc2e3e161539fc7,cursoragent,cursoragent,Export Tag interface for external use
3132740864,a1cb117ceb230e47093bf2da735fff1da02301c7,cursoragent,cursoragent,Refactor column config to support local and backend storage dynamically
3132740864,9b5385e850389d5d2a331b5b2ded39ec7f11a320,cursoragent,cursoragent,Remove column configuration migration and test documentation
3132740864,cccbab0012aa0945415f983b39aa1d704b7337ea,talboren,talboren,fix: fix
3132740864,e7321f04b4d2080623c1271d4630b532ab397870,cursoragent,cursoragent,Implement batched column config updates with backend persistence
3132740864,b11c0b9c28ee5504c4a7212b214c9e1c54f6b077,cursoragent,cursoragent,Checkpoint before follow-up message
3132740864,de362b2461bf15a82f99828fcf46ae2e658fb33e,cursoragent,cursoragent,Implement backend column configuration persistence with batched updates
3132740864,eb4cf5041e5741e5d8a4a3322aca2f3a73e9d5ae,cursoragent,cursoragent,Refactor column state management with unified hook and prop passing
3132740864,4a2ef2a74dd17a70e1f75250b09ea596160dad3a,cursoragent,cursoragent,Checkpoint before follow-up message
3132740864,42e01a3b0b3e0b809a68eddec98c4f3864a76316,talboren,cursoragent,fix: remove
3132740864,c40ded398afc9d53abf015543a2c3966892f6753,talboren,web-flow,Merge branch 'main' into cursor/improve-selected-columns-storage-mechanism-0734
3132740864,c7153dd98db7c8e3f303a9a717ff3a4b5a2c3d1d,cursoragent,cursoragent,Fix checkbox interaction in ColumnSelection - revert to defaultChecked with dynamic key for re-rendering
3132740864,217138b6c1284ed81997588aad9b618f9bd99ae1,cursoragent,cursoragent,Fix column movement bug: preserve both columnOrder and columnVisibility in backend updates - prevents custom columns from disappearing when reordering
3132740864,32db2893b1c3b85cb84e71baa07fcec3f4001c5e,cursoragent,cursoragent,Fix e2e test timeout: use controlled checkboxes with stable keys for reliable state management in ColumnSelection
3132740864,5077d30f4fc21416e87f89969c3e2be968a3051c,cursoragent,cursoragent,Fix e2e test timeout: add loading indicator while column config is fetched from backend - prevents test from checking checkbox state before data is loaded
3132740864,7697046f3885f908e5870e83d1452ffe601063f1,cursoragent,cursoragent,"Fix critical column configuration bugs: proper backend state management, search functionality, and e2e test reliability"
3132740864,ecaa3837e067fc8b5507950b4f207aaf6f65333a,cursoragent,cursoragent,feat: Add static preset IDs and column configuration monitoring
3132740864,66d195fb6ab47af1728c02ad462ca3b5ab396964,cursoragent,cursoragent,fix: resolve E2E test timing issues and wait conditions
3132740864,f98e6963cb97c4e8541854215d76aede08ba60b8,talboren,cursoragent,fix: remove redundant files
3132740864,846036578a35bdb0e87b0d83a7003ae0f496bb3f,talboren,cursoragent,fix: remove tests
3132740864,cde2178fc55aa4f16bfa5d2235936d247adf2f6e,cursoragent,cursoragent,fix: add static prop to settings panel to fix e2e test timing issues
3132740864,0a09552bb37188d2602fe5271edaa074332bc877,cursoragent,cursoragent,Improve preset column config handling with error resilience and fallbacks
3132740864,2a2f7b53089e65386af9c97d1679397fd0c18637,talboren,cursoragent,Merge branch 'main' of https://github.com/palad-in/keep into cursor/improve-selected-columns-storage-mechanism-0734
3132740864,3947407db0f14c89655a4581601569756ef8ee87,cursoragent,cursoragent,Fix useLocalStorage SSR issues with browser environment checks
3132740864,3d1b7d220918bf2ca414be67a3b2c6a4aff4e8f3,cursoragent,cursoragent,Fix SSR issues by adding browser environment checks in multiple components
3132740864,f806b5875ce975292bfbbeac4000a344bc9de57d,talboren,web-flow,Merge branch 'main' into cursor/improve-selected-columns-storage-mechanism-0734
3132740864,197cd9360af7759c9399d4c3012d19758be6bb49,talboren,web-flow,Merge branch 'main' into cursor/improve-selected-columns-storage-mechanism-0734
3132740864,bc4d5af105f23d93e4682acf084cdcd7ef323d82,talboren,talboren,fix: fix
3132740864,ca3ba01ef83ef113e78b805c48ae953e014d05da,talboren,talboren,fix: fix
3136628527,a12fa53c57586ae39c82338c7ae7cdfbba897d3e,cursoragent,szokeasaurusrex,"feat(login): Warn when overwriting existing auth token

Closes #2537

Co-authored-by: ""Daniel Szoke"" <daniel.szoke@sentry.io>
Co-authored-by: ""loewenheim"" <loewenheim@users.noreply.github.com>"
3131698049,69867eff1653cedf28a756e6805b4ecbaaf790d1,cursoragent,cursoragent,Add tests for Perplexity reasoning models and effort parameter
3131698049,15819886097d51c8cd20d6b200d74bf4c7ba8d4f,ishaan-jaff,ishaan-jaff,tests perplexity reasoning effort
3135420284,6bd02ad1ebcb6c82e36b48114d6820170487f639,cursoragent,cursoragent,Add CLI test documentation for BAML testing workflow and reference
3135420284,279c1b62daead11fbf0bfa7234bc9b357322d739,cursoragent,cursoragent,Changes from background composer bc-f0b2fdab-e457-407f-ad2f-59fd3e00880d
3135420284,a2dc1f99748f8ed0187b27452bd4e22ce8ab83ef,aaronvg,aaronvg,fix broken link
3124507979,e96970830808cff0532910bca830a789638a5c81,cursoragent,cursoragent,Checkpoint before follow-up message
3124507979,b403ddb366d94ac2f6b8161893660eb4925bb19e,cursoragent,cursoragent,Fix filesystem watcher thread safety and event loop management
3166296433,cecacba17481987d421fdbf75041516e11d0bce5,cursoragent,cursoragent,Add MCP server restrictions to mode configuration and validation
3140903716,adf75fd9a64ab52ff4b16ac262bebfa88e595a51,cursoragent,cleptric,Fix handling of backtrace frames
3140903716,052cf2215dee8486cb7e72b1f6be929fab358b69,cleptric,cleptric,CS
3158034133,4c990ab2f1965032a29d8e16ee285f0ea66a17cf,cursoragent,cursoragent,Refactor dynamic sampling rule ID assignment using ORM query
3158034133,35b243c00cc18d9ae4bd21b35962b10ea0fb59fe,getsantry[bot],web-flow,:hammer_and_wrench: apply pre-commit fixes
3137765636,6b75dd9186e747a8ef933a6b7f8bd596f17c7461,cursoragent,cursoragent,Add welcome page with Discord community invitation
3155923412,f8b8086050f39e29b4d1ca6e9511f48650914145,carloslu0,carloslu0,fix: update env configuration and migrate to Supabase database setup
3155923412,fc89fd595acc224ada19d110721507abbdce75ad,chriswinsatlife,chriswinsatlife,Checkpoint before attempting further API/tool fixes
3155923412,8f2a32453426d0fea3fa941d3186ea2fad837600,chriswinsatlife,chriswinsatlife,fix: Resolve auth issues and update UI components
3155923412,f01d945366ee1ee9d7233d0b9228a105bc63d57b,chriswinsatlife,chriswinsatlife,fix: Apply correct auth pattern to remaining API routes
3155923412,e438a32251268e8e70ccfbc347d54a54c7f730ca,chriswinsatlife,chriswinsatlife,feat: Add Files tab to sidebar with document linking
3155923412,3c797ca1892ec60773156f7b1958cc1da0044cb3,chriswinsatlife,chriswinsatlife,feat: Add 'All' tab combining chats and documents
3155923412,e5b5bf662fdfd84143a1ca6ee16725558d39fa5d,chriswinsatlife,chriswinsatlife,feat: Auto-maximize artifact on sidebar navigation
3155923412,c63f6bbf33056987c7d10a6c756260cb36075e01,chriswinsatlife,chriswinsatlife,feat: rename app in sidebar
3155923412,d9f86c1245442bba5d5a33c8f123a0d70773d7bd,chriswinsatlife,chriswinsatlife,Fix: Correct import paths in suggestions API route
3155923412,7a339da98c0bb46042553e3fadbb85bd03988dfb,chriswinsatlife,chriswinsatlife,fix signout and sidebar reference errors breaking vercel build
3155923412,04a4b0f6a7b6480d9b0e06d143c8111d075efee9,chriswinsatlife,chriswinsatlife,Fix: Add chatId to saveDocument call in document API
3155923412,bc855a5c1fef85c41f809226711caf098f04d954,chriswinsatlife,chriswinsatlife,Fix: Handle missing properties in streaming document preview type
3155923412,40ee38219fbdc4173b06202ab003249c3a33fec4,chriswinsatlife,chriswinsatlife,Fix: Suppress hydration warning on body
3155923412,e114993759eb442c8747dedd07e25ec1c90c50b4,chriswinsatlife,chriswinsatlife,"Fix: Remove invalid Drizzle imports (array, pgArray)"
3155923412,595e5d9599a8528e636103c0400fbc89e2adf7a4,chriswinsatlife,chriswinsatlife,Add n8n assistant integration
3155923412,379703b651b8140e7d33f440d64ef409ce4bd460,chriswinsatlife,chriswinsatlife,Fix n8n response streaming format
3155923412,873c821c9d4d7a04dda0d9f37a1768e96ed5489b,chriswinsatlife,chriswinsatlife,feat: Add N8nLanguageModel adapter for n8n integration
3155923412,7a16c77cbdc615ff0bed3246bc7652f41c9997b0,chriswinsatlife,chriswinsatlife,fix: Correct N8nLanguageModel implementation and usage
3155923412,a74e4712409fbc3788a1c06923f4713fd2628091,chriswinsatlife,chriswinsatlife,chore: Set default chat model to n8n assistant
3155923412,c04e0b4e5f6e8d3ecb4a2525e16b30bb543fd0ce,chriswinsatlife,chriswinsatlife,fix: Ensure consistent sidebar group naming
3155923412,ce919f05044ec4d47028363bace8fe929d04ef0c,chriswinsatlife,chriswinsatlife,add: docs for bugs and roadmap
3155923412,ec0eaa336571a4c2c5bdb265794cca3e68ea9480,chriswinsatlife,web-flow,Update providers.ts
3155923412,a9dd079d28d99ec74de769496622631c21736af4,chriswinsatlife,web-flow,Update providers.ts
3155923412,4f44345ab78dfeac94c96b26cef2b25cb06df20a,chriswinsatlife,chriswinsatlife,feat: Handle token saving and webhook in callback route
3155923412,66986453936f014e13027721b6d5f0e07663c1f6,chriswinsatlife,chriswinsatlife,fix: Add detailed logging to auth callback for token presence
3155923412,40880bd808c2b66e3d2b37cd7850551c40e4e2f3,chriswinsatlife,chriswinsatlife,feat: Add database logging to auth callback
3155923412,5e029655485e3050c340e4224e276a49570ecf0b,chriswinsatlife,chriswinsatlife,fix
