agent,pr_id,pr_number,repo_url,pr_url,issue_url,issue_number,source
Devin,2794549110,2723,https://github.com/promptfoo/promptfoo,https://github.com/promptfoo/promptfoo/pull/2723,https://github.com/promptfoo/promptfoo/issues/2692,2692,body
Devin,2773427771,316,https://github.com/bespokelabsai/curator,https://github.com/bespokelabsai/curator/pull/316,https://github.com/bespokelabsai/curator/issues/312,312,body
Devin,3013411229,2674,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2674,https://github.com/crewAIInc/crewAI/issues/2673,2673,body
Devin,3132981155,2986,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2986,https://github.com/crewAIInc/crewAI/issues/2984,2984,body
Devin,2857103111,2151,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2151,https://github.com/crewAIInc/crewAI/issues/2150,2150,body
Devin,2857171695,1411,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1411,https://github.com/onlook-dev/onlook/issues/958,958,body
Devin,2857959763,2154,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2154,https://github.com/crewAIInc/crewAI/issues/2153,2153,body
Devin,2816497487,1144,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1144,https://github.com/onlook-dev/onlook/issues/1142,1142,body
Devin,2818558986,3618,https://github.com/marimo-team/marimo,https://github.com/marimo-team/marimo/pull/3618,https://github.com/marimo-team/marimo/issues/3617,3617,body
Devin,2767565114,250,https://github.com/antiwork/shortest,https://github.com/antiwork/shortest/pull/250,https://github.com/antiwork/shortest/issues/249,249,body
Devin,2767652233,3335,https://github.com/marimo-team/marimo,https://github.com/marimo-team/marimo/pull/3335,https://github.com/marimo-team/marimo/issues/3330,3330,body
Devin,2863678024,2165,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2165,https://github.com/crewAIInc/crewAI/issues/2164,2164,body
Devin,2968331280,907,https://github.com/pdfme/pdfme,https://github.com/pdfme/pdfme/pull/907,https://github.com/pdfme/pdfme/issues/629,629,body
Devin,2968933490,2514,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2514,https://github.com/crewAIInc/crewAI/issues/2513,2513,body
Devin,2969206989,2516,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2516,https://github.com/crewAIInc/crewAI/issues/2515,2515,body
Devin,2970254623,2522,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2522,https://github.com/crewAIInc/crewAI/issues/2521,2521,body
Devin,3018096769,283,https://github.com/crewAIInc/crewAI-tools,https://github.com/crewAIInc/crewAI-tools/pull/283,https://github.com/crewAIInc/crewAI-tools/issues/2685,2685,body
Devin,3018773782,166,https://github.com/antiwork/gumroad,https://github.com/antiwork/gumroad/pull/166,https://github.com/antiwork/gumroad/issues/164,164,body
Devin,3067605533,2969,https://github.com/vdaas/vald,https://github.com/vdaas/vald/pull/2969,https://github.com/vdaas/vald/issues/1826,1826,body
Devin,3068072904,2970,https://github.com/vdaas/vald,https://github.com/vdaas/vald/pull/2970,https://github.com/vdaas/vald/issues/1826,1826,body
Devin,2839339063,3723,https://github.com/marimo-team/marimo,https://github.com/marimo-team/marimo/pull/3723,https://github.com/marimo-team/marimo/issues/3719,3719,body
Devin,2840161375,3729,https://github.com/marimo-team/marimo,https://github.com/marimo-team/marimo/pull/3729,https://github.com/marimo-team/marimo/issues/3727,3727,body
Devin,2840202434,2063,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2063,https://github.com/crewAIInc/crewAI/issues/1869,1869,body
Devin,2900058289,3558,https://github.com/wix/react-native-ui-lib,https://github.com/wix/react-native-ui-lib/pull/3558,https://github.com/wix/react-native-ui-lib/issues/3110,3110,body
Devin,2978702847,13321,https://github.com/near/nearcore,https://github.com/near/nearcore/pull/13321,https://github.com/near/nearcore/issues/13285,13285,body
Devin,2978840535,2537,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2537,https://github.com/crewAIInc/crewAI/issues/2536,2536,body
Devin,2980033797,334,https://github.com/tegnike/aituber-kit,https://github.com/tegnike/aituber-kit/pull/334,https://github.com/tegnike/aituber-kit/issues/306,306,body
Devin,2972524125,2525,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2525,https://github.com/crewAIInc/crewAI/issues/2524,2524,body
Devin,3000347335,270,https://github.com/crewAIInc/crewAI-tools,https://github.com/crewAIInc/crewAI-tools/pull/270,https://github.com/crewAIInc/crewAI-tools/issues/2626,2626,body
Devin,3001645389,2629,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2629,https://github.com/crewAIInc/crewAI/issues/2628,2628,body
Devin,3146371620,437,https://github.com/ReactiveCircus/android-emulator-runner,https://github.com/ReactiveCircus/android-emulator-runner/pull/437,https://github.com/ReactiveCircus/android-emulator-runner/issues/435,435,body
Devin,2987874652,2585,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2585,https://github.com/crewAIInc/crewAI/issues/2584,2584,body
Devin,2911421627,55699,https://github.com/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/55699,https://github.com/airbytehq/airbyte/issues/55698,55698,body
Devin,2911658463,1907,https://github.com/whitphx/streamlit-webrtc,https://github.com/whitphx/streamlit-webrtc/pull/1907,https://github.com/whitphx/streamlit-webrtc/issues/1906,1906,body
Devin,3143420631,3006,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/3006,https://github.com/crewAIInc/crewAI/issues/3005,3005,body
Devin,2997354447,2612,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2612,https://github.com/crewAIInc/crewAI/issues/2611,2611,body
Devin,2997601557,2614,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2614,https://github.com/crewAIInc/crewAI/issues/2613,2613,body
Devin,2998444772,2617,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2617,https://github.com/crewAIInc/crewAI/issues/2616,2616,body
Devin,3159071519,3033,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/3033,https://github.com/crewAIInc/crewAI/issues/3032,3032,body
Devin,2836434163,2049,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2049,https://github.com/crewAIInc/crewAI/issues/2026,2026,body
Devin,2836723533,322,https://github.com/antiwork/shortest,https://github.com/antiwork/shortest/pull/322,https://github.com/antiwork/shortest/issues/321,321,body
Devin,3023299823,2701,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2701,https://github.com/crewAIInc/crewAI/issues/2700,2700,body
Devin,3130484605,2979,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2979,https://github.com/crewAIInc/crewAI/issues/2978,2978,body
Devin,3037650945,141,https://github.com/AgentDock/AgentDock,https://github.com/AgentDock/AgentDock/pull/141,https://github.com/AgentDock/AgentDock/issues/102,102,body
Devin,3152227876,2121,https://github.com/assistant-ui/assistant-ui,https://github.com/assistant-ui/assistant-ui/pull/2121,https://github.com/assistant-ui/assistant-ui/issues/2104,2104,body
Devin,3152714709,3020,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/3020,https://github.com/crewAIInc/crewAI/issues/3019,3019,body
Devin,2876762028,774,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/774,https://github.com/liam-hq/liam/issues/773,773,body
Devin,2877052668,779,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/779,https://github.com/liam-hq/liam/issues/778,778,body
Devin,2878438336,2222,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2222,https://github.com/crewAIInc/crewAI/issues/2220,2220,body
Devin,2879262208,2228,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2228,https://github.com/crewAIInc/crewAI/issues/2227,2227,body
Devin,3144706607,931,https://github.com/lingodotdev/lingo.dev,https://github.com/lingodotdev/lingo.dev/pull/931,https://github.com/lingodotdev/lingo.dev/issues/929,929,body
Devin,2995689340,2607,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2607,https://github.com/crewAIInc/crewAI/issues/2606,2606,body
Devin,2985729326,3620,https://github.com/GlareDB/glaredb,https://github.com/GlareDB/glaredb/pull/3620,https://github.com/GlareDB/glaredb/issues/3614,3614,body
Devin,2986223409,2576,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2576,https://github.com/crewAIInc/crewAI/issues/2575,2575,body
Devin,2986228055,2577,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2577,https://github.com/crewAIInc/crewAI/issues/2574,2574,body
Devin,2986248806,2578,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2578,https://github.com/crewAIInc/crewAI/issues/2575,2575,body
Devin,2763610953,1825,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/1825,https://github.com/crewAIInc/crewAI/issues/1823,1823,body
Devin,2763955999,1830,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/1830,https://github.com/crewAIInc/crewAI/issues/1817,1817,body
Devin,3116730116,2952,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2952,https://github.com/crewAIInc/crewAI/issues/2950,2950,body
Devin,3116865792,1056,https://github.com/secretlint/secretlint,https://github.com/secretlint/secretlint/pull/1056,https://github.com/secretlint/secretlint/issues/816,816,body
Devin,3117023486,1058,https://github.com/secretlint/secretlint,https://github.com/secretlint/secretlint/pull/1058,https://github.com/secretlint/secretlint/issues/1057,1057,body
Devin,3117269260,2954,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2954,https://github.com/crewAIInc/crewAI/issues/2953,2953,body
Devin,2981410778,2542,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2542,https://github.com/crewAIInc/crewAI/issues/2541,2541,body
Devin,2981607309,2544,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2544,https://github.com/crewAIInc/crewAI/issues/2543,2543,body
Devin,2982204377,2548,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2548,https://github.com/crewAIInc/crewAI/issues/2547,2547,body
Devin,2990115371,2594,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2594,https://github.com/crewAIInc/crewAI/issues/2593,2593,body
Devin,3068941331,2973,https://github.com/vdaas/vald,https://github.com/vdaas/vald/pull/2973,https://github.com/vdaas/vald/issues/1826,1826,body
Devin,3114831862,1581,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/pull/1581,https://github.com/567-labs/instructor/issues/1580,1580,body
Devin,3115039109,2944,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2944,https://github.com/crewAIInc/crewAI/issues/2943,2943,body
Devin,3115301037,1584,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/pull/1584,https://github.com/567-labs/instructor/issues/1582,1582,body
Devin,3115328846,1585,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/pull/1585,https://github.com/567-labs/instructor/issues/1564,1564,body
Devin,3115342105,1586,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/pull/1586,https://github.com/567-labs/instructor/issues/1573,1573,body
Devin,3028627060,2722,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2722,https://github.com/crewAIInc/crewAI/issues/2721,2721,body
Devin,2991810051,1338,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1338,https://github.com/liam-hq/liam/issues/1336,1336,body
Devin,3165213002,3044,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/3044,https://github.com/crewAIInc/crewAI/issues/3043,3043,body
Devin,3054019499,2804,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2804,https://github.com/crewAIInc/crewAI/issues/2803,2803,body
Devin,2989761342,2588,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2588,https://github.com/crewAIInc/crewAI/issues/2587,2587,body
Devin,2989804216,111,https://github.com/antiwork/flexile,https://github.com/antiwork/flexile/pull/111,https://github.com/antiwork/flexile/issues/18,18,body
Devin,2989842628,112,https://github.com/antiwork/flexile,https://github.com/antiwork/flexile/pull/112,https://github.com/antiwork/flexile/issues/18,18,body
Devin,2782319973,1028,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1028,https://github.com/onlook-dev/onlook/issues/933,933,body
Devin,2782319973,1028,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1028,https://github.com/onlook-dev/onlook/issues/934,934,body
Devin,2854516270,2130,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2130,https://github.com/crewAIInc/crewAI/issues/2129,2129,body
Devin,2854640179,2132,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2132,https://github.com/crewAIInc/crewAI/issues/2131,2131,body
Devin,2855564745,2140,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2140,https://github.com/crewAIInc/crewAI/issues/2139,2139,body
Devin,3056995446,2815,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2815,https://github.com/crewAIInc/crewAI/issues/2813,2813,body
Devin,2983611193,2559,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2559,https://github.com/crewAIInc/crewAI/issues/2558,2558,body
Devin,2984176797,2562,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2562,https://github.com/crewAIInc/crewAI/issues/2561,2561,body
Devin,2984667093,2564,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2564,https://github.com/crewAIInc/crewAI/issues/2563,2563,body
Devin,2984932879,11517,https://github.com/neondatabase/neon,https://github.com/neondatabase/neon/pull/11517,https://github.com/neondatabase/neon/issues/11237,11237,body
Devin,3012737338,2672,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2672,https://github.com/crewAIInc/crewAI/issues/2671,2671,body
Devin,3060860792,6613,https://github.com/medplum/medplum,https://github.com/medplum/medplum/pull/6613,https://github.com/medplum/medplum/issues/5126,5126,body
Devin,3007054361,2651,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2651,https://github.com/crewAIInc/crewAI/issues/2650,2650,body
Devin,3046447638,384,https://github.com/tegnike/aituber-kit,https://github.com/tegnike/aituber-kit/pull/384,https://github.com/tegnike/aituber-kit/issues/373,373,body
Devin,3112470790,1861,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1861,https://github.com/liam-hq/liam/issues/776,776,body
Devin,3112474846,1862,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1862,https://github.com/liam-hq/liam/issues/771,771,body
Devin,2889429365,230,https://github.com/crewAIInc/crewAI-tools,https://github.com/crewAIInc/crewAI-tools/pull/230,https://github.com/crewAIInc/crewAI-tools/issues/2258,2258,body
Devin,2890563538,2261,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2261,https://github.com/crewAIInc/crewAI/issues/2260,2260,body
Devin,2870333037,2198,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2198,https://github.com/crewAIInc/crewAI/issues/2197,2197,body
Devin,2898666158,2289,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2289,https://github.com/crewAIInc/crewAI/issues/2288,2288,body
Devin,3070000674,1537,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/pull/1537,https://github.com/567-labs/instructor/issues/1523,1523,body
Devin,3070005572,1538,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/pull/1538,https://github.com/567-labs/instructor/issues/1512,1512,body
Devin,3066853764,2845,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2845,https://github.com/crewAIInc/crewAI/issues/2843,2843,body
Devin,3067017042,2847,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2847,https://github.com/crewAIInc/crewAI/issues/2846,2846,body
Devin,3067443431,1557,https://github.com/mendableai/firecrawl,https://github.com/mendableai/firecrawl/pull/1557,https://github.com/mendableai/firecrawl/issues/1519,1519,body
Devin,2870989734,2201,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2201,https://github.com/crewAIInc/crewAI/issues/2200,2200,body
Devin,2873094143,3525,https://github.com/wix/react-native-ui-lib,https://github.com/wix/react-native-ui-lib/pull/3525,https://github.com/wix/react-native-ui-lib/issues/3110,3110,body
Devin,2827635328,3671,https://github.com/marimo-team/marimo,https://github.com/marimo-team/marimo/pull/3671,https://github.com/marimo-team/marimo/issues/3668,3668,body
Devin,2827713076,3673,https://github.com/marimo-team/marimo,https://github.com/marimo-team/marimo/pull/3673,https://github.com/marimo-team/marimo/issues/3670,3670,body
Devin,2836834633,323,https://github.com/antiwork/shortest,https://github.com/antiwork/shortest/pull/323,https://github.com/antiwork/shortest/issues/315,315,body
Devin,3093701426,2911,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2911,https://github.com/crewAIInc/crewAI/issues/2910,2910,body
Devin,3035429935,378,https://github.com/tegnike/aituber-kit,https://github.com/tegnike/aituber-kit/pull/378,https://github.com/tegnike/aituber-kit/issues/374,374,body
Devin,3026212985,2709,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2709,https://github.com/crewAIInc/crewAI/issues/2708,2708,body
Devin,2981078081,2540,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2540,https://github.com/crewAIInc/crewAI/issues/2539,2539,body
Devin,2981136521,1428,https://github.com/mendableai/firecrawl,https://github.com/mendableai/firecrawl/pull/1428,https://github.com/mendableai/firecrawl/issues/1426,1426,body
Devin,2981139485,1429,https://github.com/mendableai/firecrawl,https://github.com/mendableai/firecrawl/pull/1429,https://github.com/mendableai/firecrawl/issues/1421,1421,body
Devin,2788912798,38656,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38656,https://github.com/appsmithorg/appsmith/issues/38653,38653,body
Devin,3161761469,4542,https://github.com/reown-com/appkit,https://github.com/reown-com/appkit/pull/4542,https://github.com/reown-com/appkit/issues/4475,4475,body
Devin,3162088693,1096,https://github.com/AgentOps-AI/agentops,https://github.com/AgentOps-AI/agentops/pull/1096,https://github.com/AgentOps-AI/agentops/issues/1105,1105,body
Devin,2891467242,2264,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2264,https://github.com/crewAIInc/crewAI/issues/2263,2263,body
Devin,2891871225,376,https://github.com/antiwork/shortest,https://github.com/antiwork/shortest/pull/376,https://github.com/antiwork/shortest/issues/371,371,body
Devin,2892892782,2270,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2270,https://github.com/crewAIInc/crewAI/issues/2269,2269,body
Devin,2913907959,846,https://github.com/pdfme/pdfme,https://github.com/pdfme/pdfme/pull/846,https://github.com/pdfme/pdfme/issues/843,843,body
Devin,2913988951,2350,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2350,https://github.com/crewAIInc/crewAI/issues/2348,2348,body
Devin,3106750352,2930,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2930,https://github.com/crewAIInc/crewAI/issues/2929,2929,body
Devin,2946639660,2465,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2465,https://github.com/crewAIInc/crewAI/issues/2464,2464,body
Devin,3031718849,11789,https://github.com/neondatabase/neon,https://github.com/neondatabase/neon/pull/11789,https://github.com/neondatabase/neon/issues/11787,11787,body
Devin,3032937981,2735,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2735,https://github.com/crewAIInc/crewAI/issues/2734,2734,body
Devin,3002994401,2633,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2633,https://github.com/crewAIInc/crewAI/issues/2632,2632,body
Devin,3003074857,2635,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2635,https://github.com/crewAIInc/crewAI/issues/2282,2282,body
Devin,3040970325,2760,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2760,https://github.com/crewAIInc/crewAI/issues/2759,2759,body
Devin,3041129721,2763,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2763,https://github.com/crewAIInc/crewAI/issues/2762,2762,body
Devin,3072351994,2974,https://github.com/vdaas/vald,https://github.com/vdaas/vald/pull/2974,https://github.com/vdaas/vald/issues/1826,1826,body
Devin,3072460329,2977,https://github.com/vdaas/vald,https://github.com/vdaas/vald/pull/2977,https://github.com/vdaas/vald/issues/2976,2976,body
Devin,3074068344,2863,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2863,https://github.com/crewAIInc/crewAI/issues/2862,2862,body
Devin,3071291667,171,https://github.com/AgentDock/AgentDock,https://github.com/AgentDock/AgentDock/pull/171,https://github.com/AgentDock/AgentDock/issues/169,169,body
Devin,3166163340,1098,https://github.com/AgentOps-AI/agentops,https://github.com/AgentOps-AI/agentops/pull/1098,https://github.com/AgentOps-AI/agentops/issues/1101,1101,body
Devin,2855657962,2142,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2142,https://github.com/crewAIInc/crewAI/issues/2141,2141,body
Devin,2855672070,214,https://github.com/crewAIInc/crewAI-tools,https://github.com/crewAIInc/crewAI-tools/pull/214,https://github.com/crewAIInc/crewAI-tools/issues/2143,2143,body
Devin,2855893938,2147,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2147,https://github.com/crewAIInc/crewAI/issues/2145,2145,body
Devin,2761288801,18392,https://github.com/calcom/cal.com,https://github.com/calcom/cal.com/pull/18392,https://github.com/calcom/cal.com/issues/13778,13778,body
Devin,2761325861,1808,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/1808,https://github.com/crewAIInc/crewAI/issues/1804,1804,body
Devin,2761977984,162,https://github.com/crewAIInc/crewAI-tools,https://github.com/crewAIInc/crewAI-tools/pull/162,https://github.com/crewAIInc/crewAI-tools/issues/455,455,body
Devin,2762054930,292,https://github.com/bespokelabsai/curator,https://github.com/bespokelabsai/curator/pull/292,https://github.com/bespokelabsai/curator/issues/233,233,body
Devin,3094439662,1566,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/pull/1566,https://github.com/567-labs/instructor/issues/1560,1560,body
Devin,3042242308,11835,https://github.com/neondatabase/neon,https://github.com/neondatabase/neon/pull/11835,https://github.com/neondatabase/neon/issues/11762,11762,body
Devin,2779790975,38575,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38575,https://github.com/appsmithorg/appsmith/issues/28571,28571,body
Devin,2779809128,38578,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38578,https://github.com/appsmithorg/appsmith/issues/37831,37831,body
Devin,2780097022,38581,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38581,https://github.com/appsmithorg/appsmith/issues/28571,28571,body
Devin,2780170863,38583,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38583,https://github.com/appsmithorg/appsmith/issues/38454,38454,body
Devin,2780174351,38584,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38584,https://github.com/appsmithorg/appsmith/issues/38436,38436,body
Devin,2832575560,2034,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2034,https://github.com/crewAIInc/crewAI/issues/2023,2023,body
Devin,2832949261,3699,https://github.com/marimo-team/marimo,https://github.com/marimo-team/marimo/pull/3699,https://github.com/marimo-team/marimo/issues/3696,3696,body
Devin,2833310522,3702,https://github.com/marimo-team/marimo,https://github.com/marimo-team/marimo/pull/3702,https://github.com/marimo-team/marimo/issues/3494,3494,body
Devin,2833722888,2039,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2039,https://github.com/crewAIInc/crewAI/issues/2015,2015,body
Devin,2763242692,1818,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/1818,https://github.com/crewAIInc/crewAI/issues/1703,1703,body
Devin,2763395657,1820,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/1820,https://github.com/crewAIInc/crewAI/issues/1703,1703,body
