issue_id,event,created_at,actor,commit_id,assignee,label,message
crewAIInc__crewAI__2768,subscribed,2025-05-08T11:26:30Z,VictorCostaOliveira,,,,
crewAIInc__crewAI__2768,commented,2025-05-08T14:01:25Z,VictorCostaOliveira,,,,
crewAIInc__crewAI__2768,mentioned,2025-05-08T14:01:26Z,lucasgomide,,,,
crewAIInc__crewAI__2768,subscribed,2025-05-08T14:01:26Z,lucasgomide,,,,
crewAIInc__crewAI__2768,assigned,2025-05-15T12:36:40Z,lucasgomide,,lucasgomide,,
crewAIInc__crewAI__2768,commented,2025-06-15T12:16:57Z,github-actions[bot],,,,
crewAIInc__crewAI__2768,labeled,2025-06-15T12:16:58Z,github-actions[bot],,,no-issue-activity,
crewAIInc__crewAI__2768,commented,2025-06-20T12:17:23Z,github-actions[bot],,,,
crewAIInc__crewAI__2768,closed,2025-06-20T12:17:23Z,github-actions[bot],,,,
crewAIInc__crewAI__2768,reopened,2025-06-26T15:11:02Z,lucasgomide,,,,
crewAIInc__crewAI__2768,unlabeled,2025-06-27T12:17:16Z,github-actions[bot],,,no-issue-activity,
tegnike__aituber-kit__410,committed,,,7b53f1197e980adddedb5931104d0e8de009fcee,,,"Add Dynamic Retrieval option to Search Grounding feature

Co-Authored-By: ニケちゃん / nikechan <o3nike.teg.14@gmail.com>"
tegnike__aituber-kit__410,committed,,,5d10df18e84854a42e759a14c2791ec7189f5f52,,,xAIを利用できるようにする
tegnike__aituber-kit__410,committed,,,49b1d4fa4d527295e9ce6faf7ac6c0a71877ab93,,,OpenRouter追加
tegnike__aituber-kit__410,committed,,,09aafaac800bf7a31eba4cacf1d2523855a1ed53,,,ドキュメント更新
tegnike__aituber-kit__410,committed,,,83c5d834ef986278610095938051d8031a43b2fe,,,add openrouter package
tegnike__aituber-kit__410,committed,,,e2cfcf2b0ac491d1e9aad72f80f70984374ef942,,,Recreate package-lock.json
tegnike__aituber-kit__410,committed,,,7161d14c7eb884310a55658de0a14de075dabe4c,,,指摘対応
tegnike__aituber-kit__410,committed,,,565532b909b126f5db7acd8f60c68600c4d1b4f0,,,"Merge pull request #389 from tegnike/feature/add-new-ai-services

Feature/add new ai services"
tegnike__aituber-kit__410,committed,,,40ac78f83c30929511ce2f0ccaa81eb4599b7624,,,Revert non-Japanese translation changes
tegnike__aituber-kit__410,committed,,,bfb067c457272fe22d518822c61238648f3dbc4f,,,Merge branch 'develop' into devin/1746731343.074859-add-dynamic-retrieval-option
tegnike__aituber-kit__410,committed,,,a79922039b43cce30c259eff96b2e26a407b8ca9,,,動的検索の設定調整
tegnike__aituber-kit__410,committed,,,524625a60a7fa01f8a54f427ff5ab2a56f7e92f3,,,不具合修正
tegnike__aituber-kit__410,committed,,,e50eb65103a121b68d9216c2b71030e842deec27,,,lintエラーついでに修正
tegnike__aituber-kit__410,committed,,,a85c1c04380bf276e299fa101c01fea710317f02,,,"Merge pull request #387 from tegnike/devin/1746731343.074859-add-dynamic-retrieval-option

Add Dynamic Retrieval option to Search Grounding feature"
tegnike__aituber-kit__410,committed,,,0a986eceabc75c8e989ed1a90a535f0a01936a33,,,ドキュメント部分をリポジトリ分離したので削除
tegnike__aituber-kit__410,committed,,,20967b3e5f0c2674fe670d838883fd94bb21ffa2,,,"Merge pull request #398 from tegnike/feature/delete-docs

Feature/delete docs"
tegnike__aituber-kit__410,committed,,,37eec4df20fe289e576e38e3d100acb137a0adaa,,,"各プロバイダーの利用LLMを増やし、マルチモーダル対応を拡充 #392

Co-Authored-By: ニケちゃん / nikechan <o3nike.teg.14@gmail.com>"
tegnike__aituber-kit__410,committed,,,57c67437c5840397d273cbf34c5081b2a2e7c6ae,,,AIモデルの属性定義を追加し、マルチモーダル対応のチェックを強化。設定ストアからのモデル取得を一貫性のある方法に変更。メニューやスライド設定コンポーネントでのモデル参照を修正し、関連するAPIエンドポイントの整合性を確保。
tegnike__aituber-kit__410,committed,,,5d1ac4e4b4fb3eb5d8fb75cc8c97e2a30f076dd4,,,lintエラー修正
tegnike__aituber-kit__410,committed,,,81486d4264fb036acc050586d7892223cb47fbfd,,,指摘修正
tegnike__aituber-kit__410,committed,,,d0fe8910222a4f18b5d24de5664bf4e4a102b51b,,,OpenAIの場合に過去モデルの移行対応
tegnike__aituber-kit__410,committed,,,bb7564d1ecb631c4382359072f78137a64511a37,,,テスト修正
tegnike__aituber-kit__410,committed,,,5d0c342b0379e53b3d4399c2bc1047f918fd27dd,,,lint fix
tegnike__aituber-kit__410,committed,,,46b35b4332a5f414702d1f2b1571e22407b9196d,,,コミット漏れ
tegnike__aituber-kit__410,committed,,,e954f42af5d9beafa8a7f84607fe3e0ad259aeae,,,レビュー修正
tegnike__aituber-kit__410,committed,,,c147330ec9940172567d3d146c3ffddd9e4c8234,,,"Merge pull request #399 from tegnike/devin/1748207756-add-llm-models

Devin/1748207756 add llm models"
tegnike__aituber-kit__410,committed,,,37ff4383973b2e24ea68d9f8f0e9bdc0d8f42092,,,"fix: Introduction modal checkbox now works correctly

- Fixed issue where checking ""Don't show again"" immediately closed the modal
- Added local dontShowAgain state to track checkbox separately from modal visibility  
- Modal now only closes when close button is clicked, and showIntroduction is only updated if checkbox was checked
- This resolves the reported behavior where checkbox click caused immediate modal closure

Co-authored-by: tegnike <tegnike@users.noreply.github.com>"
tegnike__aituber-kit__410,committed,,,e7d7fb7693c542ae7ffe1f4f55c8d7ac7d0e5ffc,,,lint エラー修正
tegnike__aituber-kit__410,committed,,,1fbff6318e2bd704390263432ed11cd3218675a4,,,"Merge pull request #404 from tegnike/claude/issue-400-20250529_153643

Claude/issue 400 20250529 153643"
tegnike__aituber-kit__410,committed,,,c303ea234e7e2a1f4ad0b033bc6dead9be40164e,,,"feat: add draggable camera/screen sharing modal with expand functionality

- Create useDraggable hook with mobile detection
- Enable mouse dragging for camera and screen sharing modals on desktop only
- Add expand icon to toggle background video mode instead of manual setting
- Remove useVideoAsBackground setting from advanced settings
- Change modal positioning from absolute to fixed for proper drag behavior

Co-authored-by: tegnike <tegnike@users.noreply.github.com>"
crewAIInc__crewAI__1823,labeled,2024-12-30T19:03:28Z,pedropmartiniano,,,bug,
crewAIInc__crewAI__1823,mentioned,2024-12-30T19:03:29Z,crewbase,,,,
crewAIInc__crewAI__1823,cross-referenced,2024-12-30T19:26:35Z,devin-ai-integration[bot],,,,
crewAIInc__crewAI__1823,referenced,2024-12-30T20:45:26Z,devin-ai-integration[bot],4f4828178c82837bcb9d0e6d9524b3894790101f,,,
crewAIInc__crewAI__1823,commented,2024-12-31T00:06:53Z,devin-ai-integration[bot],,,,
crewAIInc__crewAI__1823,closed,2024-12-31T00:06:54Z,devin-ai-integration[bot],,,,
crewAIInc__crewAI__1823,commented,2024-12-31T01:14:28Z,joaomdmoura,,,,
crewAIInc__crewAI__1823,commented,2025-01-02T13:20:10Z,pedropmartiniano,,,,
crewAIInc__crewAI__1823,commented,2025-05-22T03:11:12Z,joshylhs,,,,
crewAIInc__crewAI__1823,cross-referenced,2025-05-22T03:23:47Z,joshylhs,,,,
crewAIInc__crewAI__1823,commented,2025-05-22T12:44:49Z,Saadkhh,,,,
crewAIInc__crewAI__2475,labeled,2025-03-26T12:01:50Z,The-Edgar,,,bug,
crewAIInc__crewAI__2475,referenced,2025-03-26T12:11:12Z,devin-ai-integration[bot],46507d1d7cbfb9eaedc7f23442c2a3e65f6480f3,,,
crewAIInc__crewAI__2475,cross-referenced,2025-03-26T12:11:27Z,devin-ai-integration[bot],,,,
crewAIInc__crewAI__2475,assigned,2025-03-26T18:42:33Z,lucasgomide,,lucasgomide,,
crewAIInc__crewAI__2475,referenced,2025-03-26T19:29:29Z,lucasgomide,49b8cc95ae6a76af37f39e9b85c1f85d4a3e222b,,,
crewAIInc__crewAI__2475,closed,2025-03-26T19:40:26Z,lucasgomide,,,,
crewAIInc__crewAI__2475,commented,2025-04-09T07:46:34Z,Abhimanyuponianitor,,,,
crewAIInc__crewAI__2475,commented,2025-04-09T12:43:11Z,lucasgomide,,,,
crewAIInc__crewAI__2475,mentioned,2025-04-09T12:43:12Z,Abhimanyuponianitor,,,,
crewAIInc__crewAI__2475,subscribed,2025-04-09T12:43:12Z,Abhimanyuponianitor,,,,
NangoHQ__nango__3705,committed,,,ff9287fcc9baf97324bbd05c4787435e00779403,,,"docs: add comprehensive Confluence OAuth setup guide

Co-Authored-By: khaliq@nango.dev <khaliq@nango.dev>"
NangoHQ__nango__3705,labeled,2025-03-14T14:41:14Z,devin-ai-integration[bot],,,Automation,
NangoHQ__nango__3705,review_requested,2025-03-14T14:41:15Z,devin-ai-integration[bot],,,,
NangoHQ__nango__3705,review_requested,2025-03-14T14:41:15Z,devin-ai-integration[bot],,,,
NangoHQ__nango__3705,commented,2025-03-14T14:41:19Z,devin-ai-integration[bot],,,,
NangoHQ__nango__3705,committed,,,fe7e5e574a72f3f6be6c9991f642c2f2f17d0f3f,,,"docs: remove Connection configuration in Nango section

Co-Authored-By: khaliq@nango.dev <khaliq@nango.dev>"
NangoHQ__nango__3705,committed,,,c61282a3844033ff8ac09ccc049bfae6557e29f6,,,"docs: add Common Scopes section to Confluence

Co-Authored-By: khaliq@nango.dev <khaliq@nango.dev>"
NangoHQ__nango__3705,reviewed,,,c61282a3844033ff8ac09ccc049bfae6557e29f6,,,
NangoHQ__nango__3705,committed,,,f961fdcd380ac2d73b04c51e49b60582127fc918,,,"docs: update Confluence setup guide to match Jira PR format

Co-Authored-By: khaliq@nango.dev <khaliq@nango.dev>"
NangoHQ__nango__3705,reviewed,,,e274535e86f8fe025521fe586eafa76e30a84822,,,
NangoHQ__nango__3705,committed,,,e274535e86f8fe025521fe586eafa76e30a84822,,,Merge branch 'master' into devin/1741962982-confluence-setup-guide
NangoHQ__nango__3705,auto_squash_enabled,2025-03-19T16:14:03Z,hassan254-prog,,,,
NangoHQ__nango__3705,merged,2025-03-19T16:19:05Z,hassan254-prog,0baa33cf5fa37f723ed5c6eea441188e5e34c024,,,
NangoHQ__nango__3705,closed,2025-03-19T16:19:05Z,hassan254-prog,,,,
NangoHQ__nango__3705,head_ref_deleted,2025-03-19T16:19:06Z,hassan254-prog,,,,
NangoHQ__nango__3705,commented,2025-03-21T12:15:02Z,devin-ai-integration[bot],,,,
NangoHQ__nango__3705,commented,2025-03-21T12:16:32Z,devin-ai-integration[bot],,,,
NangoHQ__nango__3705,commented,2025-03-21T13:18:17Z,devin-ai-integration[bot],,,,
onlook-dev__onlook__1335,labeled,2025-02-11T04:21:30Z,Kitenite,,,bug,
onlook-dev__onlook__1335,referenced,2025-02-11T04:28:22Z,devin-ai-integration[bot],596f20888afd4838c9b6296db9f15241dcc14c39,,,
onlook-dev__onlook__1335,cross-referenced,2025-02-11T04:28:34Z,devin-ai-integration[bot],,,,
onlook-dev__onlook__1335,commented,2025-02-13T20:38:33Z,Kitenite,,,,
onlook-dev__onlook__1335,closed,2025-02-13T20:38:33Z,Kitenite,,,,
sam-goodwin__alchemy__163,commented,2025-05-11T03:06:31Z,sam-goodwin,,,,
sam-goodwin__alchemy__163,referenced,2025-05-31T12:11:37Z,devin-ai-integration[bot],bcf990c02f8f90b70b5dea43ce3c0606c6dccc5b,,,
sam-goodwin__alchemy__163,cross-referenced,2025-05-31T12:11:57Z,devin-ai-integration[bot],,,,
crewAIInc__crewAI__2661,labeled,2025-04-22T15:53:16Z,tspecht,,,bug,
crewAIInc__crewAI__2661,cross-referenced,2025-04-22T16:01:14Z,devin-ai-integration[bot],,,,
crewAIInc__crewAI__2661,commented,2025-04-22T16:09:49Z,lucasgomide,,,,
crewAIInc__crewAI__2661,mentioned,2025-04-22T16:09:51Z,tspecht,,,,
crewAIInc__crewAI__2661,subscribed,2025-04-22T16:09:51Z,tspecht,,,,
crewAIInc__crewAI__2661,commented,2025-04-24T21:31:30Z,justinsyu,,,,
crewAIInc__crewAI__2661,unsubscribed,2025-04-25T05:51:25Z,SuperSonnix71,,,,
crewAIInc__crewAI__2661,subscribed,2025-04-27T17:08:06Z,callanwu,,,,
crewAIInc__crewAI__2661,cross-referenced,2025-05-02T15:06:01Z,lucasgomide,,,,
crewAIInc__crewAI__2661,commented,2025-05-02T15:09:10Z,lucasgomide,,,,
crewAIInc__crewAI__2661,commented,2025-05-05T21:35:57Z,mouramax,,,,
crewAIInc__crewAI__2661,mentioned,2025-05-05T21:35:58Z,lucasgomide,,,,
crewAIInc__crewAI__2661,subscribed,2025-05-05T21:35:58Z,lucasgomide,,,,
crewAIInc__crewAI__2661,commented,2025-05-05T21:47:19Z,lucasgomide,,,,
crewAIInc__crewAI__2661,closed,2025-05-05T21:47:19Z,lucasgomide,,,,
crewAIInc__crewAI__2661,mentioned,2025-05-05T21:47:20Z,mouramax,,,,
crewAIInc__crewAI__2661,subscribed,2025-05-05T21:47:20Z,mouramax,,,,
crewAIInc__crewAI__2661,cross-referenced,2025-05-05T21:48:46Z,lucasgomide,,,,
crewAIInc__crewAI__2661,cross-referenced,2025-05-05T21:56:22Z,mouramax,,,,
crewAIInc__crewAI__2661,commented,2025-05-06T14:12:35Z,saif-cclock,,,,
crewAIInc__crewAI__2661,mentioned,2025-05-06T14:12:36Z,lucasgomide,,,,
crewAIInc__crewAI__2661,subscribed,2025-05-06T14:12:36Z,lucasgomide,,,,
crewAIInc__crewAI__2661,commented,2025-05-06T14:15:36Z,lucasgomide,,,,
crewAIInc__crewAI__2661,mentioned,2025-05-06T14:15:36Z,lucasgomide,,,,
crewAIInc__crewAI__2661,subscribed,2025-05-06T14:15:36Z,lucasgomide,,,,
crewAIInc__crewAI__2661,commented,2025-05-07T14:44:08Z,saif-cclock,,,,
crewAIInc__crewAI__2661,commented,2025-05-07T15:31:41Z,mouramax,,,,
crewAIInc__crewAI__2661,cross-referenced,2025-05-15T16:41:53Z,Vidit-Ostwal,,,,
crewAIInc__crewAI__2661,cross-referenced,2025-05-17T07:34:39Z,Vidit-Ostwal,,,,
promptfoo__promptfoo__3259,committed,,,dab063965a0e250b4975de01e623e95038d5ab89,,,Add unit tests for CustomPoliciesSection and PolicyInput components
promptfoo__promptfoo__3259,committed,,,716ae9c39168dee4184f4864457eb634df70782e,,,Add export for PolicyInput in CustomPoliciesSection component.
promptfoo__promptfoo__3259,cross-referenced,2025-03-02T00:15:16Z,gru-agent[bot],,,,
promptfoo__promptfoo__3259,closed,2025-03-02T00:19:49Z,mldangelo,,,,
crewAIInc__crewAI__2659,labeled,2025-04-22T14:11:20Z,maxkochanoff,,,bug,
crewAIInc__crewAI__2659,referenced,2025-04-22T14:18:18Z,devin-ai-integration[bot],dbb5d725ceb7a6f87905bf833b6aca45abd176a2,,,
crewAIInc__crewAI__2659,cross-referenced,2025-04-22T14:18:35Z,devin-ai-integration[bot],,,,
crewAIInc__crewAI__2659,commented,2025-04-22T17:48:22Z,Vidit-Ostwal,,,,
crewAIInc__crewAI__2659,commented,2025-04-22T18:05:51Z,lucasgomide,,,,
crewAIInc__crewAI__2659,mentioned,2025-04-22T18:05:52Z,maxkochanoff,,,,
crewAIInc__crewAI__2659,subscribed,2025-04-22T18:05:52Z,maxkochanoff,,,,
crewAIInc__crewAI__2659,commented,2025-04-23T15:05:22Z,maxkochanoff,,,,
crewAIInc__crewAI__2659,mentioned,2025-04-23T15:05:23Z,lucasgomide,,,,
crewAIInc__crewAI__2659,subscribed,2025-04-23T15:05:24Z,lucasgomide,,,,
crewAIInc__crewAI__2659,mentioned,2025-04-23T15:05:24Z,Vidit-Ostwal,,,,
crewAIInc__crewAI__2659,subscribed,2025-04-23T15:05:24Z,Vidit-Ostwal,,,,
crewAIInc__crewAI__2659,commented,2025-04-23T20:04:52Z,lucasgomide,,,,
crewAIInc__crewAI__2659,commented,2025-04-24T09:12:12Z,maxkochanoff,,,,
crewAIInc__crewAI__2659,mentioned,2025-04-24T09:12:13Z,lucasgomide,,,,
crewAIInc__crewAI__2659,subscribed,2025-04-24T09:12:13Z,lucasgomide,,,,
crewAIInc__crewAI__2659,assigned,2025-04-24T20:46:42Z,lucasgomide,,lucasgomide,,
crewAIInc__crewAI__2659,commented,2025-04-24T20:50:24Z,lucasgomide,,,,
crewAIInc__crewAI__2659,unsubscribed,2025-04-25T05:53:35Z,SuperSonnix71,,,,
crewAIInc__crewAI__2659,cross-referenced,2025-04-28T12:07:45Z,Vidit-Ostwal,,,,
crewAIInc__crewAI__2659,commented,2025-04-28T12:37:58Z,Vidit-Ostwal,,,,
crewAIInc__crewAI__2659,mentioned,2025-04-28T12:37:58Z,maxkochanoff,,,,
crewAIInc__crewAI__2659,subscribed,2025-04-28T12:37:58Z,maxkochanoff,,,,
crewAIInc__crewAI__2659,commented,2025-04-28T12:38:30Z,Vidit-Ostwal,,,,
crewAIInc__crewAI__2659,mentioned,2025-04-28T12:38:31Z,lucasgomide,,,,
crewAIInc__crewAI__2659,subscribed,2025-04-28T12:38:31Z,lucasgomide,,,,
crewAIInc__crewAI__2659,commented,2025-04-28T12:49:55Z,maxkochanoff,,,,
crewAIInc__crewAI__2659,mentioned,2025-04-28T12:49:56Z,Vidit-Ostwal,,,,
crewAIInc__crewAI__2659,subscribed,2025-04-28T12:49:56Z,Vidit-Ostwal,,,,
crewAIInc__crewAI__2659,commented,2025-04-28T13:06:48Z,Vidit-Ostwal,,,,
crewAIInc__crewAI__2084,committed,,,15d9308acbddc468a35f94b9b1556e4579585226,,,"feat: enable custom LLM support for Crew.test()

Co-Authored-By: Joe Moura <joao@crewai.com>"
crewAIInc__crewAI__2084,commented,2025-02-09T23:31:41Z,devin-ai-integration[bot],,,,
crewAIInc__crewAI__2084,committed,,,8c5b02b974df083d622dc2e4972ddf25e6a8e006,,,"chore: update test cassettes and dependencies

Co-Authored-By: Joe Moura <joao@crewai.com>"
