agent,pr_id,pr_number,repo_url,pr_url
Devin,3006639000,802,https://github.com/saturday06/VRM-Addon-for-Blender,https://github.com/saturday06/VRM-Addon-for-Blender/pull/802
Devin,3157386612,21911,https://github.com/calcom/cal.com,https://github.com/calcom/cal.com/pull/21911
Devin,3157504530,430,https://github.com/wolfSSL/wolfMQTT,https://github.com/wolfSSL/wolfMQTT/pull/430
Devin,3157607772,2130,https://github.com/assistant-ui/assistant-ui,https://github.com/assistant-ui/assistant-ui/pull/2130
Devin,3158129787,357,https://github.com/antiwork/gumroad,https://github.com/antiwork/gumroad/pull/357
Devin,3158433932,380,https://github.com/antiwork/flexile,https://github.com/antiwork/flexile/pull/380
Devin,3158557487,2077,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/2077
Devin,3158584991,2078,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/2078
Devin,3158683531,2079,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/2079
Devin,3158709175,2080,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/2080
Devin,3088039163,60899,https://github.com/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/60899
Devin,3088304216,590,https://github.com/yamadashy/repomix,https://github.com/yamadashy/repomix/pull/590
Devin,3088411453,8374,https://github.com/novuhq/novu,https://github.com/novuhq/novu/pull/8374
Devin,3088446174,371,https://github.com/azu/promises-book,https://github.com/azu/promises-book/pull/371
Devin,3128149830,1511,https://github.com/RockChinQ/LangBot,https://github.com/RockChinQ/LangBot/pull/1511
Devin,3128226642,8473,https://github.com/novuhq/novu,https://github.com/novuhq/novu/pull/8473
Devin,3128227844,60,https://github.com/test-zeus-ai/testzeus-hercules,https://github.com/test-zeus-ai/testzeus-hercules/pull/60
Devin,3128399635,2456,https://github.com/liveblocks/liveblocks,https://github.com/liveblocks/liveblocks/pull/2456
Devin,3128852470,1935,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1935
Devin,3128931264,1936,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1936
Devin,3128953583,1938,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1938
Devin,3129052252,1942,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1942
Devin,3129085835,1943,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1943
Devin,3129135277,1944,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1944
Devin,3129171376,1945,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1945
Devin,3129475228,1947,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1947
Devin,3129509201,1515,https://github.com/RockChinQ/LangBot,https://github.com/RockChinQ/LangBot/pull/1515
Devin,3129565622,1516,https://github.com/RockChinQ/LangBot,https://github.com/RockChinQ/LangBot/pull/1516
Devin,3129582804,1948,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1948
Devin,3129589292,1949,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1949
Devin,2792149320,38696,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38696
Devin,2792386162,233,https://github.com/goat-sdk/goat,https://github.com/goat-sdk/goat/pull/233
Devin,2792408196,38699,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38699
Devin,2792640916,38705,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38705
Devin,2792917419,38707,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38707
Devin,2792918251,38708,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38708
Devin,2793512716,3467,https://github.com/marimo-team/marimo,https://github.com/marimo-team/marimo/pull/3467
Devin,2793548898,4698,https://github.com/OHIF/Viewers,https://github.com/OHIF/Viewers/pull/4698
Devin,2793592645,125,https://github.com/modelcontextprotocol/inspector,https://github.com/modelcontextprotocol/inspector/pull/125
Devin,2793729508,126,https://github.com/modelcontextprotocol/inspector,https://github.com/modelcontextprotocol/inspector/pull/126
Devin,2793852587,3854,https://github.com/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3854
Devin,2794276099,372,https://github.com/bespokelabsai/curator,https://github.com/bespokelabsai/curator/pull/372
Devin,2794323375,650,https://github.com/AgentOps-AI/agentops,https://github.com/AgentOps-AI/agentops/pull/650
Devin,2794424292,3855,https://github.com/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3855
Devin,2794616611,2726,https://github.com/promptfoo/promptfoo,https://github.com/promptfoo/promptfoo/pull/2726
Devin,2794784651,38728,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38728
Devin,2794907896,236,https://github.com/goat-sdk/goat,https://github.com/goat-sdk/goat/pull/236
Devin,2795084819,237,https://github.com/goat-sdk/goat,https://github.com/goat-sdk/goat/pull/237
Devin,2795172513,238,https://github.com/goat-sdk/goat,https://github.com/goat-sdk/goat/pull/238
Devin,2772459642,38517,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38517
Devin,2773911009,322,https://github.com/bespokelabsai/curator,https://github.com/bespokelabsai/curator/pull/322
Devin,2773964481,324,https://github.com/bespokelabsai/curator,https://github.com/bespokelabsai/curator/pull/324
Devin,2774090835,6457,https://github.com/OneKeyHQ/app-monorepo,https://github.com/OneKeyHQ/app-monorepo/pull/6457
Devin,2774111740,6458,https://github.com/OneKeyHQ/app-monorepo,https://github.com/OneKeyHQ/app-monorepo/pull/6458
Devin,2774379409,199,https://github.com/goat-sdk/goat,https://github.com/goat-sdk/goat/pull/199
Devin,2775016444,38539,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38539
Devin,2775040185,1120,https://github.com/jina-ai/reader,https://github.com/jina-ai/reader/pull/1120
Devin,2775061735,1121,https://github.com/jina-ai/reader,https://github.com/jina-ai/reader/pull/1121
Devin,2775080247,1122,https://github.com/jina-ai/reader,https://github.com/jina-ai/reader/pull/1122
Devin,2775122143,1123,https://github.com/jina-ai/reader,https://github.com/jina-ai/reader/pull/1123
Devin,2775140286,1124,https://github.com/jina-ai/reader,https://github.com/jina-ai/reader/pull/1124
Devin,2775336826,38541,https://github.com/appsmithorg/appsmith,https://github.com/appsmithorg/appsmith/pull/38541
Devin,2810841597,52150,https://github.com/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/52150
Devin,3088887203,3845,https://github.com/GlareDB/glaredb,https://github.com/GlareDB/glaredb/pull/3845
Devin,2929564397,13155,https://github.com/near/nearcore,https://github.com/near/nearcore/pull/13155
Devin,2922222913,855,https://github.com/pdfme/pdfme,https://github.com/pdfme/pdfme/pull/855
Devin,2922352169,55783,https://github.com/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/55783
Devin,2922451912,1609,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1609
Devin,2922477802,1612,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1612
Devin,2922559256,2021,https://github.com/BasedHardware/omi,https://github.com/BasedHardware/omi/pull/2021
Devin,2922609367,2025,https://github.com/BasedHardware/omi,https://github.com/BasedHardware/omi/pull/2025
Devin,2922618926,2026,https://github.com/BasedHardware/omi,https://github.com/BasedHardware/omi/pull/2026
Devin,2922621076,129,https://github.com/vlm-run/vlmrun-hub,https://github.com/vlm-run/vlmrun-hub/pull/129
Devin,3013465434,11675,https://github.com/neondatabase/neon,https://github.com/neondatabase/neon/pull/11675
Devin,3013519880,69,https://github.com/mrwadams/stride-gpt,https://github.com/mrwadams/stride-gpt/pull/69
Devin,3013552792,1458,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1458
Devin,3013750996,1459,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1459
Devin,3013775126,1460,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1460
Devin,3013906937,1462,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1462
Devin,3014371312,58615,https://github.com/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/58615
Devin,3014568993,171,https://github.com/antiwork/flexile,https://github.com/antiwork/flexile/pull/171
Devin,3015103993,20923,https://github.com/calcom/cal.com,https://github.com/calcom/cal.com/pull/20923
Devin,3015345158,2679,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2679
Devin,3015346302,2680,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2680
Devin,3015369730,175,https://github.com/antiwork/flexile,https://github.com/antiwork/flexile/pull/175
Devin,3015422115,177,https://github.com/antiwork/flexile,https://github.com/antiwork/flexile/pull/177
Devin,3131921265,1953,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1953
Devin,3131937820,1954,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1954
Devin,3131978892,1262,https://github.com/Mail-0/Zero,https://github.com/Mail-0/Zero/pull/1262
Devin,3131994087,1957,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1957
Devin,3132237126,1960,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1960
Devin,3132423347,1963,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1963
Devin,3132429853,1964,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1964
Devin,3132430389,1965,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1965
Devin,3132594145,2462,https://github.com/liveblocks/liveblocks,https://github.com/liveblocks/liveblocks/pull/2462
Devin,3132632142,1967,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1967
Devin,3132750964,1969,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1969
Devin,3132861512,311,https://github.com/antiwork/gumroad,https://github.com/antiwork/gumroad/pull/311
Devin,3132888527,312,https://github.com/antiwork/gumroad,https://github.com/antiwork/gumroad/pull/312
Devin,3133585449,61,https://github.com/test-zeus-ai/testzeus-hercules,https://github.com/test-zeus-ai/testzeus-hercules/pull/61
Devin,2856396455,322,https://github.com/different-ai/note-companion,https://github.com/different-ai/note-companion/pull/322
Devin,2857168507,1410,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1410
Devin,2857279950,8459,https://github.com/wolfSSL/wolfssl,https://github.com/wolfSSL/wolfssl/pull/8459
Devin,2815602191,10269,https://github.com/dust-tt/dust,https://github.com/dust-tt/dust/pull/10269
Devin,2816232160,292,https://github.com/goat-sdk/goat,https://github.com/goat-sdk/goat/pull/292
Devin,2816307186,52602,https://github.com/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/52602
Devin,2816532850,52607,https://github.com/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/52607
Devin,2816685388,3816,https://github.com/onyx-dot-app/onyx,https://github.com/onyx-dot-app/onyx/pull/3816
Devin,2816690510,3817,https://github.com/onyx-dot-app/onyx,https://github.com/onyx-dot-app/onyx/pull/3817
Devin,2816834780,3818,https://github.com/onyx-dot-app/onyx,https://github.com/onyx-dot-app/onyx/pull/3818
Devin,2816855074,3819,https://github.com/onyx-dot-app/onyx,https://github.com/onyx-dot-app/onyx/pull/3819
Devin,2816979353,1152,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1152
Devin,2816993947,3876,https://github.com/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3876
Devin,2817069743,3825,https://github.com/onyx-dot-app/onyx,https://github.com/onyx-dot-app/onyx/pull/3825
Devin,2817109062,3877,https://github.com/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3877
Devin,2817177399,693,https://github.com/ag2ai/ag2,https://github.com/ag2ai/ag2/pull/693
Devin,2817252828,1156,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1156
Devin,2817660035,1164,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1164
Devin,2766353261,4567,https://github.com/kiwicom/orbit,https://github.com/kiwicom/orbit/pull/4567
Devin,2766896431,982,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/982
Devin,2767735199,172,https://github.com/goat-sdk/goat,https://github.com/goat-sdk/goat/pull/172
Devin,2767796873,6442,https://github.com/OneKeyHQ/app-monorepo,https://github.com/OneKeyHQ/app-monorepo/pull/6442
Devin,2767838200,983,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/983
Devin,2767878178,1154,https://github.com/ComposioHQ/composio,https://github.com/ComposioHQ/composio/pull/1154
Devin,2767960820,13092,https://github.com/lightdash/lightdash,https://github.com/lightdash/lightdash/pull/13092
Devin,2768057346,173,https://github.com/goat-sdk/goat,https://github.com/goat-sdk/goat/pull/173
Devin,2768057378,174,https://github.com/goat-sdk/goat,https://github.com/goat-sdk/goat/pull/174
Devin,3007834112,1424,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1424
Devin,3007942498,20789,https://github.com/calcom/cal.com,https://github.com/calcom/cal.com/pull/20789
Devin,2863029457,3513,https://github.com/wix/react-native-ui-lib,https://github.com/wix/react-native-ui-lib/pull/3513
Devin,2863059677,3514,https://github.com/wix/react-native-ui-lib,https://github.com/wix/react-native-ui-lib/pull/3514
Devin,2863133992,3515,https://github.com/wix/react-native-ui-lib,https://github.com/wix/react-native-ui-lib/pull/3515
Devin,2863178913,3517,https://github.com/wix/react-native-ui-lib,https://github.com/wix/react-native-ui-lib/pull/3517
Devin,2863193910,3518,https://github.com/wix/react-native-ui-lib,https://github.com/wix/react-native-ui-lib/pull/3518
Devin,2863301033,3519,https://github.com/wix/react-native-ui-lib,https://github.com/wix/react-native-ui-lib/pull/3519
Devin,2863364519,3520,https://github.com/wix/react-native-ui-lib,https://github.com/wix/react-native-ui-lib/pull/3520
Devin,2863371219,3521,https://github.com/wix/react-native-ui-lib,https://github.com/wix/react-native-ui-lib/pull/3521
Devin,2863598679,3847,https://github.com/marimo-team/marimo,https://github.com/marimo-team/marimo/pull/3847
Devin,2863655163,330,https://github.com/different-ai/note-companion,https://github.com/different-ai/note-companion/pull/330
Devin,2968159813,1093,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1093
Devin,2968834945,1114,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1114
Devin,2969250576,1123,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1123
Devin,2969291264,24,https://github.com/antiwork/gumroad,https://github.com/antiwork/gumroad/pull/24
Devin,2969300392,2518,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2518
Devin,2969912216,3583,https://github.com/GlareDB/glaredb,https://github.com/GlareDB/glaredb/pull/3583
Devin,2990679795,1448,https://github.com/mendableai/firecrawl,https://github.com/mendableai/firecrawl/pull/1448
Devin,2990759837,3641,https://github.com/GlareDB/glaredb,https://github.com/GlareDB/glaredb/pull/3641
Devin,2914472961,809,https://github.com/AgentOps-AI/agentops,https://github.com/AgentOps-AI/agentops/pull/809
Devin,2914582204,2352,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2352
Devin,3017796889,58639,https://github.com/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/58639
Devin,3017855487,20956,https://github.com/calcom/cal.com,https://github.com/calcom/cal.com/pull/20956
Devin,3018126639,3714,https://github.com/GlareDB/glaredb,https://github.com/GlareDB/glaredb/pull/3714
Devin,3018281148,180,https://github.com/antiwork/flexile,https://github.com/antiwork/flexile/pull/180
Devin,3018285768,181,https://github.com/antiwork/flexile,https://github.com/antiwork/flexile/pull/181
Devin,3018286070,182,https://github.com/antiwork/flexile,https://github.com/antiwork/flexile/pull/182
Devin,3018351923,58646,https://github.com/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/58646
Devin,3018439207,20962,https://github.com/calcom/cal.com,https://github.com/calcom/cal.com/pull/20962
Devin,3018517272,58649,https://github.com/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/58649
Devin,3018823702,183,https://github.com/antiwork/flexile,https://github.com/antiwork/flexile/pull/183
Devin,3018859900,1504,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1504
Devin,3018869549,1505,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/1505
Devin,3067709444,301,https://github.com/antiwork/flexile,https://github.com/antiwork/flexile/pull/301
Devin,3067711307,60314,https://github.com/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/60314
Devin,3067770211,302,https://github.com/antiwork/flexile,https://github.com/antiwork/flexile/pull/302
Devin,3067973069,1847,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1847
Devin,3067975590,1848,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1848
Devin,3067984156,1849,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1849
Devin,3067985764,1850,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1850
Devin,3068128881,1851,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1851
Devin,3068163160,8313,https://github.com/novuhq/novu,https://github.com/novuhq/novu/pull/8313
Devin,3104222519,341,https://github.com/antiwork/flexile,https://github.com/antiwork/flexile/pull/341
Devin,3104232859,1978,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1978
Devin,3104271017,80002,https://github.com/vercel/next.js,https://github.com/vercel/next.js/pull/80002
Devin,2975299996,1742,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/1742
Devin,2839176660,53233,https://github.com/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/53233
Devin,2839235152,107,https://github.com/blorm-network/ZerePy,https://github.com/blorm-network/ZerePy/pull/107
Devin,2839243895,108,https://github.com/blorm-network/ZerePy,https://github.com/blorm-network/ZerePy/pull/108
Devin,2839268319,109,https://github.com/blorm-network/ZerePy,https://github.com/blorm-network/ZerePy/pull/109
Devin,2839273370,53235,https://github.com/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/53235
Devin,2839342730,110,https://github.com/blorm-network/ZerePy,https://github.com/blorm-network/ZerePy/pull/110
Devin,2839409936,111,https://github.com/blorm-network/ZerePy,https://github.com/blorm-network/ZerePy/pull/111
Devin,2840014261,48,https://github.com/jina-ai/node-DeepResearch,https://github.com/jina-ai/node-DeepResearch/pull/48
Devin,2861606292,3840,https://github.com/marimo-team/marimo,https://github.com/marimo-team/marimo/pull/3840
Devin,2861659768,3842,https://github.com/marimo-team/marimo,https://github.com/marimo-team/marimo/pull/3842
Devin,2861673771,328,https://github.com/different-ai/note-companion,https://github.com/different-ai/note-companion/pull/328
Devin,2861747083,3937,https://github.com/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3937
Devin,2861748481,3938,https://github.com/box/box-ui-elements,https://github.com/box/box-ui-elements/pull/3938
Devin,2861751791,3843,https://github.com/marimo-team/marimo,https://github.com/marimo-team/marimo/pull/3843
Devin,2861780617,8469,https://github.com/wolfSSL/wolfssl,https://github.com/wolfSSL/wolfssl/pull/8469
Devin,2861793133,329,https://github.com/different-ai/note-companion,https://github.com/different-ai/note-companion/pull/329
Devin,2861829974,8470,https://github.com/wolfSSL/wolfssl,https://github.com/wolfSSL/wolfssl/pull/8470
Devin,2861932217,752,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/752
Devin,2862089326,343,https://github.com/antiwork/shortest,https://github.com/antiwork/shortest/pull/343
Devin,2862138612,753,https://github.com/liam-hq/liam,https://github.com/liam-hq/liam/pull/753
Devin,2899033763,814,https://github.com/pdfme/pdfme,https://github.com/pdfme/pdfme/pull/814
Devin,2899043054,6820,https://github.com/OneKeyHQ/app-monorepo,https://github.com/OneKeyHQ/app-monorepo/pull/6820
Devin,2899050914,512,https://github.com/stack-auth/stack-auth,https://github.com/stack-auth/stack-auth/pull/512
Devin,2899060266,815,https://github.com/pdfme/pdfme,https://github.com/pdfme/pdfme/pull/815
Devin,2899134957,817,https://github.com/pdfme/pdfme,https://github.com/pdfme/pdfme/pull/817
