url,id,full_name,language,forks,stars,open_issues
https://api.github.com/repos/angular-eslint/angular-eslint,199344833,angular-eslint/angular-eslint,TypeScript,243,1734,43
https://api.github.com/repos/CapSoftware/Cap,720209383,CapSoftware/Cap,TypeScript,583,10092,170
https://api.github.com/repos/oven-sh/bun,357728969,oven-sh/bun,Zig,3167,78769,4948
https://api.github.com/repos/Uberi/speech_recognition,19057465,Uberi/speech_recognition,Python,2420,8777,325
https://api.github.com/repos/instantdb/instant,844738531,instantdb/instant,Clojure,270,8870,51
https://api.github.com/repos/pushpalroy/JetLime,454171899,pushpalroy/JetLime,Kotlin,29,525,8
https://api.github.com/repos/commaai/opendbc,92912604,commaai/opendbc,Python,1446,2398,265
https://api.github.com/repos/PaloAltoNetworks/docusaurus-openapi-docs,460077424,PaloAltoNetworks/docusaurus-openapi-docs,TypeScript,275,908,114
https://api.github.com/repos/gofiber/fiber,234231371,gofiber/fiber,Go,1809,36962,114
https://api.github.com/repos/br-g/openf1,697362239,br-g/openf1,Python,62,764,13
https://api.github.com/repos/mvisonneau/gitlab-ci-pipelines-exporter,149765850,mvisonneau/gitlab-ci-pipelines-exporter,Go,262,1407,195
https://api.github.com/repos/serverpod/serverpod,369797101,serverpod/serverpod,Dart,275,2809,526
https://api.github.com/repos/plantuml/plantuml,1051476,plantuml/plantuml,Java,1052,11712,520
https://api.github.com/repos/opencv/opencv,5108051,opencv/opencv,C++,56202,82772,2727
https://api.github.com/repos/peass-ng/PEASS-ng,165548191,peass-ng/PEASS-ng,C#,3247,17768,24
https://api.github.com/repos/Sylius/Sylius,2717549,Sylius/Sylius,PHP,2138,8246,251
https://api.github.com/repos/mangiucugna/json_repair,688141049,mangiucugna/json_repair,Python,103,2288,0
https://api.github.com/repos/JacobLinCool/LeetCode-Stats-Card,375991819,JacobLinCool/LeetCode-Stats-Card,TypeScript,112,810,27
https://api.github.com/repos/mihneadb/node-directory-tree,17631024,mihneadb/node-directory-tree,JavaScript,106,535,26
https://api.github.com/repos/raycast/extensions,408858330,raycast/extensions,TypeScript,4076,6378,672
https://api.github.com/repos/mondaycom/vibe,301690023,mondaycom/vibe,TypeScript,334,511,31
https://api.github.com/repos/coder/coder,440752086,coder/coder,Go,926,10125,627
https://api.github.com/repos/mtrojnar/osslsigncode,158653995,mtrojnar/osslsigncode,C,139,899,3
https://api.github.com/repos/tentone/nunuStudio,52688262,tentone/nunuStudio,JavaScript,325,2166,209
https://api.github.com/repos/gluesql/gluesql,227265548,gluesql/gluesql,Rust,227,2850,163
https://api.github.com/repos/netket/netket,130741783,netket/netket,Python,200,608,110
https://api.github.com/repos/Veloera/Veloera,967377293,Veloera/Veloera,Go,68,561,9
https://api.github.com/repos/root-gg/plik,34218418,root-gg/plik,Go,172,1576,46
https://api.github.com/repos/Panchovix/stable-diffusion-webui-reForge,822033113,Panchovix/stable-diffusion-webui-reForge,Python,69,740,76
https://api.github.com/repos/rsyslog/rsyslog,10458362,rsyslog/rsyslog,C,673,2147,883
https://api.github.com/repos/voideditor/void,855528273,voideditor/void,TypeScript,1668,25048,231
https://api.github.com/repos/FlowiseAI/Flowise,621803253,FlowiseAI/Flowise,TypeScript,20791,40617,592
https://api.github.com/repos/afadil/wealthfolio,806618581,afadil/wealthfolio,TypeScript,273,5210,84
https://api.github.com/repos/goniszewski/grimoire,657204276,goniszewski/grimoire,TypeScript,75,2474,31
https://api.github.com/repos/subzeroid/instagrapi,283868135,subzeroid/instagrapi,Python,757,5165,426
https://api.github.com/repos/PasteBar/PasteBarApp,784742855,PasteBar/PasteBarApp,TypeScript,55,1449,8
https://api.github.com/repos/huggingface/huggingface_hub,323591830,huggingface/huggingface_hub,Python,740,2713,176
https://api.github.com/repos/valkey-io/valkey,775743011,valkey-io/valkey,C,925,22061,467
https://api.github.com/repos/exo-lang/exo,285721510,exo-lang/exo,Python,45,606,126
https://api.github.com/repos/Kanaries/Rath,204949916,Kanaries/Rath,TypeScript,358,4442,68
https://api.github.com/repos/fujiapple852/trippy,474961035,fujiapple852/trippy,Rust,112,4674,68
https://api.github.com/repos/meshtastic/firmware,237647258,meshtastic/firmware,C++,1295,4969,207
https://api.github.com/repos/gofr-dev/gofr,709242076,gofr-dev/gofr,Go,1742,11768,48
https://api.github.com/repos/StephenDev0/StikDebug,955665884,StephenDev0/StikDebug,Swift,62,518,5
https://api.github.com/repos/celestiaorg/celestia-core,221931137,celestiaorg/celestia-core,Go,326,528,212
https://api.github.com/repos/facebookresearch/fastMRI,154900564,facebookresearch/fastMRI,Python,398,1442,21
https://api.github.com/repos/VRSEN/agency-swarm,719367294,VRSEN/agency-swarm,Python,949,3703,7
https://api.github.com/repos/ray-project/kuberay,308444913,ray-project/kuberay,Go,549,1844,456
https://api.github.com/repos/levigross/grequests,37273343,levigross/grequests,Go,138,2157,24
https://api.github.com/repos/EasyCorp/EasyAdminBundle,29126334,EasyCorp/EasyAdminBundle,PHP,1057,4161,371
https://api.github.com/repos/kongzue/DialogX,298764877,kongzue/DialogX,Java,235,2231,5
https://api.github.com/repos/GrimAnticheat/Grim,341052382,GrimAnticheat/Grim,Java,399,1276,283
https://api.github.com/repos/mark3labs/mcp-go,895029087,mark3labs/mcp-go,Go,590,6039,105
https://api.github.com/repos/modular/modular,634043200,modular/modular,Mojo,2634,24360,836
https://api.github.com/repos/SparkDevNetwork/Rock,1614137,SparkDevNetwork/Rock,C#,386,614,28
https://api.github.com/repos/mastra-ai/mastra,839037098,mastra-ai/mastra,TypeScript,875,14511,250
https://api.github.com/repos/hyperion-mc/hyperion,765572754,hyperion-mc/hyperion,Rust,29,797,32
https://api.github.com/repos/dkrivoruchko/ScreenStream,63582643,dkrivoruchko/ScreenStream,Kotlin,382,2083,19
https://api.github.com/repos/openfga/openfga,501372599,openfga/openfga,Go,272,3742,129
https://api.github.com/repos/candlefinance/faster-image,618961414,candlefinance/faster-image,Swift,32,652,18
https://api.github.com/repos/konvajs/konva,29011477,konvajs/konva,TypeScript,981,13082,34
https://api.github.com/repos/voku/portable-utf8,20128178,voku/portable-utf8,PHP,85,515,18
https://api.github.com/repos/cmer/socialization,3181088,cmer/socialization,Ruby,129,695,0
https://api.github.com/repos/pterm/pterm,296373527,pterm/pterm,Go,203,5122,59
https://api.github.com/repos/alexanderjeurissen/ranger_devicons,84483314,alexanderjeurissen/ranger_devicons,Python,76,1000,4
https://api.github.com/repos/roboflow/inference,673010778,roboflow/inference,Python,187,1747,75
https://api.github.com/repos/apache/ozone,212382406,apache/ozone,Java,546,937,121
https://api.github.com/repos/Helicone/helicone,595832198,Helicone/helicone,TypeScript,396,4014,84
https://api.github.com/repos/SirVer/ultisnips,3073296,SirVer/ultisnips,Python,686,7620,121
https://api.github.com/repos/novuhq/novu,400215964,novuhq/novu,TypeScript,4050,37153,242
https://api.github.com/repos/terkelg/awesome-creative-coding,72586805,terkelg/awesome-creative-coding,HTML,917,13647,1
https://api.github.com/repos/kubetail-org/kubetail,756293439,kubetail-org/kubetail,Go,79,1311,43
https://api.github.com/repos/SimonHalvdansson/Harmonic-HN,644499668,SimonHalvdansson/Harmonic-HN,Java,51,735,49
https://api.github.com/repos/jolovicdev/shandu,939030910,jolovicdev/shandu,Python,69,615,1
https://api.github.com/repos/stackblitz-labs/bolt.diy,872087586,stackblitz-labs/bolt.diy,TypeScript,9026,16491,251
https://api.github.com/repos/mendableai/fire-enrich,997442488,mendableai/fire-enrich,TypeScript,132,558,4
https://api.github.com/repos/Beckschen/TransUNet,336978043,Beckschen/TransUNet,Python,547,2815,136
https://api.github.com/repos/Tasshack/dreame-vacuum,544426802,Tasshack/dreame-vacuum,Python,175,1275,11
https://api.github.com/repos/beyond-all-reason/Beyond-All-Reason,172370867,beyond-all-reason/Beyond-All-Reason,Lua,420,2241,513
https://api.github.com/repos/ray-project/ray,71932349,ray-project/ray,Python,6520,37693,4174
https://api.github.com/repos/irsyadadl/intentui,824433284,irsyadadl/intentui,TypeScript,69,1531,13
https://api.github.com/repos/Comfy-Org/ComfyUI_frontend,814403270,Comfy-Org/ComfyUI_frontend,TypeScript,303,1155,368
https://api.github.com/repos/stanford-crfm/levanter,496005961,stanford-crfm/levanter,Python,102,596,66
https://api.github.com/repos/OpenPipe/ART,946178371,OpenPipe/ART,Python,48,756,19
https://api.github.com/repos/nrwl/nx-console,137811219,nrwl/nx-console,TypeScript,228,1365,65
https://api.github.com/repos/prebid/Prebid.js,39321023,prebid/Prebid.js,JavaScript,2192,1446,156
https://api.github.com/repos/TTPlanetPig/Comfyui_TTP_Toolset,843830054,TTPlanetPig/Comfyui_TTP_Toolset,Python,20,691,31
https://api.github.com/repos/sanity-io/sanity,79375056,sanity-io/sanity,TypeScript,481,5700,513
https://api.github.com/repos/prosekit/prosekit,664174485,prosekit/prosekit,TypeScript,23,634,20
https://api.github.com/repos/tldraw/tldraw,365739812,tldraw/tldraw,TypeScript,2569,40561,296
https://api.github.com/repos/fireproof-storage/fireproof,679889516,fireproof-storage/fireproof,TypeScript,44,865,54
https://api.github.com/repos/seasonedcc/composable-functions,469882687,seasonedcc/composable-functions,TypeScript,17,714,3
https://api.github.com/repos/janbjorge/pgqueuer,788904329,janbjorge/pgqueuer,Python,23,1306,17
https://api.github.com/repos/selfxyz/self,669466632,selfxyz/self,Circom,105,550,38
https://api.github.com/repos/MervinPraison/PraisonAI,774497032,MervinPraison/PraisonAI,Python,687,4937,35
https://api.github.com/repos/etchdroid/etchdroid,147043230,etchdroid/etchdroid,Kotlin,174,2344,8
https://api.github.com/repos/TobikoData/sqlmesh,540527604,TobikoData/sqlmesh,Python,227,2436,125
https://api.github.com/repos/pardeike/Harmony,78002587,pardeike/Harmony,C#,535,5758,7
https://api.github.com/repos/roblox-ts/roblox-ts,147587500,roblox-ts/roblox-ts,TypeScript,146,1055,137
https://api.github.com/repos/ZeyueT/AudioX,947834112,ZeyueT/AudioX,Python,105,1011,39
https://api.github.com/repos/traccar/traccar-web,6512913,traccar/traccar-web,JavaScript,1231,920,109
https://api.github.com/repos/KittyCAD/modeling-app,587937846,KittyCAD/modeling-app,TypeScript,78,882,627
https://api.github.com/repos/hyperbrowserai/HyperAgent,965900067,hyperbrowserai/HyperAgent,TypeScript,57,513,15
https://api.github.com/repos/commaai/panda,87490037,commaai/panda,C,837,1593,66
https://api.github.com/repos/esthor/react-native-swipeable-list,220852673,esthor/react-native-swipeable-list,JavaScript,32,693,2
https://api.github.com/repos/azerothcore/azerothcore-wotlk,61980658,azerothcore/azerothcore-wotlk,C++,2860,7198,2082
https://api.github.com/repos/wechaty/wechaty,57602001,wechaty/wechaty,TypeScript,2706,21667,187
https://api.github.com/repos/Maciek-roboblog/Claude-Code-Usage-Monitor,1004631442,Maciek-roboblog/Claude-Code-Usage-Monitor,Python,88,2019,19
https://api.github.com/repos/sakaiproject/sakai,28589709,sakaiproject/sakai,Java,982,1155,88
https://api.github.com/repos/unisonweb/unison,35164952,unisonweb/unison,Haskell,277,6062,1179
https://api.github.com/repos/PX4/PX4-Autopilot,5298790,PX4/PX4-Autopilot,C++,14119,9639,2111
https://api.github.com/repos/alirezamika/autoscraper,291703561,alirezamika/autoscraper,Python,708,6806,0
https://api.github.com/repos/wundergraph/graphql-go-tools,156971837,wundergraph/graphql-go-tools,Go,149,754,35
https://api.github.com/repos/Blair2004/NexoPOS,274940489,Blair2004/NexoPOS,PHP,440,1051,50
https://api.github.com/repos/gridaco/grida,338529997,gridaco/grida,TypeScript,83,2112,33
https://api.github.com/repos/metacraft-labs/codetracer,921671178,metacraft-labs/codetracer,Nim,27,1198,55
https://api.github.com/repos/modelcontextprotocol/python-sdk,862584018,modelcontextprotocol/python-sdk,Python,1879,15159,429
https://api.github.com/repos/PrefectHQ/prefect,139199684,PrefectHQ/prefect,Python,1855,19622,1004
https://api.github.com/repos/TheAlgorithms/Python,63476337,TheAlgorithms/Python,Python,46929,201965,400
https://api.github.com/repos/huggingface/tokenizers,219035799,huggingface/tokenizers,Rust,926,9836,87
https://api.github.com/repos/openai/openai-agents-js,993521808,openai/openai-agents-js,TypeScript,110,627,23
https://api.github.com/repos/AFASSoftware/maquette,27509416,AFASSoftware/maquette,TypeScript,63,780,13
https://api.github.com/repos/unsend-dev/unsend,772283421,unsend-dev/unsend,TypeScript,133,1402,25
https://api.github.com/repos/EduardoPires/EquinoxProject,76425236,EduardoPires/EquinoxProject,C#,1657,6685,2
https://api.github.com/repos/wonderwhy-er/DesktopCommanderMCP,898345892,wonderwhy-er/DesktopCommanderMCP,JavaScript,405,3633,48
https://api.github.com/repos/ArthurSonzogni/FTXUI,167828165,ArthurSonzogni/FTXUI,C++,483,8391,79
https://api.github.com/repos/PrefectHQ/marvin,612350395,PrefectHQ/marvin,Python,376,5781,60
https://api.github.com/repos/bruin-data/bruin,674225653,bruin-data/bruin,Go,41,952,7
https://api.github.com/repos/zauberzeug/nicegui,365250183,zauberzeug/nicegui,Python,770,12701,92
https://api.github.com/repos/log4cplus/log4cplus,15830219,log4cplus/log4cplus,C++,566,1688,59
https://api.github.com/repos/StockSharp/StockSharp,27703983,StockSharp/StockSharp,C#,1936,8215,0
https://api.github.com/repos/appsmithorg/appsmith,275993885,appsmithorg/appsmith,TypeScript,4106,37311,4390
https://api.github.com/repos/jlowin/fastmcp,896296825,jlowin/fastmcp,Python,801,13329,112
https://api.github.com/repos/BOINC/boinc,30260406,BOINC/boinc,PHP,477,2164,471
https://api.github.com/repos/wait4x/wait4x,219046009,wait4x/wait4x,Go,32,642,13
https://api.github.com/repos/wei/socialify,297803332,wei/socialify,TypeScript,116,2073,10
https://api.github.com/repos/devaslanphp/project-management,560826851,devaslanphp/project-management,PHP,291,964,35
https://api.github.com/repos/HumanSignal/label-studio,192640529,HumanSignal/label-studio,JavaScript,2838,22711,1026
https://api.github.com/repos/jenkinsci/helm-charts,290028276,jenkinsci/helm-charts,Mustache,901,609,145
https://api.github.com/repos/pytorch/pytorch,65600975,pytorch/pytorch,Python,24528,91024,16478
https://api.github.com/repos/devitocodes/devito,54585666,devitocodes/devito,Python,239,610,132
https://api.github.com/repos/hsuanxyz/ion2-calendar,77778527,hsuanxyz/ion2-calendar,TypeScript,279,554,167
https://api.github.com/repos/sequinstream/sequin,820192032,sequinstream/sequin,Elixir,62,1392,84
https://api.github.com/repos/PythonNest/PyNest,642661495,PythonNest/PyNest,Python,55,827,29
https://api.github.com/repos/jonhadfield/awesome-standard-notes,233403603,jonhadfield/awesome-standard-notes,,38,871,0
https://api.github.com/repos/happi/theBeamBook,85983888,happi/theBeamBook,Erlang,247,3852,5
https://api.github.com/repos/xoseperez/espurna,118768875,xoseperez/espurna,C++,637,3024,297
https://api.github.com/repos/DragonJAR/n8n-workflows-es,993296708,DragonJAR/n8n-workflows-es,,212,519,0
https://api.github.com/repos/gitroomhq/postiz-app,664013991,gitroomhq/postiz-app,TypeScript,3471,22038,97
https://api.github.com/repos/shoheiyokoyama/Gemini,93924821,shoheiyokoyama/Gemini,Swift,197,3288,18
https://api.github.com/repos/Edgenesis/shifu,394207324,Edgenesis/shifu,Go,125,1345,30
https://api.github.com/repos/PrismLauncher/PrismLauncher,553135896,PrismLauncher/PrismLauncher,C++,847,7111,651
https://api.github.com/repos/elixir-lsp/elixir-ls,126746886,elixir-lsp/elixir-ls,Elixir,216,1624,81
https://api.github.com/repos/bruin-data/ingestr,756594023,bruin-data/ingestr,Python,86,2977,14
https://api.github.com/repos/tommyxchow/frosty,397611595,tommyxchow/frosty,Dart,49,825,123
https://api.github.com/repos/kohya-ss/musubi-tuner,910477350,kohya-ss/musubi-tuner,Python,74,737,122
https://api.github.com/repos/gustavoguichard/string-ts,657643653,gustavoguichard/string-ts,TypeScript,17,1230,2
https://api.github.com/repos/cartography-cncf/cartography,172811550,cartography-cncf/cartography,Python,384,3439,135
https://api.github.com/repos/ColorlibHQ/email-templates,175222504,ColorlibHQ/email-templates,HTML,2764,1186,2
https://api.github.com/repos/redis/rueidis,407831273,redis/rueidis,Go,204,2699,14
https://api.github.com/repos/unclecode/crawl4ai,798201435,unclecode/crawl4ai,Python,4434,46397,238
https://api.github.com/repos/thedevdojo/wave,351298555,thedevdojo/wave,CSS,848,6116,1
https://api.github.com/repos/kohya-ss/sd-scripts,579557127,kohya-ss/sd-scripts,Python,1045,6325,853
https://api.github.com/repos/tszhong0411/nelsonlai.me,454149532,tszhong0411/nelsonlai.me,TypeScript,114,715,0
https://api.github.com/repos/zurawiki/gptcommit,588732058,zurawiki/gptcommit,Rust,81,2382,14
https://api.github.com/repos/Stirling-Tools/Stirling-PDF,594155488,Stirling-Tools/Stirling-PDF,Java,5277,62598,304
https://api.github.com/repos/quarylabs/sqruff,601303277,quarylabs/sqruff,Rust,33,926,57
https://api.github.com/repos/OpenHFT/Java-Runtime-Compiler,13050340,OpenHFT/Java-Runtime-Compiler,Java,147,686,9
https://api.github.com/repos/maekawatoshiki/rapidus,138584142,maekawatoshiki/rapidus,Rust,21,553,3
https://api.github.com/repos/oss-apps/split-pro,761694194,oss-apps/split-pro,TypeScript,71,672,40
https://api.github.com/repos/Open-LLM-VTuber/Open-LLM-VTuber,722844356,Open-LLM-VTuber/Open-LLM-VTuber,Python,407,3632,65
https://api.github.com/repos/hashintel/hash,197033610,hashintel/hash,TypeScript,96,1229,36
https://api.github.com/repos/python/devguide,63972479,python/devguide,Python,867,1951,109
https://api.github.com/repos/moonbitlang/core,749681472,moonbitlang/core,MoonBit,125,879,77
https://api.github.com/repos/mrwadams/stride-gpt,626117554,mrwadams/stride-gpt,Python,220,771,10
https://api.github.com/repos/BerriAI/litellm,671269505,BerriAI/litellm,Python,3300,24535,1340
https://api.github.com/repos/apache/pinot,19961085,apache/pinot,Java,1393,5813,1774
https://api.github.com/repos/assistant-ui/assistant-ui,722184017,assistant-ui/assistant-ui,TypeScript,589,5050,36
https://api.github.com/repos/aipotheosis-labs/aci,859956307,aipotheosis-labs/aci,Python,372,4096,38
https://api.github.com/repos/wandb/weave,650377372,wandb/weave,TypeScript,106,911,406
https://api.github.com/repos/leonardsellem/n8n-mcp-server,947387660,leonardsellem/n8n-mcp-server,TypeScript,95,546,16
https://api.github.com/repos/obi1kenobi/cargo-semver-checks,513328880,obi1kenobi/cargo-semver-checks,Rust,102,1412,184
https://api.github.com/repos/laravel-workflow/laravel-workflow,463354076,laravel-workflow/laravel-workflow,PHP,49,1035,1
https://api.github.com/repos/OpenHFT/Chronicle-Wire,29301872,OpenHFT/Chronicle-Wire,Java,131,553,56
https://api.github.com/repos/alexei-led/pumba,54481074,alexei-led/pumba,Go,197,2883,33
https://api.github.com/repos/daohoangson/flutter_widget_from_html,153501774,daohoangson/flutter_widget_from_html,Dart,272,719,130
https://api.github.com/repos/samayo/country-json,36635066,samayo/country-json,JavaScript,804,1122,2
https://api.github.com/repos/marcio/react-skylight,28653716,marcio/react-skylight,JavaScript,96,571,10
https://api.github.com/repos/geekan/HowToLiveLonger,482152820,geekan/HowToLiveLonger,,2280,33121,32
https://api.github.com/repos/Kiln-AI/Kiln,832879402,Kiln-AI/Kiln,Python,270,3834,28
https://api.github.com/repos/ballerine-io/ballerine,544592629,ballerine-io/ballerine,TypeScript,233,2202,57
https://api.github.com/repos/logancyang/obsidian-copilot,621575252,logancyang/obsidian-copilot,TypeScript,388,4852,250
https://api.github.com/repos/llm-workflow-engine/llm-workflow-engine,573822937,llm-workflow-engine/llm-workflow-engine,Python,472,3706,3
https://api.github.com/repos/theturtle32/WebSocket-Node,1590986,theturtle32/WebSocket-Node,JavaScript,603,3779,71
https://api.github.com/repos/Kanaries/pygwalker,602389947,Kanaries/pygwalker,Python,796,14969,66
https://api.github.com/repos/thomasahle/sunfish,16690938,thomasahle/sunfish,Python,567,3109,25
https://api.github.com/repos/mem0ai/mem0,656099147,mem0ai/mem0,Python,3580,35363,475
https://api.github.com/repos/michelpereira/awesome-games-of-coding,80900906,michelpereira/awesome-games-of-coding,,92,1992,2
https://api.github.com/repos/lumen-notes/lumen,517126881,lumen-notes/lumen,TypeScript,30,506,63
https://api.github.com/repos/siteorigin/siteorigin-panels,27819787,siteorigin/siteorigin-panels,PHP,182,611,20
https://api.github.com/repos/tact-lang/tact,602987603,tact-lang/tact,TypeScript,191,622,824
https://api.github.com/repos/satmihir/fair,853101072,satmihir/fair,Go,16,760,1
https://api.github.com/repos/android/wear-os-samples,192007253,android/wear-os-samples,Kotlin,605,1235,19
https://api.github.com/repos/thirdweb-dev/js,529729250,thirdweb-dev/js,TypeScript,553,532,13
https://api.github.com/repos/wandb/openui,773544702,wandb/openui,TypeScript,2003,21524,76
https://api.github.com/repos/sandrohanea/whisper.net,597109271,sandrohanea/whisper.net,C#,109,758,26
https://api.github.com/repos/Rangi42/polishedcrystal,92287038,Rangi42/polishedcrystal,Assembly,233,1229,79
https://api.github.com/repos/better-auth/better-auth,803014189,better-auth/better-auth,TypeScript,1082,15334,542
https://api.github.com/repos/herbie-fp/herbie,13683952,herbie-fp/herbie,HTML,40,808,20
https://api.github.com/repos/maplibre/maplibre-native,314553426,maplibre/maplibre-native,C++,398,1392,437
https://api.github.com/repos/potpie-ai/potpie,841370602,potpie-ai/potpie,Python,416,4649,56
https://api.github.com/repos/dlt-hub/dlt,452221115,dlt-hub/dlt,Python,297,3770,274
https://api.github.com/repos/ikamensh/flynt,174731004,ikamensh/flynt,Python,39,714,29
https://api.github.com/repos/Kanaries/graphic-walker,542017915,Kanaries/graphic-walker,TypeScript,150,2873,23
https://api.github.com/repos/strawberry-graphql/strawberry,162690887,strawberry-graphql/strawberry,Python,575,4312,474
https://api.github.com/repos/akvorado/akvorado,508330030,akvorado/akvorado,Go,107,1670,44
https://api.github.com/repos/mermaid-js/mermaid,26066727,mermaid-js/mermaid,TypeScript,7714,80721,1391
https://api.github.com/repos/barryclark/jekyll-now,16599031,barryclark/jekyll-now,CSS,35308,8338,374
https://api.github.com/repos/facet-rs/facet,945896114,facet-rs/facet,Rust,70,1864,81
https://api.github.com/repos/rezaakb/pinns-torch,676901255,rezaakb/pinns-torch,Python,83,557,10
https://api.github.com/repos/n3d1117/chatgpt-telegram-bot,574160606,n3d1117/chatgpt-telegram-bot,Python,1525,3299,108
https://api.github.com/repos/traccar/traccar,4038949,traccar/traccar,Java,2818,5958,463
https://api.github.com/repos/sam-goodwin/alchemy,917974798,sam-goodwin/alchemy,TypeScript,45,565,84
https://api.github.com/repos/0x4D31/galah,737647437,0x4D31/galah,Go,50,551,7
https://api.github.com/repos/datopian/portaljs,2579069,datopian/portaljs,TypeScript,330,2226,77
https://api.github.com/repos/oraios/serena,953683578,oraios/serena,Python,214,2822,52
https://api.github.com/repos/Kuingsmile/word-GPT-Plus,631752113,Kuingsmile/word-GPT-Plus,Vue,158,872,1
https://api.github.com/repos/FarmBot/Farmbot-Web-App,17652873,FarmBot/Farmbot-Web-App,TypeScript,346,932,37
https://api.github.com/repos/promptfoo/promptfoo,633927609,promptfoo/promptfoo,TypeScript,584,7325,236
https://api.github.com/repos/Intelligent-Internet/ii-agent,962134278,Intelligent-Internet/ii-agent,Python,370,2527,16
https://api.github.com/repos/EdgeTranslate/EdgeTranslate,139444141,EdgeTranslate/EdgeTranslate,JavaScript,359,2859,150
https://api.github.com/repos/dagster-io/dagster,131619646,dagster-io/dagster,Python,1726,13430,2921
https://api.github.com/repos/airbytehq/airbyte,283046497,airbytehq/airbyte,Python,4606,18520,1998
https://api.github.com/repos/reacherhq/check-if-email-exists,89359792,reacherhq/check-if-email-exists,Rust,370,4555,77
https://api.github.com/repos/optiscaler/OptiScaler,728625849,optiscaler/OptiScaler,C++,111,3612,38
