issue_id,event,created_at,actor,commit_id,assignee,label,message
stanfordnlp__dspy__8358,committed,,,e36063e262269e872cb551d2cfcfdcc4bc355198,,,Merge branch 'main' into xml-adapter
stanfordnlp__dspy__8358,review_requested,2025-06-10T07:01:01Z,chenmoneygithub,,,,
stanfordnlp__dspy__8358,cross-referenced,2025-06-10T07:02:12Z,chenmoneygithub,,,,
stanfordnlp__dspy__8358,committed,,,1a2ecb8c175a1994a08a9102e7339b156c90462d,,,format
stanfordnlp__dspy__8358,head_ref_force_pushed,2025-06-10T07:02:47Z,chenmoneygithub,1a2ecb8c175a1994a08a9102e7339b156c90462d,,,
stanfordnlp__dspy__8358,committed,,,1d3fbc7fe893bb238b4712d2415ef6f3b39d6a79,,,add __init__ import
stanfordnlp__dspy__8358,merged,2025-06-10T15:35:48Z,okhat,716e82cf8457ed8ec240e695cf1032a83d244a98,,,
stanfordnlp__dspy__8358,closed,2025-06-10T15:35:48Z,okhat,,,,
stanfordnlp__dspy__8358,commented,2025-06-13T12:39:45Z,Goooyi,,,,
synth-inc__onit__252,commented,2025-06-02T21:58:24Z,timlenardo,,,,
synth-inc__onit__252,mentioned,2025-06-02T21:58:25Z,craigz,,,,
synth-inc__onit__252,subscribed,2025-06-02T21:58:26Z,craigz,,,,
synth-inc__onit__252,commented,2025-06-02T22:19:06Z,craigz,,,,
synth-inc__onit__252,commented,2025-06-02T22:34:50Z,timlenardo,,,,
synth-inc__onit__252,commented,2025-06-02T22:58:57Z,craigz,,,,
synth-inc__onit__252,commented,2025-06-02T23:57:57Z,timlenardo,,,,
synth-inc__onit__252,closed,2025-06-02T23:57:58Z,timlenardo,,,,
synth-inc__onit__252,commented,2025-06-04T23:22:13Z,timlenardo,,,,
aipotheosis-labs__aci__453,committed,,,93a330697e6ced0ca0c4a0c5ca82161533e99c25,,,Moved everything to settings
aipotheosis-labs__aci__453,committed,,,41c1634553fd67ac26add58da946c85400875a0f,,,Can change org name and the plan looks nicer
aipotheosis-labs__aci__453,committed,,,4ff71e69e962568e6dfa0775c6894406cb582e9d,,,Added table for inviting over members
aipotheosis-labs__aci__453,committed,,,039a4673219cbf16b667f96f47b6cedf189456c1,,,Trying out new layout
aipotheosis-labs__aci__453,committed,,,7483b0d2e35d4ba4222fb6639339506edd02c7be,,,Added delete project section
aipotheosis-labs__aci__453,committed,,,7eb107d03abb9ec98106b3ed549ed5916b99eca1,,,Fixed layout
aipotheosis-labs__aci__453,committed,,,f97d343e587a48fb5e2fb77e6efbbaf8c2adaf4e,,,Updated typography in settings
aipotheosis-labs__aci__453,committed,,,820c4272e84f9ed8c4c55de42acdfed10a942b3b,,,Improved frontend
aipotheosis-labs__aci__453,committed,,,cd1daae1922ab0538bc88c88b56805f12aaa05c7,,,Added frontend
aipotheosis-labs__aci__453,committed,,,39365b2e8b265668482d91805fc3e4b523b1d114,,,Pricing page points to the correct location
aipotheosis-labs__aci__453,committed,,,ceb1a37322ce3dbc58b67b794ee0b1ddf78ad176,,,Added backend
aipotheosis-labs__aci__453,committed,,,bd578ddd2b4954ddeda9b82e7b2891c43d8340b4,,,Added backend list members
aipotheosis-labs__aci__453,committed,,,547ffb7a61359e52109e116a4579a9d55967dcf2,,,Fixed issue with invite
aipotheosis-labs__aci__453,committed,,,c5263be807bb6c8cc82f3cc4b2dc216a6055ba80,,,Added more features
aipotheosis-labs__aci__453,committed,,,aa118d68ecb17425fd3f4fe885646eff9bfac117,,,Fixed smth
aipotheosis-labs__aci__453,committed,,,9f6dfcd734f06e5d67d6450591f7e14e07252820,,,Dialog
aipotheosis-labs__aci__453,committed,,,c6cd3966968511ff7e1874e50bddc674cb54b343,,,Cannot remove self
aipotheosis-labs__aci__453,committed,,,2bed956766b502b73d8a79afcee3bfe0654dd669,,,Added the ability to remove oneself
aipotheosis-labs__aci__453,committed,,,3f577b43358d85a5c03aa614db3a8843c56fe880,,,Added org selector
aipotheosis-labs__aci__453,committed,,,51fbac850f0ba872acbb9dfbfae5ea8efe10dc0f,,,Works on leave
aipotheosis-labs__aci__453,committed,,,19512d252fceb80ff6306d40db4acfe7ded54640,,,Added slash in between org and project
aipotheosis-labs__aci__453,committed,,,d024f1cf96c59e2f82800a6333b809a71586407b,,,Merge branch 'main' into feat/invite-users
aipotheosis-labs__aci__453,committed,,,59448ffb53e135ed14d14bf9f5de816f2143c823,,,Kept only backend
aipotheosis-labs__aci__453,commented,2025-06-03T20:37:43Z,vercel[bot],,,,
aipotheosis-labs__aci__453,commented,2025-06-03T20:37:47Z,coderabbitai[bot],,,,
aipotheosis-labs__aci__453,deployed,2025-06-03T20:38:54Z,vercel[bot],,,,
aipotheosis-labs__aci__453,committed,,,09ccb540dfd5a44badac0fa206bbff36e468c8fc,,,Deleted frontend files
aipotheosis-labs__aci__453,committed,,,e64b6d5a8d61f99e43030cbc8932a3da64e6aee1,,,Restore compose
aipotheosis-labs__aci__453,deployed,2025-06-03T20:45:19Z,vercel[bot],,,,
aipotheosis-labs__aci__453,committed,,,f3fdf4879605c72beff10ecb0f5dd64bb41d066c,,,Updated routes
leonardsellem__n8n-mcp-server__5,commented,2025-04-23T16:38:53Z,outbound,,,,
leonardsellem__n8n-mcp-server__5,commented,2025-04-24T22:53:44Z,ahoydig,,,,
leonardsellem__n8n-mcp-server__5,cross-referenced,2025-05-09T13:46:00Z,ephraimm,,,,
leonardsellem__n8n-mcp-server__5,commented,2025-05-13T19:25:08Z,outbound,,,,
leonardsellem__n8n-mcp-server__5,mentioned,2025-05-13T19:25:10Z,leonardsellem,,,,
leonardsellem__n8n-mcp-server__5,subscribed,2025-05-13T19:25:10Z,leonardsellem,,,,
leonardsellem__n8n-mcp-server__5,commented,2025-05-21T22:12:53Z,outbound,,,,
leonardsellem__n8n-mcp-server__5,commented,2025-05-30T17:46:30Z,outbound,,,,
leonardsellem__n8n-mcp-server__5,referenced,2025-06-02T08:56:38Z,leonardsellem,92ad9495f14e42f17e3ca17786635e9bc2e651b4,,,
leonardsellem__n8n-mcp-server__5,cross-referenced,2025-06-02T08:56:57Z,leonardsellem,,,,
leonardsellem__n8n-mcp-server__5,commented,2025-06-02T09:09:11Z,leonardsellem,,,,
leonardsellem__n8n-mcp-server__5,mentioned,2025-06-02T09:09:12Z,outbound,,,,
leonardsellem__n8n-mcp-server__5,subscribed,2025-06-02T09:09:12Z,outbound,,,,
leonardsellem__n8n-mcp-server__5,closed,2025-06-02T12:03:48Z,leonardsellem,,,,
leonardsellem__n8n-mcp-server__5,commented,2025-06-02T22:23:59Z,outbound,,,,
leonardsellem__n8n-mcp-server__5,mentioned,2025-06-02T22:24:00Z,leonardsellem,,,,
leonardsellem__n8n-mcp-server__5,subscribed,2025-06-02T22:24:00Z,leonardsellem,,,,
leonardsellem__n8n-mcp-server__5,commented,2025-06-03T07:35:44Z,leonardsellem,,,,
leonardsellem__n8n-mcp-server__5,mentioned,2025-06-03T07:35:45Z,outbound,,,,
leonardsellem__n8n-mcp-server__5,subscribed,2025-06-03T07:35:45Z,outbound,,,,
leonardsellem__n8n-mcp-server__5,commented,2025-06-03T13:45:57Z,AndyDavo,,,,
leonardsellem__n8n-mcp-server__5,mentioned,2025-06-03T13:45:59Z,leonardsellem,,,,
leonardsellem__n8n-mcp-server__5,subscribed,2025-06-03T13:45:59Z,leonardsellem,,,,
leonardsellem__n8n-mcp-server__5,cross-referenced,2025-06-03T14:09:46Z,devin-ai-integration[bot],,,,
leonardsellem__n8n-mcp-server__5,connected,2025-06-03T14:22:14Z,leonardsellem,,,,
leonardsellem__n8n-mcp-server__5,commented,2025-06-03T14:24:38Z,leonardsellem,,,,
leonardsellem__n8n-mcp-server__5,mentioned,2025-06-03T14:24:39Z,AndyDavo,,,,
leonardsellem__n8n-mcp-server__5,subscribed,2025-06-03T14:24:39Z,AndyDavo,,,,
leonardsellem__n8n-mcp-server__5,commented,2025-06-06T03:58:19Z,AndyDavo,,,,
leonardsellem__n8n-mcp-server__5,mentioned,2025-06-06T03:58:20Z,leonardsellem,,,,
strapi__documentation__2504,committed,,,a7ee643d3ec3ef1fc6eb69d169ef86c8f75d787a,,,Add introductions for logos and locales customization
strapi__documentation__2504,review_requested,2025-05-27T14:17:17Z,pwizla,,,,
strapi__documentation__2504,labeled,2025-05-27T14:17:17Z,pwizla,,,codex,
strapi__documentation__2504,commented,2025-05-27T14:17:18Z,vercel[bot],,,,
strapi__documentation__2504,deployed,2025-05-27T14:18:31Z,vercel[bot],,,,
strapi__documentation__2504,commented,2025-05-27T14:21:37Z,pwizla,,,,
strapi__documentation__2504,closed,2025-05-27T14:21:37Z,pwizla,,,,
valkey-io__valkey__2191,cross-referenced,2025-06-11T22:17:45Z,vitarb,,,,
valkey-io__valkey__2191,commented,2025-06-11T22:41:00Z,vitarb,,,,
Sylius__Sylius__18160,committed,,,c3b8d7d6363e89ece08197c48ceb9a617ae50724,,,[Admin] Improve back button behaviour
Sylius__Sylius__18160,committed,,,559a95d684ab5dda6e09bf81428348969d3cc0e2,,,[Admin] Fix urls comparison in BackButtonController
Sylius__Sylius__18160,committed,,,07fc7b8c1f514f94560119e9288d06c8039272a9,,,[Admin] Fix merging attr in back button
Sylius__Sylius__18160,committed,,,7fd9d1bf54682da5522e212a7d6a041432c1f6c2,,,[Admin][Behat] Adjust scenarios by using JS with back button
Sylius__Sylius__18160,committed,,,a7f6ee68862bcaa121cb349c506f2a942ad3150f,,,[Admin] Fix defining fallback url for back button
Sylius__Sylius__18160,review_requested,2025-06-12T10:50:59Z,GSadee,,,,
Sylius__Sylius__18160,review_requested,2025-06-12T10:51:00Z,GSadee,,,,
Sylius__Sylius__18160,labeled,2025-06-12T10:51:00Z,GSadee,,,Admin,
Sylius__Sylius__18160,labeled,2025-06-12T10:51:00Z,GSadee,,,Bug,
Sylius__Sylius__18160,commented,2025-06-12T10:51:05Z,coderabbitai[bot],,,,
Sylius__Sylius__18160,cross-referenced,2025-06-12T10:51:11Z,GSadee,,,,
Sylius__Sylius__18160,renamed,2025-06-12T10:51:26Z,GSadee,,,,
Sylius__Sylius__18160,commented,2025-06-12T10:52:05Z,github-actions[bot],,,,
Sylius__Sylius__18160,reviewed,,,a7f6ee68862bcaa121cb349c506f2a942ad3150f,,,
Sylius__Sylius__18160,merged,2025-06-12T11:26:29Z,NoResponseMate,733cddbed29f8d94bf4eab857b794e61e1e09159,,,
Sylius__Sylius__18160,closed,2025-06-12T11:26:29Z,NoResponseMate,,,,
Sylius__Sylius__18160,head_ref_deleted,2025-06-12T11:50:49Z,GSadee,,,,
OpenHFT__Chronicle-Wire__1121,committed,,,fe6966548ae7069e7608775a610bc132863a507d,,,Improve MethodWriter javadoc (#1110)
OpenHFT__Chronicle-Wire__1121,committed,,,1c0a33b0e56151f2ba79f2129eca2683ce5982be,,,Improve Javadoc for VanillaMethodWriterBuilder (#1111)
OpenHFT__Chronicle-Wire__1121,committed,,,2e6000128a8bc9768076991bd666768da67c239a,,,Improve Javadoc for MethodWriter handler (#1112)
OpenHFT__Chronicle-Wire__1121,committed,,,ace9630666bd97df3b6c4346a29265e4f9d3121e,,,Improve MethodWriterInvocationHandlerSupplier Javadoc (#1113)
OpenHFT__Chronicle-Wire__1121,committed,,,900a0933f5005528cbd4a93a5f67653d819c8761,,,Improve javadoc for binary method writer handler (#1114)
OpenHFT__Chronicle-Wire__1121,committed,,,89a3674cb38ec1841880d12ec0a1877d7099d756,,,Document text method writer handler (#1115)
OpenHFT__Chronicle-Wire__1121,committed,,,002d2bcd1b0a3997c9085067687dca0723161dc0,,,Improve Javadoc in GenerateMethodWriter (#1116)
OpenHFT__Chronicle-Wire__1121,committed,,,1379eccc96f68bf51b0e90606cb9e8e5c416059d,,,Improve GenerateMethodWriter2 javadoc (#1117)
OpenHFT__Chronicle-Wire__1121,committed,,,161b6f944e5e05805df3246f0df7c2cb37374bdc,,,Improve Javadoc for MethodWriterClassNameGenerator (#1118)
OpenHFT__Chronicle-Wire__1121,committed,,,51d5d624beed651b4021ce52c4d212dbb028f330,,,Improve Javadoc on ParameterHolderSequenceWriter (#1119)
OpenHFT__Chronicle-Wire__1121,committed,,,ece8b0ce8463f39bf26d3357f788330d8d2280d5,,,Improve Javadoc for MethodWriterValidationException (#1120)
OpenHFT__Chronicle-Wire__1121,committed,,,321b83b7f0d97b9c26f0071bfb1975461eebf711,,,Add import for MethodWriterInvocationHandler in Binary and TextMethodWriterInvocationHandler
OpenHFT__Chronicle-Wire__1121,committed,,,dc0097ad6010e7da10a1bf411b3480e4bff4c9f9,,,Add import for MethodId in AbstractMethodWriterInvocationHandler
OpenHFT__Chronicle-Wire__1121,renamed,2025-06-01T20:56:31Z,peter-lawrey,,,,
OpenHFT__Chronicle-Wire__1121,renamed,2025-06-01T20:58:02Z,peter-lawrey,,,,
OpenHFT__Chronicle-Wire__1121,committed,,,321e290aadcd644d8ac964b763af14d736135d83,,,review formatting and wording of requirements
OpenHFT__Chronicle-Wire__1121,committed,,,e01ebe5ca4eb8198c19603a54feb60723cb75129,,,Update response header to use -1 for indicating no content length (#1139)
OpenHFT__Chronicle-Wire__1121,committed,,,c11d05e0aa890e200a5bf802dc2df37fc8548e1a,,,Revert move of SuppressWarnings
OpenHFT__Chronicle-Wire__1121,review_requested,2025-06-03T11:25:59Z,peter-lawrey,,,,
OpenHFT__Chronicle-Wire__1121,committed,,,a19ed1d4c573e9448581bdfc50318d06ca74638c,,,Merge branch 'adv/14-method-writer' of https://github.com/OpenHFT/Chronicle-Wire into adv/14-method-writer
prebid__Prebid.js__13058,mentioned,2025-05-01T21:24:44Z,PixelQuasar,,,,
prebid__Prebid.js__13058,subscribed,2025-05-01T21:24:44Z,PixelQuasar,,,,
prebid__Prebid.js__13058,commented,2025-05-05T15:57:34Z,dgirardi,,,,
prebid__Prebid.js__13058,cross-referenced,2025-06-11T03:18:09Z,patmmccann,,,,
prebid__Prebid.js__13058,closed,2025-06-25T20:40:47Z,patmmccann,,,,
promptfoo__promptfoo__4163,committed,,,4de8f5745952e85633c2af76b2df49d28d51a8f2,,,Add search parameters handling and related tests for XAI provider
promptfoo__promptfoo__4163,review_requested,2025-05-26T07:41:56Z,gru-agent[bot],,,,
promptfoo__promptfoo__4163,assigned,2025-05-26T07:41:58Z,gru-agent[bot],,mldangelo,,
promptfoo__promptfoo__4163,cross-referenced,2025-05-26T07:41:58Z,gru-agent[bot],,,,
promptfoo__promptfoo__4163,reviewed,,,4de8f5745952e85633c2af76b2df49d28d51a8f2,,,
promptfoo__promptfoo__4163,committed,,,f4ff49ec3590661cc476c28f34bd4fe61f43108a,,,Update src/providers/xai.ts
promptfoo__promptfoo__4163,merged,2025-05-26T14:55:17Z,mldangelo,dddfac0e8addc3a5cd6ca6957a86ded82cfd44eb,,,
promptfoo__promptfoo__4163,closed,2025-05-26T14:55:17Z,mldangelo,,,,
promptfoo__promptfoo__4163,head_ref_deleted,2025-05-26T14:55:18Z,mldangelo,,,,
StephenDev0__StikDebug__198,committed,,,89dff0bac7f4ddc0f11c14322e0bec57719a8144,,,"Revert ""Add announcements to home view (#195)""

This reverts commit 2d10756ca43b0e8284a8cbd851ff1ec2ce26be8a."
StephenDev0__StikDebug__198,merged,2025-06-08T04:51:59Z,StephenDev0,74d7de5fe7d2cf5c3c56d838295a5dffd1d97088,,,
StephenDev0__StikDebug__198,closed,2025-06-08T04:51:59Z,StephenDev0,,,,
elsa-workflows__elsa-core__6651,issue_type_added,2025-05-18T09:24:53Z,arnoldsi-payo,,,,
elsa-workflows__elsa-core__6651,commented,2025-05-18T11:08:33Z,arnoldsi-payo,,,,
elsa-workflows__elsa-core__6651,closed,2025-05-18T11:08:34Z,arnoldsi-payo,,,,
elsa-workflows__elsa-core__6651,commented,2025-05-18T12:27:28Z,arnoldsi-payo,,,,
elsa-workflows__elsa-core__6651,reopened,2025-05-18T12:27:28Z,arnoldsi-payo,,,,
elsa-workflows__elsa-core__6651,cross-referenced,2025-05-19T18:14:27Z,sfmskywalker,,,,
elsa-workflows__elsa-core__6651,commented,2025-05-19T18:18:20Z,sfmskywalker,,,,
elsa-workflows__elsa-core__6651,milestoned,2025-05-19T18:18:31Z,sfmskywalker,,,,
elsa-workflows__elsa-core__6651,commented,2025-05-19T20:22:22Z,arnoldsi-payo,,,,
elsa-workflows__elsa-core__6651,closed,2025-05-20T09:53:21Z,sfmskywalker,,,,
elsa-workflows__elsa-core__6651,commented,2025-05-20T09:57:09Z,sfmskywalker,,,,
elsa-workflows__elsa-core__6651,commented,2025-05-20T12:41:23Z,arnoldsi-payo,,,,
metacraft-labs__codetracer__213,committed,,,bea604db890bd26101cfffb977dfa7cff62d9861,,,"Start-Agent-Branch: feat-send-capabilities-dap
Target-Remote: https://github.com/metacraft-labs/codetracer.git"
metacraft-labs__codetracer__213,committed,,,8d2f308175f4bd2e2a67c1aa749cd08794dde1bf,,,"Start-Agent-Branch: feat-add-support-for-configuration-done-dap
Target-Remote: https://github.com/metacraft-labs/codetracer.git"
metacraft-labs__codetracer__213,committed,,,b86aca7bfb63b0272b1c0cb04d53e0cbca788b95,,,"test: handle configurationDone in server tests

Add configurationDone verification to dap_backend_stdio and dap_backend_server. Also update task log."
metacraft-labs__codetracer__213,labeled,2025-06-09T15:29:12Z,cla-bot[bot],,,cla-signed,
metacraft-labs__codetracer__213,merged,2025-06-09T15:29:24Z,alehander92,deaf0add169953abbaeb19706018929cca8c9972,,,
metacraft-labs__codetracer__213,closed,2025-06-09T15:29:24Z,alehander92,,,,
metacraft-labs__codetracer__213,head_ref_deleted,2025-06-09T15:29:25Z,alehander92,,,,
promptfoo__promptfoo__4056,committed,,,a42dce8b6a9a9207f31ef231a18a7eb1868b613b,,,Add unit tests for AI21ChatCompletionProvider and enhance error handling in API calls.
promptfoo__promptfoo__4056,review_requested,2025-05-17T23:21:00Z,gru-agent[bot],,,,
promptfoo__promptfoo__4056,assigned,2025-05-17T23:21:01Z,gru-agent[bot],,mldangelo,,
promptfoo__promptfoo__4056,cross-referenced,2025-05-17T23:21:01Z,gru-agent[bot],,,,
promptfoo__promptfoo__4056,committed,,,6cb7b52507d99db99f44c2f8f65c1528789dd7c1,,,revert
promptfoo__promptfoo__4056,merged,2025-05-17T23:31:58Z,mldangelo,b8ead0ceef5ed2c3904958f74bc44480385e424d,,,
promptfoo__promptfoo__4056,closed,2025-05-17T23:31:58Z,mldangelo,,,,
promptfoo__promptfoo__4056,head_ref_deleted,2025-05-17T23:32:00Z,mldangelo,,,,
oven-sh__bun__4540,labeled,2023-09-07T15:54:56Z,ignoramous,,,bug,
oven-sh__bun__4540,cross-referenced,2023-09-08T16:08:10Z,ignoramous,,,,
oven-sh__bun__4540,labeled,2023-10-27T19:09:39Z,Electroid,,,node.js,
oven-sh__bun__4540,labeled,2023-10-27T19:10:16Z,Electroid,,,needs investigate,
oven-sh__bun__4540,commented,2023-11-04T08:40:08Z,elmpp,,,,
oven-sh__bun__4540,commented,2023-11-21T15:28:50Z,tteggel,,,,
oven-sh__bun__4540,cross-referenced,2024-05-07T18:39:11Z,henrikstorck,,,,
oven-sh__bun__4540,commented,2024-05-10T00:16:37Z,nektro,,,,
oven-sh__bun__4540,commented,2024-05-13T09:30:11Z,tteggel,,,,
oven-sh__bun__4540,commented,2025-05-13T11:31:21Z,cj1128,,,,
oven-sh__bun__4540,assigned,2025-05-13T17:31:42Z,nektro,,nektro,,
oven-sh__bun__4540,unlabeled,2025-05-15T01:38:29Z,nektro,,,needs investigate,
oven-sh__bun__4540,labeled,2025-05-15T01:38:29Z,nektro,,,node:net,
oven-sh__bun__4540,commented,2025-05-29T05:54:22Z,nektro,,,,
oven-sh__bun__4540,closed,2025-05-29T05:54:22Z,nektro,,,,
netket__netket__2068,committed,,,cf592de1a771ea7e62931d86730c9694d1afeff9,,,Fix qutip conversion tests
netket__netket__2068,commented,2025-06-26T12:17:11Z,codecov[bot],,,,
netket__netket__2068,commented,2025-06-26T12:45:18Z,gcarleo,,,,
netket__netket__2068,merged,2025-06-30T09:52:52Z,PhilipVinc,f9e26bd935176db26b7b92f69741a0ce7bda08d7,,,
netket__netket__2068,closed,2025-06-30T09:52:52Z,PhilipVinc,,,,
netket__netket__2068,head_ref_deleted,2025-06-30T09:52:57Z,PhilipVinc,,,,
netket__netket__2068,commented,2025-06-30T09:53:09Z,PhilipVinc,,,,
promptfoo__promptfoo__4051,committed,,,b5c3f33648e27f82350f292e88aa4567525ae2ef,,,Refactor share.ts and update tests for sharing functionality and URL generation.
promptfoo__promptfoo__4051,review_requested,2025-05-17T17:20:30Z,gru-agent[bot],,,,
promptfoo__promptfoo__4051,assigned,2025-05-17T17:20:31Z,gru-agent[bot],,sklein12,,
promptfoo__promptfoo__4051,cross-referenced,2025-05-17T17:20:31Z,gru-agent[bot],,,,
promptfoo__promptfoo__4051,closed,2025-05-17T18:20:39Z,mldangelo,,,,
cartography-cncf__cartography__1618,labeled,2025-06-09T22:19:45Z,achantavy,,,codex,
cartography-cncf__cartography__1618,reviewed,,,9258be10000720add9ae38a532e5562159586f75,,,
cartography-cncf__cartography__1618,committed,,,d5b423e8efc95edcca0d4ceeeba7f0d13e0a69bf,,,Support nested Entra groups
cartography-cncf__cartography__1618,committed,,,123324ab83d35043ac148400de17785fbf749ba6,,,"fix integration test and lint

Signed-off-by: Alex Chantavy <alex@subimage.io>"
cartography-cncf__cartography__1618,head_ref_force_pushed,2025-06-10T00:45:36Z,achantavy,123324ab83d35043ac148400de17785fbf749ba6,,,
cartography-cncf__cartography__1618,committed,,,c744269f156cc2d9a692a4b5adaa36ff1e51c20d,,,"move relationship docs to the correct places

Signed-off-by: Alex Chantavy <alex@subimage.io>"
cartography-cncf__cartography__1618,renamed,2025-06-10T00:57:35Z,achantavy,,,,
cartography-cncf__cartography__1618,assigned,2025-06-10T00:58:59Z,achantavy,,chandanchowdhury,,
cartography-cncf__cartography__1618,reviewed,,,b2e7527b642c5b9443c0fe55c9bb9d1c5f8cf0cf,,,
cartography-cncf__cartography__1618,committed,,,b2e7527b642c5b9443c0fe55c9bb9d1c5f8cf0cf,,,Merge branch 'master' into codex/support-nested-groups-in-group.py
cartography-cncf__cartography__1618,auto_squash_enabled,2025-06-10T23:03:20Z,achantavy,,,,
cartography-cncf__cartography__1618,merged,2025-06-10T23:03:40Z,achantavy,48d3cdaafde4abf55bd53b6961389dd58e51946b,,,
cartography-cncf__cartography__1618,closed,2025-06-10T23:03:41Z,achantavy,,,,
cartography-cncf__cartography__1618,head_ref_deleted,2025-06-10T23:03:41Z,achantavy,,,,
cartography-cncf__cartography__1618,referenced,2025-06-15T09:22:42Z,jychp,f392bbb1dd30af50359498dec253e4bf76b93a9d,,,
sandrohanea__whisper.net__393,commented,2025-06-17T08:44:37Z,sandrohanea,,,,
OpenHFT__Chronicle-Wire__1030,base_ref_changed,2025-05-30T11:45:41Z,peter-lawrey,,,,
OpenHFT__Chronicle-Wire__1030,committed,,,2cb190689f21f4075b3a1ca7d8b04909199de172,,,Create the branch
OpenHFT__Chronicle-Wire__1030,head_ref_force_pushed,2025-06-02T09:21:42Z,peter-lawrey,2cb190689f21f4075b3a1ca7d8b04909199de172,,,
OpenHFT__Chronicle-Wire__1030,review_requested,2025-06-03T11:59:20Z,peter-lawrey,,,,
OpenHFT__Chronicle-Wire__1030,reviewed,,,2cb190689f21f4075b3a1ca7d8b04909199de172,,,
openai__openai-agents-python__668,labeled,2025-05-09T02:42:40Z,qinqiang2000,,,bug,
openai__openai-agents-python__668,commented,2025-05-12T17:37:45Z,wassfila,,,,
openai__openai-agents-python__668,commented,2025-05-15T01:30:33Z,qinqiang2000,,,,
openai__openai-agents-python__668,mentioned,2025-05-15T01:30:35Z,wassfila,,,,
openai__openai-agents-python__668,subscribed,2025-05-15T01:30:35Z,wassfila,,,,
openai__openai-agents-python__668,cross-referenced,2025-05-21T22:32:58Z,rm-openai,,,,
openai__openai-agents-python__668,closed,2025-05-23T17:00:12Z,rm-openai,,,,
openai__openai-agents-python__668,closed,2025-05-23T17:00:12Z,rm-openai,db462e32a30182d1e9fffe7328609e05c1bc347f,,,
openai__openai-agents-python__668,referenced,2025-05-23T18:32:28Z,pull[bot],db462e32a30182d1e9fffe7328609e05c1bc347f,,,
openai__openai-agents-python__668,referenced,2025-06-10T09:59:29Z,KatHaruto,783dd518df6e33cd26385f8c46fdf111097b4166,,,
ray-project__ray__53685,committed,,,9093a795b8def112ef9a49975d018c12ba2b1b5f,,,"Refactor: Install uv from test-requirements.txt

Removes the manual download and installation of `uv` within
the `test_runtime_env_uv_run.py` test file.

Instead, `uv` is now added as a dependency in
`python/requirements/test-requirements.txt`. The tests have been
updated to use the `uv` executable directly, assuming it's
installed in the environment.

This change simplifies the test setup and relies on the standard
dependency management for `uv`. Updated `uv` to version 0.7.12."
ray-project__ray__53685,labeled,2025-06-10T01:15:18Z,pcmoritz,,,go,
ray-project__ray__53685,committed,,,544aee60668041970ec9ca316685e22cb71de3ca,,,ruff
ray-project__ray__53685,committed,,,4f38634ec964e5e2e01cdda9567490aa0642799b,,,add to requirements_compiled.txt
