id,number,title,user,user_id,state,created_at,closed_at,merged_at,repo_url,html_url,body
3098357525,407,Fix R2 key requirement,Shamples,11433813,open,2025-05-28T19:28:51Z,,,https://api.github.com/repos/different-ai/note-companion,https://github.com/different-ai/note-companion/pull/407,"## Summary
- derive the R2 key only for file types that need it
- skip R2 derivation for standard image OCR

## Testing
- `pnpm test` *(fails: Connect Timeout Error)*"
3155115558,2124,Fix autoscroll state update timing,Yonom,1394504,open,2025-06-18T00:53:47Z,,,https://api.github.com/repos/assistant-ui/assistant-ui,https://github.com/assistant-ui/assistant-ui/pull/2124,"## Summary
- fix thread viewport scrolling logic to update `isAtBottom` after scroll completes

## Testing
- `npx tsc -p packages/assistant-stream/tsconfig.json` *(fails: npm registry blocked)*

------
https://chatgpt.com/codex/tasks/task_e_6850d3a2206c833189d6c048e3136c24
<!-- ELLIPSIS_HIDDEN -->

----

> [!IMPORTANT]
> Fixes `isAtBottom` state update timing in `useThreadViewportAutoScroll` to occur after scroll completes using `requestAnimationFrame`.
> 
>   - **Behavior**:
>     - Fixes `isAtBottom` state update timing in `useThreadViewportAutoScroll` to occur after scroll completes.
>     - Uses `requestAnimationFrame` for state update when `isScrollingToBottomRef` is true.
>   - **Testing**:
>     - `npx tsc -p packages/assistant-stream/tsconfig.json` fails due to npm registry block.
> 
> <sup>This description was created by </sup>[<img alt=""Ellipsis"" src=""https://img.shields.io/badge/Ellipsis-blue?color=175173"">](https://www.ellipsis.dev?ref=assistant-ui%2Fassistant-ui&utm_source=github&utm_medium=referral)<sup> for c149b1bfd643e9707e11540e35d5055b512708fe. You can [customize](https://app.ellipsis.dev/assistant-ui/settings/summaries) this summary. It will automatically update as commits are pushed.</sup>

<!-- ELLIPSIS_HIDDEN -->"
3075108397,210,Update AGENTS setup guide to English,EduardoPires,5068797,closed,2025-05-19T21:57:21Z,2025-05-19T21:59:24Z,2025-05-19T21:59:24Z,https://api.github.com/repos/EduardoPires/EquinoxProject,https://github.com/EduardoPires/EquinoxProject/pull/210,"## Summary
- update AGENTS.md to provide environment setup instructions in English

## Testing
- `git status --short`"
3070840583,24,Delegate server responses to service,0x4D31,11577776,closed,2025-05-17T15:00:14Z,2025-05-17T15:05:21Z,2025-05-17T15:05:21Z,https://api.github.com/repos/0x4D31/galah,https://github.com/0x4D31/galah/pull/24,"## Summary
- connect `internal/server.Server` with `galah.Service`
- remove old `generateResponse` helper
- update server tests to construct a `galah.Service` placeholder
- integrate service creation in the `app` package
- document how to use `galah` as a library

## Testing
- `go test ./...`
"
3070852670,1383,Update changelog for get_live_urls,creatorrr,931887,closed,2025-05-17T15:13:05Z,2025-05-17T15:26:32Z,2025-05-17T15:26:32Z,https://api.github.com/repos/julep-ai/julep,https://github.com/julep-ai/julep/pull/1383,"### **User description**
## Summary
- mention that `get_live_urls` now uses `asyncio.to_thread`

## Testing
- `git status --short`


___

### **PR Type**
Documentation


___

### **Description**
- Added changelog entry for `get_live_urls` async update

- Noted use of `asyncio.to_thread` to prevent event loop blocking


___



### **Changes walkthrough** 📝
<table><thead><tr><th></th><th align=""left"">Relevant files</th></tr></thead><tbody><tr><td><strong>Documentation</strong></td><td><table>
<tr>
  <td>
    <details>
      <summary><strong>CHANGELOG.md</strong><dd><code>Document async update for get_live_urls in changelog</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

CHANGELOG.md

<li>Added a new changelog entry under Minor Fixes<br> <li> Describes <code>get_live_urls</code> now using <code>asyncio.to_thread</code><br> <li> Notes avoidance of event loop blocking


</details>


  </td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1383/files#diff-06572a96a58dc510037d5efa622f9bec8519bc1beab13c9f251e97e657a9d4ed"">+1/-0</a>&nbsp; &nbsp; &nbsp; </td>

</tr>
</table></td></tr></tr></tbody></table>

___

> <details> <summary>  Need help?</summary><li>Type <code>/help how to ...</code> in the comments thread for any questions about Qodo Merge usage.</li><li>Check out the <a href=""https://qodo-merge-docs.qodo.ai/usage-guide/"">documentation</a> for more information.</li></details>
<!-- ELLIPSIS_HIDDEN -->

----

> [!IMPORTANT]
> Update changelog to note `get_live_urls` uses `asyncio.to_thread` to prevent event loop blocking.
> 
>   - **Changelog Update**:
>     - Added note that `get_live_urls` now uses `asyncio.to_thread` to avoid blocking the event loop in `CHANGELOG.md`.
> 
> <sup>This description was created by </sup>[<img alt=""Ellipsis"" src=""https://img.shields.io/badge/Ellipsis-blue?color=175173"">](https://www.ellipsis.dev?ref=julep-ai%2Fjulep&utm_source=github&utm_medium=referral)<sup> for e6aaee3ed0147d6e8f0002baafd0b61fc29037cf. You can [customize](https://app.ellipsis.dev/julep-ai/settings/summaries) this summary. It will automatically update as commits are pushed.</sup>

<!-- ELLIPSIS_HIDDEN -->"
3070861271,1390,Remove unused msgpack import,creatorrr,931887,closed,2025-05-17T15:18:54Z,2025-06-07T08:06:49Z,2025-06-07T08:06:49Z,https://api.github.com/repos/julep-ai/julep,https://github.com/julep-ai/julep/pull/1390,"### **User description**
## Summary
- delete unused imports from agents_api/__init__.py

## Testing
- `python -m ward --help` *(fails: No module named ward)*
- `poe test` *(fails: command not found)*


___

### **PR Type**
Enhancement


___

### **Description**
- Remove unused `msgpack` import and related code

- Clean up `agents_api/__init__.py` for clarity


___



### **Changes walkthrough** 📝
<table><thead><tr><th></th><th align=""left"">Relevant files</th></tr></thead><tbody><tr><td><strong>Enhancement</strong></td><td><table>
<tr>
  <td>
    <details>
      <summary><strong>__init__.py</strong><dd><code>Remove unused imports and workflow context</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

agents-api/agents_api/__init__.py

<li>Deleted unused <code>msgpack</code> import and workflow context<br> <li> Removed unnecessary code for argument decoding<br> <li> Improved file clarity by eliminating dead code


</details>


  </td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1390/files#diff-bd635154cbead3cb66e59e9134f28d0b5fe78f76ac158615e69625693bddf21e"">+0/-6</a>&nbsp; &nbsp; &nbsp; </td>

</tr>
</table></td></tr></tr></tbody></table>

___

> <details> <summary>  Need help?</summary><li>Type <code>/help how to ...</code> in the comments thread for any questions about Qodo Merge usage.</li><li>Check out the <a href=""https://qodo-merge-docs.qodo.ai/usage-guide/"">documentation</a> for more information.</li></details>
<!-- ELLIPSIS_HIDDEN -->

----

> [!IMPORTANT]
> Remove unused `msgpack` import from `agents_api/__init__.py`.
> 
>   - **Code Cleanup**:
>     - Remove unused `msgpack` import from `agents_api/__init__.py`.
> 
> <sup>This description was created by </sup>[<img alt=""Ellipsis"" src=""https://img.shields.io/badge/Ellipsis-blue?color=175173"">](https://www.ellipsis.dev?ref=julep-ai%2Fjulep&utm_source=github&utm_medium=referral)<sup> for c84c2c1b65cd7624aa4ee673fbc2a410b023375b. You can [customize](https://app.ellipsis.dev/julep-ai/settings/summaries) this summary. It will automatically update as commits are pushed.</sup>

<!-- ELLIPSIS_HIDDEN -->"
3070868251,1391,Add cross links between docs and cookbooks,creatorrr,931887,closed,2025-05-17T15:23:14Z,2025-05-17T15:24:47Z,2025-05-17T15:24:47Z,https://api.github.com/repos/julep-ai/julep,https://github.com/julep-ai/julep/pull/1391,"### **User description**
## Summary
- link to Agents, Tasks, and Tools at the end of all tutorial pages
- add example notebook links in concept docs
- append concept links to every cookbook notebook

## Testing
- `ruff --version`


___

### **PR Type**
documentation, enhancement


___

### **Description**
- Add ""Related Concepts"" links to all tutorial and cookbook notebooks
  - Links to Agents, Tasks, and Tools at the end of each

- Insert example notebook links in concept docs for Agents, Tasks, and Tools

- Minor formatting and Unicode improvements in advanced cookbooks

- Improve cross-linking between tutorials, cookbooks, and concept documentation


___



### **Changes walkthrough** 📝
<table><thead><tr><th></th><th align=""left"">Relevant files</th></tr></thead><tbody><tr><td><strong>Documentation</strong></td><td><details><summary>21 files</summary><table>
<tr>
  <td><strong>01-Hello-Agent.ipynb</strong><dd><code>Add ""Related Concepts"" section with links at end</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-726cc601b54f69ceb79fd7881b60c0b5138c65f23653b75f5a055679bd1bb547"">+11/-0</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>02-Simple-Task.ipynb</strong><dd><code>Add ""Related Concepts"" section with links at end</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-ade183a1ed4f43defb9259607e22cb6ad0a11a12c7c22abf99bcf29d93afb6dc"">+11/-0</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>03-Adding-Tools.ipynb</strong><dd><code>Add ""Related Concepts"" section with links at end</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-905a80d59f87b7c2b9a4eb38fcc8b5f6834191b8684c5a9fbc3d1fdd1d25b515"">+11/-0</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>04-Parallel-Steps.ipynb</strong><dd><code>Add ""Related Concepts"" section with links at end</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-940ee10febc115e26c22057b1e273450b7f7488511616a856fbf6f3ffd2f1177"">+11/-0</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>05-RAG-and-Docs.ipynb</strong><dd><code>Add ""Related Concepts"" section with links at end</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-7990c51c9c03786ddc694fc9c9256074826d75a22688b27f9936722e30b31d89"">+11/-0</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>00-Devfest-Email-Assistant.ipynb</strong><dd><code>Add ""Related Concepts"" section with links at end</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-5bfc76b8c7fa9e4dcd1896beaf4831053e6cc0d9c8ce4a1d801f7ada8e4aff73"">+14/-3</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>02-sarcastic-news-headline-generator.ipynb</strong><dd><code>Add ""Related Concepts"" section and Unicode fixes</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-8953f79a1103c535e61c72214b2593eb7a780899d6d48dfac39219faba43a9bf"">+19/-8</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>05-video-processing-with-natural-language.ipynb</strong><dd><code>Add ""Related Concepts"" section with links at end</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-0104620b2f278373c37db6ec08c676f84cbd147a12c32c93717c26e1129117d1"">+14/-3</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>06-browser-use.ipynb</strong><dd><code>Add ""Related Concepts"" section and Unicode arrow fixes</code>&nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-3aa62084f29623aea57f6078fd97b4c2ed301a920553ae4e7b683dea6f9f8d16"">+16/-5</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>09-companion-agent.ipynb</strong><dd><code>Add ""Related Concepts"" section and Unicode fixes</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-ec732cf6b58d35b75f09c6b6271672f396186f9d87f3d1d59603201689dcc6d1"">+18/-7</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>agents.mdx</strong><dd><code>Add example notebook links to Agents concept doc</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-68b2123ea9a07824591d94492dc21b5509550304921a9321891049a6da45bfcc"">+7/-2</a>&nbsp; &nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>tasks.mdx</strong><dd><code>Add example notebook links to Tasks concept doc</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-86d431c7a6523f86a4213b8066c68fde08cdfddb2beff076700d79bc82f60732"">+6/-1</a>&nbsp; &nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>tools.mdx</strong><dd><code>Add example notebook links to Tools concept doc</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-a2ae5602094400792f0dc654b5a58c085383ad42e1b6a1d6268ff1ae8a977013"">+6/-1</a>&nbsp; &nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>browser-use.mdx</strong><dd><code>Add ""Related Concepts"" links at end of tutorial</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-9cea837a8299641646bd90c9084aa9fa0aac7ef526d9c21ad6e6ec1816461953"">+7/-1</a>&nbsp; &nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>rag-chatbot.mdx</strong><dd><code>Add ""Related Concepts"" links at end of tutorial</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-aaf8e302d46d019607f59809dfd4f9351a2cdc08c34889e9ac9a41f4d0fc742c"">+7/-1</a>&nbsp; &nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>trip-planning-input.mdx</strong><dd><code>Add ""Related Concepts"" links at end of tutorial section</code>&nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-973c49525d8e9ebc65a5f130de50bbc79f993dead3605cf1afb22868db2381c9"">+7/-0</a>&nbsp; &nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>trip-planning-tools.mdx</strong><dd><code>Add ""Related Concepts"" links at end of tutorial section</code>&nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-e64e278acedd1771462f51f10902dccb094f29c45eeea4442b7f6b8f91a077ae"">+7/-0</a>&nbsp; &nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>trip-planning-workflow.mdx</strong><dd><code>Add ""Related Concepts"" links at end of tutorial section</code>&nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-9e8f244e4d4e6ae1aacaeded1820b418822b9f80491f2fe993e86c81262e66b1"">+7/-0</a>&nbsp; &nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>trip-planning-running.mdx</strong><dd><code>Add ""Related Concepts"" links at end of tutorial section</code>&nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-1d8c4311f7d80c55115d45fbef1335e862e1a1d7720a7cad4273a11cba22e4a4"">+8/-1</a>&nbsp; &nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>trip-planning.mdx</strong><dd><code>Add ""Related Concepts"" links at end of tutorial</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-1737363e4f2e8a289c02bbaf3d12f4436e589b0bc23099ff0b4ea03e5a94e8b0"">+7/-0</a>&nbsp; &nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>video-processing.mdx</strong><dd><code>Add ""Related Concepts"" links at end of tutorial</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-9c468feedea553870b80dff3a33305434166e15625da7a8f7de95ffa1f9ec8b4"">+7/-1</a>&nbsp; &nbsp; &nbsp; </td>

</tr>
</table></details></td></tr><tr><td><strong>Additional files</strong></td><td><details><summary>3 files</summary><table>
<tr>
  <td><strong>01-website-crawler.ipynb</strong></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-459fd4b559900255efeaef3067bad1c3632cabb60b5c71dd4404f1df999a8ccf"">+17/-6</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td><strong>03-trip-planning-assistant.ipynb</strong></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-42931cc0cd5e2dd8f1f0fa4e6d0435223fa4f6ef729fe346705f8f1fafe672d3"">+78/-67</a>&nbsp; </td>

</tr>

<tr>
  <td><strong>07-personalized-research-assistant.ipynb</strong></td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1391/files#diff-f77d48053f7328c5731a094b5bc4385bcae57e113da6d8ef2ae03fdd9b195c72"">+23/-12</a>&nbsp; </td>

</tr>
</table></details></td></tr></tr></tbody></table>

___

> <details> <summary>  Need help?</summary><li>Type <code>/help how to ...</code> in the comments thread for any questions about Qodo Merge usage.</li><li>Check out the <a href=""https://qodo-merge-docs.qodo.ai/usage-guide/"">documentation</a> for more information.</li></details>"
3070893220,1392,Update roadmap and CLI docs,creatorrr,931887,closed,2025-05-17T15:47:40Z,2025-05-17T15:48:53Z,2025-05-17T15:48:53Z,https://api.github.com/repos/julep-ai/julep,https://github.com/julep-ai/julep/pull/1392,"### **User description**
## Summary
- flesh out remaining TODOs in roadmap
- note upcoming `tools get` and `julep assistant` commands in CLI docs

## Testing
- `ruff check .`
- `npx mintlify build` *(fails: EHOSTUNREACH)*


___

### **PR Type**
Documentation


___

### **Description**
- Updated CLI docs to reflect upcoming `tools get` and `julep assistant` commands

- Replaced TODO placeholders with Info notes about future CLI features

- Expanded roadmap with details for partially implemented features


___



### **Changes walkthrough** 📝
<table><thead><tr><th></th><th align=""left"">Relevant files</th></tr></thead><tbody><tr><td><strong>Documentation</strong></td><td><table>
<tr>
  <td>
    <details>
      <summary><strong>commands.mdx</strong><dd><code>Add Info notes for upcoming CLI commands</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

documentation/julepcli/commands.mdx

<li>Replaced commented-out TODO sections for <code>tools get</code> and <code>julep assistant</code> <br>with Info notes about upcoming features<br> <li> Clarified that these commands are planned for future releases


</details>


  </td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1392/files#diff-5abc8a0c19e861f9737b5ead14d6c70d168f8832583f7fa0f039902b3d283eb1"">+6/-76</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td>
    <details>
      <summary><strong>roadmap.mdx</strong><dd><code>Expand details for partially implemented roadmap features</code></dd></summary>
<hr>

documentation/responses/roadmap.mdx

<li>Replaced vague TODOs with detailed descriptions of partially <br>implemented features<br> <li> Clarified current and planned capabilities for file search, reasoning <br>effort, and citation annotations


</details>


  </td>
  <td><a href=""https://github.com/julep-ai/julep/pull/1392/files#diff-c994efa65c214c88ecf36870ba72e6ff1dd5ac98a60053eca9bb166898076bc5"">+11/-11</a>&nbsp; </td>

</tr>
</table></td></tr></tr></tbody></table>

___

> <details> <summary>  Need help?</summary><li>Type <code>/help how to ...</code> in the comments thread for any questions about Qodo Merge usage.</li><li>Check out the <a href=""https://qodo-merge-docs.qodo.ai/usage-guide/"">documentation</a> for more information.</li></details>
<!-- ELLIPSIS_HIDDEN -->

----

> [!IMPORTANT]
> Update documentation to include future CLI commands and detailed roadmap for partially implemented features.
> 
>   - **Documentation Updates**:
>     - `commands.mdx`: Added notes about upcoming `julep tools get` and `julep assistant` commands.
>     - `roadmap.mdx`: Detailed remaining TODOs for partially implemented features like File Search Tool, Reasoning Effort, and Annotations for Citations.
>   - **Testing**:
>     - Ran `ruff check .` for linting.
>     - Attempted `npx mintlify build` (failed due to EHOSTUNREACH).
> 
> <sup>This description was created by </sup>[<img alt=""Ellipsis"" src=""https://img.shields.io/badge/Ellipsis-blue?color=175173"">](https://www.ellipsis.dev?ref=julep-ai%2Fjulep&utm_source=github&utm_medium=referral)<sup> for 205d70a8adcaafd7a1eb2cfd16191aab5835b03b. You can [customize](https://app.ellipsis.dev/julep-ai/settings/summaries) this summary. It will automatically update as commits are pushed.</sup>

<!-- ELLIPSIS_HIDDEN -->"
3070072678,37,Fix XML EOF newlines,joshuafuller,6954640,closed,2025-05-16T23:57:14Z,2025-05-17T00:02:17Z,2025-05-17T00:02:17Z,https://api.github.com/repos/joshuafuller/ATAK-Maps,https://github.com/joshuafuller/ATAK-Maps/pull/37,"## Summary
- end each XML file with a newline

## Testing
- `git status --short`
"
3070073577,358,Fix README POST request typo,Blaizzy,23445657,closed,2025-05-16T23:58:39Z,2025-05-17T00:54:57Z,2025-05-17T00:54:57Z,https://api.github.com/repos/Blaizzy/mlx-vlm,https://github.com/Blaizzy/mlx-vlm/pull/358,"## Summary
- correct a typo in the POST request example

## Testing
- `pre-commit` *(fails: command not found)*"
3070073796,2199,Begin separating C sources,adeebshihadeh,8762862,open,2025-05-16T23:59:01Z,,,https://api.github.com/repos/commaai/panda,https://github.com/commaai/panda/pull/2199,"## Summary
- split UART implementation into source and header
- update build system for modular sources

## Testing
- `ruff check .`
- `mypy python`
"
