pr_id,event,created_at,actor,commit_id,assignee,label,message
3152475848,committed,,,35fbc4ba0c65eceb17dd54becba12091f4e37585,,,"🔄 synced local 'skyvern/' with remote 'skyvern/'

## Summary
- compute overlap between screenshots using pixel difference
- crop overlapped regions and merge screenshots cleanly

## Testing
- `ruff check skyvern/webeye/utils/page.py`
- `mypy skyvern/webeye/utils/page.py`
- `pre-commit run --files skyvern/webeye/utils/page.py` *(fails: command not found)*
- `pytest -q` *(fails: ModuleNotFoundError: No module named 'sqlalchemy')*

------
https://chatgpt.com/codex/tasks/task_b_684fe3c53bd0832c9e90b77c763459ca
<!-- ELLIPSIS_HIDDEN -->

----

> [!IMPORTANT]
> Fix overlapping images in screenshot merging by computing pixel differences and cropping overlaps in `skyvern/webeye/utils/page.py`.
>
>   - **Behavior**:
>     - Modify `_scrolling_screenshots_helper()` to return scroll positions along with screenshots.
>     - Add `_merge_images_by_position()` to merge screenshots using scroll positions to remove overlaps.
>     - Update `take_scrolling_screenshot()` to use `_merge_images_by_position()` for merging images.
>   - **Functions**:
>     - `_scrolling_screenshots_helper()` now returns a tuple of screenshots and positions.
>     - `_merge_images_by_position()` added for merging images based on scroll positions.
>     - `take_scrolling_screenshot()` updated to utilize new merging logic.
>   - **Misc**:
>     - Minor changes in `take_split_screenshots()` to accommodate new return type from `_scrolling_screenshots_helper()`.
>
> <sup>This description was created by </sup>[<img alt=""Ellipsis"" src=""https://img.shields.io/badge/Ellipsis-blue?color=175173"">](https://www.ellipsis.dev?ref=Skyvern-AI%2Fskyvern-cloud&utm_source=github&utm_medium=referral)<sup> for d38b9c0aeb54de01088c875772c027b14eeee2d4. You can [customize](https://app.ellipsis.dev/Skyvern-AI/settings/summaries) this summary. It will automatically update as commits are pushed.</sup>

<!-- ELLIPSIS_HIDDEN -->"
3152475848,labeled,2025-06-17T08:00:34Z,wintonzheng,,,LawyZheng,
3152475848,labeled,2025-06-17T08:00:34Z,wintonzheng,,,sync,
3152475848,reviewed,,,35fbc4ba0c65eceb17dd54becba12091f4e37585,,,
3152475848,reviewed,,,35fbc4ba0c65eceb17dd54becba12091f4e37585,,,
3152475848,reviewed,,,35fbc4ba0c65eceb17dd54becba12091f4e37585,,,
3152475848,merged,2025-06-17T08:05:39Z,LawyZheng,891d0530fb67e6106d6269485c4db2172421950d,,,
3152475848,closed,2025-06-17T08:05:39Z,LawyZheng,,,,
3152475848,head_ref_deleted,2025-06-17T08:05:41Z,LawyZheng,,,,
3114736501,committed,,,aa0ef51ff5d92b5a6642303f90f66f1ca464f274,,,refactor: simplify serializer interface
3114736501,labeled,2025-06-03T16:54:33Z,stephanos,,,codex,
3114736501,head_ref_force_pushed,2025-06-03T17:09:46Z,stephanos,1bc057f3b6565a93efbc9ad5c44e6ba04b702386,,,
3114736501,head_ref_force_pushed,2025-06-03T17:22:25Z,stephanos,279a58830be19ecd2712e14941fd59d433d3cf8e,,,
3114736501,head_ref_force_pushed,2025-06-03T17:30:23Z,stephanos,28560fb0c291c9ef4f92e6d1f8006941583ded2d,,,
3114736501,head_ref_force_pushed,2025-06-03T17:30:59Z,stephanos,6e73de1b80fe34ab1f4e3f14607bc25d823c3d42,,,
3114736501,head_ref_force_pushed,2025-06-03T17:31:59Z,stephanos,003c39bc76a718cffd503f5d084b08226b8c8801,,,
3114736501,renamed,2025-06-03T17:40:02Z,stephanos,,,,
3114736501,head_ref_force_pushed,2025-06-03T17:41:43Z,stephanos,73a504cb833c3d11331ac241a02fda9bbb4c4f4d,,,
3114736501,head_ref_force_pushed,2025-06-03T17:42:20Z,stephanos,487597c88f4c4a173a0651f72483d1c61e6f3b94,,,
3114736501,head_ref_force_pushed,2025-06-03T17:44:41Z,stephanos,58cb9cc246df357ecc877dcdbf10fd5481422d4e,,,
3114736501,head_ref_force_pushed,2025-06-03T17:47:01Z,stephanos,b84d64c82cf99e14dc9971edda70a84308517505,,,
3114736501,head_ref_force_pushed,2025-06-03T17:49:37Z,stephanos,25f79323b4949ea464fd26e483de113078027f6e,,,
3114736501,renamed,2025-06-03T17:53:39Z,stephanos,,,,
3114736501,head_ref_force_pushed,2025-06-03T18:01:32Z,stephanos,fa8453a4d79e384332ca300d0e2a83f4b1e722b4,,,
3114736501,head_ref_force_pushed,2025-06-03T18:24:33Z,stephanos,b1aa814930c9f630d57da103b06caf2da9cb1215,,,
3114736501,reviewed,,,b1aa814930c9f630d57da103b06caf2da9cb1215,,,
3114736501,reviewed,,,b1aa814930c9f630d57da103b06caf2da9cb1215,,,
3114736501,reviewed,,,b1aa814930c9f630d57da103b06caf2da9cb1215,,,
3114736501,reviewed,,,b1aa814930c9f630d57da103b06caf2da9cb1215,,,
3114736501,reviewed,,,b1aa814930c9f630d57da103b06caf2da9cb1215,,,
3114736501,head_ref_force_pushed,2025-06-03T19:11:57Z,stephanos,37b57ae790bfd1d3c4906b70a693f8e15b7de837,,,
3114736501,head_ref_force_pushed,2025-06-03T19:30:57Z,stephanos,a1a7a094d77f5b6312d3257ad370a7616f056c94,,,
3114736501,head_ref_force_pushed,2025-06-03T20:09:50Z,stephanos,2b7b3154618ba1096b5cd56d147c5e057d9ece8a,,,
3114736501,head_ref_force_pushed,2025-06-03T20:12:58Z,stephanos,875c584a5e9fd72f5ae2f56e8c995bdbab18d4f2,,,
3114736501,head_ref_force_pushed,2025-06-03T20:13:25Z,stephanos,bcd99ccf114f8a954b00e27e4eb891e7369fd76b,,,
3114736501,head_ref_force_pushed,2025-06-03T20:19:47Z,stephanos,34c415d4b19ec26577f2e8759414f699585b8216,,,
3114736501,head_ref_force_pushed,2025-06-03T21:10:09Z,stephanos,c23033555e50950dbfd4abb75aef30e1490c10c4,,,
3114736501,reviewed,,,c23033555e50950dbfd4abb75aef30e1490c10c4,,,
3114736501,head_ref_force_pushed,2025-06-03T21:18:00Z,stephanos,1427fe731108d8ea88197d1ec9e3c4d1ede11f44,,,
3141124516,committed,,,76e11c63c755b11947e57ec91e164199ca421c62,,,Document SQLAlchemy example
3141124516,labeled,2025-06-12T17:44:13Z,simba-git,,,codex,
3141124516,committed,,,f663f2fa29892efb33996d0ae11c2063b994557e,,,Merge branch 'feature/sqlalchemy-support/simba' into codex/add-sqlalchemy-example-to-readme
3141124516,merged,2025-06-12T17:45:59Z,simba-git,6a4faa0672679c78478b27a1f101197795ea27b5,,,
3141124516,closed,2025-06-12T17:45:59Z,simba-git,,,,
3141124516,referenced,2025-06-12T17:47:00Z,simba-git,6efee6994c3d224d589e4774d4b759becf2504f4,,,
3141124516,head_ref_deleted,2025-06-12T18:09:49Z,simba-git,,,,
3141190976,committed,,,452882c0076f9df6925b6de3ff844ee26b8eef8d,,,Add diamond structuring element
3141190976,labeled,2025-06-13T09:59:01Z,asmorkalov,,,test,
3141190976,labeled,2025-06-13T09:59:01Z,asmorkalov,,,feature,
3141190976,labeled,2025-06-13T09:59:01Z,asmorkalov,,,category: imgproc,
3141190976,review_requested,2025-06-16T05:08:44Z,vpisarev,,,,
3141190976,commented,2025-06-16T05:14:11Z,vpisarev,,,,
3141190976,mentioned,2025-06-16T05:14:12Z,KAVYANSHTYAGI,,,,
3141190976,subscribed,2025-06-16T05:14:12Z,KAVYANSHTYAGI,,,,
3141190976,reviewed,,,452882c0076f9df6925b6de3ff844ee26b8eef8d,,,
3136057497,labeled,2025-06-11T09:04:20Z,benfdking,,,codex,
3136057497,reviewed,,,8d4f871a30c4d0a3d112a8df44503c89c6e7b951,,,
3136057497,reviewed,,,8d4f871a30c4d0a3d112a8df44503c89c6e7b951,,,
3136057497,committed,,,fcfa8effd163166daa17cd55c9a999d382cd61b2,,,feat(lsp): include macro details in completions
3136057497,head_ref_force_pushed,2025-06-11T09:12:22Z,benfdking,fcfa8effd163166daa17cd55c9a999d382cd61b2,,,
3136057497,renamed,2025-06-11T09:12:44Z,benfdking,,,,
3136057497,reviewed,,,fcfa8effd163166daa17cd55c9a999d382cd61b2,,,
3136057497,auto_squash_enabled,2025-06-11T09:15:39Z,benfdking,,,,
3136057497,reviewed,,,fcfa8effd163166daa17cd55c9a999d382cd61b2,,,
3136057497,merged,2025-06-11T09:27:43Z,benfdking,7e252f8e798833537f72d56ac7feb752e2999cb4,,,
3136057497,closed,2025-06-11T09:27:43Z,benfdking,,,,
3136057497,head_ref_deleted,2025-06-11T09:27:44Z,benfdking,,,,
3086195429,committed,,,3f0958103782c309813392488cb2f86235f76c48,,,Fix typo in method name GetCopyMovePaths
3086195429,labeled,2025-05-23T12:18:29Z,polterguy,,,codex,
3086195429,merged,2025-05-23T12:18:44Z,polterguy,44bf475cefa5c2fbf102ba6d17889807f9803410,,,
3086195429,closed,2025-05-23T12:18:44Z,polterguy,,,,
3103340099,committed,,,f6f1601042b258c8dfa083da6bf27f83c6ad3781,,,Improve BinaryWire javadoc
3103340099,labeled,2025-05-30T14:03:51Z,peter-lawrey,,,codex,
3103340099,merged,2025-05-30T14:11:43Z,peter-lawrey,bb06f9c97d49c5f74d87a48e20e8772f8a9651c1,,,
3103340099,closed,2025-05-30T14:11:43Z,peter-lawrey,,,,
3103340099,head_ref_deleted,2025-05-30T14:11:46Z,peter-lawrey,,,,
3077313880,committed,,,1862adb7e38fac9cd5df3285665f8c301be97764,,,feat: add julep file url resolver
3077313880,labeled,2025-05-20T14:52:40Z,creatorrr,,,codex,
3077313880,commented,2025-05-20T14:57:48Z,qodo-merge-for-open-source[bot],,,,
3127980564,committed,,,b1f9130c4f2fb459081c859ed941bd76d1e644a1,,,Refine autocommit check in scan_data
3127980564,labeled,2025-06-08T06:19:22Z,panarch,,,codex,
3127980564,review_requested,2025-06-08T06:19:30Z,github-actions[bot],,,,
3127980564,review_requested,2025-06-08T06:19:30Z,github-actions[bot],,,,
3127980564,review_requested,2025-06-08T06:19:30Z,github-actions[bot],,,,
3127980564,assigned,2025-06-08T06:19:31Z,github-actions[bot],,panarch,,
3127980564,merged,2025-06-08T06:19:45Z,panarch,fb2f3a2ccb4046988aa9588ae051985abd77b066,,,
3127980564,closed,2025-06-08T06:19:45Z,panarch,,,,
3127980564,head_ref_deleted,2025-06-08T06:19:48Z,panarch,,,,
3154179065,committed,,,a8c336a7958be59dfb0281c6e4ddfc0111841fd5,,,feat(filesystem): support gz files
3154179065,review_requested,2025-06-17T17:03:52Z,turtleDev,,,,
3154179065,labeled,2025-06-17T17:03:52Z,turtleDev,,,codex,
3154179065,reviewed,,,a8c336a7958be59dfb0281c6e4ddfc0111841fd5,,,
3154179065,committed,,,fc19dd6b950845b5aea9be8cbf3704f883e8a26b,,,sources: refactor endpoint parsing for GCS/S3
3154179065,committed,,,15432a89ffb2d704bbeb75d0017df6f7c4c10208,,,sftp: refactor endpoint parsing
3154179065,committed,,,ba2fa6d430ad19dcb51767204b0c221dd0d5e456,,,s3 source: add file type hinting
3154179065,committed,,,e359e45d771791e5fb3c22fb373a9c1fd2d56b51,,,docs: s3: add file type hints and gzip support
3154179065,committed,,,98490757632dcbee723bc77432adebc4b2178a6b,,,chore: lint
3154179065,reviewed,,,98490757632dcbee723bc77432adebc4b2178a6b,,,
3154179065,merged,2025-06-17T19:24:03Z,turtleDev,45a44fe4d911cc8abc2aadf8f436940aae7f1759,,,
3154179065,closed,2025-06-17T19:24:03Z,turtleDev,,,,
3154179065,head_ref_deleted,2025-06-17T19:24:11Z,turtleDev,,,,
3150065244,committed,,,3eb8bb3cdc586b38b580db17f75c36010a7349ee,,,Add test for replacing missing metadata
3150065244,labeled,2025-06-16T13:39:01Z,kenkendk,,,codex,
3150065244,merged,2025-06-17T06:18:37Z,kenkendk,9d287829c7a32b57aa93fa653d5c242b4f352552,,,
3150065244,closed,2025-06-17T06:18:37Z,kenkendk,,,,
3150065244,head_ref_deleted,2025-06-17T06:18:39Z,kenkendk,,,,
3070142934,committed,,,b4e474f282712fbf58c3ff8d5323689ccea96991,,,Use explicit closing serverParts tag
3070142934,labeled,2025-05-17T01:23:35Z,joshuafuller,,,codex,
3070142934,committed,,,3f4af3a491faa75db14129251faf33044d1b5f4f,,,Merge branch 'master' into codex/replace-serverparts-in-xml-files
3070142934,merged,2025-05-17T01:30:29Z,joshuafuller,cf7067eb41aa9c632bd0c860531bf3cae3579cd8,,,
3070142934,closed,2025-05-17T01:30:29Z,joshuafuller,,,,
3070142934,head_ref_deleted,2025-05-17T01:30:33Z,joshuafuller,,,,
3135918614,committed,,,6ebbb8710f288b0913b1f38b784adf5feb50503b,,,Add demo dashboard
3135918614,committed,,,ecff53a4e751f4e1fb3a3155904ccf4326a0b4bb,,,Improve demo dashboard styling and widgets
3135918614,commented,2025-06-11T08:16:03Z,vercel[bot],,,,
3135918614,closed,2025-06-11T08:16:39Z,erikdson,,,,
3135918614,head_ref_deleted,2025-06-11T08:16:49Z,erikdson,,,,
3135918614,deployed,2025-06-11T08:17:12Z,vercel[bot],,,,
3114709783,committed,,,ba8309c33d6dd15f7dde1a85f4504faf153674d6,,,"feat(tui): support trace directory for DAP

The TUI now expects a trace directory rather than a file. When provided with a DAP server path, it launches the server and sends a launch request containing the trace directory and current PID, then loads trace.json from that directory. Added a launch method to DapClient and updated documentation."
3114709783,labeled,2025-06-03T16:46:01Z,alehander92,,,codex,
3114709783,labeled,2025-06-03T16:46:03Z,cla-bot[bot],,,cla-signed,
3114709783,merged,2025-06-04T12:52:21Z,alehander92,0416b8af767d1d294c1b272ae54158b4d07d48f1,,,
3114709783,closed,2025-06-04T12:52:21Z,alehander92,,,,
3114709783,head_ref_deleted,2025-06-04T12:52:22Z,alehander92,,,,
3114709783,cross-referenced,2025-06-04T12:53:07Z,alehander92,,,,
3147246889,committed,,,c25977a4c307a942020f0686f86a243b37fcf584,,,docs: document proof-of-concept status
3147246889,labeled,2025-06-15T08:30:45Z,rgerhards,,,codex,
3147246889,reviewed,,,c25977a4c307a942020f0686f86a243b37fcf584,,,
3147246889,reviewed,,,c25977a4c307a942020f0686f86a243b37fcf584,,,
3147246889,committed,,,903be21b2bb5687f66fc6592b08f081bcad3197c,,,manually curated changes to the AI agent generated code
3147246889,commented,2025-06-15T08:44:59Z,rgerhards,,,,
3147246889,reviewed,,,903be21b2bb5687f66fc6592b08f081bcad3197c,,,
3147246889,commented,2025-06-15T13:26:33Z,rgerhards,,,,
3147246889,reviewed,,,e7c9f6d0b9ba7685cf4eaeef46783a2e0cff87d9,,,
3147246889,committed,,,c86976482dda7bea75688424de3861cf8b23544f,,,"more manually curated changes

Also now includes pblk parameter description comments. This is
a prototype. We will use this method later to generate user
reference doc."
3147246889,head_ref_force_pushed,2025-06-15T13:42:04Z,rgerhards,c86976482dda7bea75688424de3861cf8b23544f,,,
3147246889,merged,2025-06-15T15:30:49Z,rgerhards,6bda3eaf4d20154b9e0df9d49c14e9747f7065d4,,,
3147246889,closed,2025-06-15T15:30:49Z,rgerhards,,,,
3147246889,head_ref_deleted,2025-06-15T15:30:56Z,rgerhards,,,,
3107659489,committed,,,1b3f5b09613bfcb0a1457143cfc196beaf16717e,,,feat: validate custom url
3107659489,labeled,2025-06-01T18:35:33Z,tananaev,,,codex,
3107659489,committed,,,99a368b0ef159ab296cf8b7233ff42fdf980626d,,,Validate server URL
3107659489,ready_for_review,2025-06-01T18:39:44Z,tananaev,,,,
3107659489,committed,,,1360d8d1250672b4ed1014f00db282184db12833,,,Fix lint issues
3107659489,merged,2025-06-01T18:43:33Z,tananaev,db90c192889a1b107975db09805ed22f7337baf2,,,
3107659489,closed,2025-06-01T18:43:33Z,tananaev,,,,
3107659489,head_ref_deleted,2025-06-02T05:09:39Z,tananaev,,,,
3082757924,committed,,,6e305e5bd25fb74193821e11de4d1d014e91720a,,,fix: handle missing calendar data
3082757924,labeled,2025-05-22T09:48:33Z,JacobLinCool,,,codex,
3082757924,commented,2025-05-22T09:48:35Z,changeset-bot[bot],,,,
3082757924,merged,2025-05-22T09:49:55Z,JacobLinCool,257c09152bd62c142dee4d162fdaafbcbe2912f8,,,
3082757924,closed,2025-05-22T09:49:55Z,JacobLinCool,,,,
3082757924,head_ref_deleted,2025-05-22T09:49:57Z,JacobLinCool,,,,
3115888092,labeled,2025-06-04T00:57:42Z,fujiapple852,,,codex,
3115888092,head_ref_force_pushed,2025-06-04T10:39:43Z,fujiapple852,8c6d99fdc1f66198a8ce01845dc0ce9822c8ac78,,,
3115888092,committed,,,d7dd9f8aeb125e1bf9dce622197d9c57b53f4737,,,docs(sim): fix comment typo
3115888092,head_ref_force_pushed,2025-06-04T10:41:42Z,fujiapple852,d7dd9f8aeb125e1bf9dce622197d9c57b53f4737,,,
3115888092,auto_rebase_enabled,2025-06-04T10:41:51Z,fujiapple852,,,,
3115888092,merged,2025-06-04T10:47:34Z,fujiapple852,818eed2225b8bd990f9cd361c48105a6fb1005e7,,,
3115888092,closed,2025-06-04T10:47:34Z,fujiapple852,,,,
3115888092,head_ref_deleted,2025-06-04T10:47:35Z,fujiapple852,,,,
3109564667,committed,,,577ac88e7d62becf2013d811d556452482eabd27,,,Improve ChronicleBitSet javadoc
3109564667,labeled,2025-06-02T10:28:44Z,peter-lawrey,,,codex,
3109564667,merged,2025-06-02T10:29:58Z,peter-lawrey,4d7956a6ff71b2cdad9e9fa2c03bf6c7c400ed4a,,,
3109564667,closed,2025-06-02T10:29:58Z,peter-lawrey,,,,
3109564667,head_ref_deleted,2025-06-02T10:30:02Z,peter-lawrey,,,,
3109564667,referenced,2025-06-02T10:32:08Z,peter-lawrey,4a9b1ee9d750ceeb1655100253d652919424a8b0,,,
3109564667,referenced,2025-06-19T07:58:33Z,peter-lawrey,0c9a9d23cb98d2ff4edc70b6cc71ce5202ceb902,,,
3103775793,committed,,,733cc0dba3330eed53e61d172477fd53d5bfa13a,,,test: cover all small constructs
3103775793,labeled,2025-05-30T17:14:58Z,alehander92,,,codex,
3103775793,labeled,2025-05-30T17:15:00Z,cla-bot[bot],,,cla-signed,
3103775793,merged,2025-06-02T15:54:23Z,alehander92,7d47726162e03e13921885650be053408c903e16,,,
3103775793,closed,2025-06-02T15:54:23Z,alehander92,,,,
3103775793,head_ref_deleted,2025-06-02T15:54:24Z,alehander92,,,,
3139007532,committed,,,cacd38ff2cc6150b170dcd9394b3bf6d55f91e52,,,Add --disable-jobs-api flag
3139007532,labeled,2025-06-12T06:29:45Z,mmikita95,,,codex,
3139007532,commented,2025-06-12T06:29:50Z,coderabbitai[bot],,,,
3139007532,renamed,2025-06-12T06:30:20Z,mmikita95,,,,
3139007532,reviewed,,,0a1fa96bf33c23521d6f34583c3acd778bebeeca,,,
3139007532,reviewed,,,cacd38ff2cc6150b170dcd9394b3bf6d55f91e52,,,
3139007532,reviewed,,,0a1fa96bf33c23521d6f34583c3acd778bebeeca,,,
3139007532,merged,2025-06-12T06:54:05Z,mmikita95,283932483ea332fac19d21c94dc6871a1a0623c2,,,
3139007532,closed,2025-06-12T06:54:05Z,mmikita95,,,,
3139007532,cross-referenced,2025-06-13T12:13:04Z,coderabbitai[bot],,,,
3103140208,committed,,,a046b31080c932e4dc5e5a995d9891ac68a0ad8f,,,Improve ValueOut javadoc
3103140208,labeled,2025-05-30T12:42:48Z,peter-lawrey,,,codex,
3103140208,merged,2025-05-30T12:44:33Z,peter-lawrey,f83802fe2df1d690611ad6554dfeb3e5852285ff,,,
3103140208,closed,2025-05-30T12:44:33Z,peter-lawrey,,,,
3103140208,head_ref_deleted,2025-05-30T12:44:37Z,peter-lawrey,,,,
3103140208,referenced,2025-06-02T09:20:08Z,peter-lawrey,5d17d4bd259dd20a4aea124fe25b4ad548987b8a,,,
3108166481,committed,,,ea900920d71c62a278d0cd6c0a1da111ecc573c7,,,test: add vitest coverage for pages and nav
3108166481,labeled,2025-06-02T01:11:06Z,mldangelo,,,codex,
3108166481,renamed,2025-06-02T06:21:43Z,mldangelo,,,,
3108166481,ready_for_review,2025-06-02T07:10:01Z,mldangelo,,,,
3108166481,merged,2025-06-02T07:10:45Z,mldangelo,dcc24028967be882127818c4df37241b43a59cd4,,,
3108166481,closed,2025-06-02T07:10:45Z,mldangelo,,,,
3108166481,head_ref_deleted,2025-06-02T07:10:46Z,mldangelo,,,,
3108166481,reviewed,,,ea900920d71c62a278d0cd6c0a1da111ecc573c7,,,
3108166481,referenced,2025-06-04T14:50:16Z,mldangelo,03892d5324fa6f4709a56b2656370ec0ea8152c3,,,
3116933099,committed,,,7b3d6a2d27bf04ec988ebdda1edd1778895f52af,,,Fix tabs for fullscreen IPC handlers
3116933099,labeled,2025-06-04T08:17:18Z,ra3orblade,,,codex,
3116933099,merged,2025-06-04T08:17:36Z,ra3orblade,871063e483a8dafe4bcfd20e3dad24f50946f24c,,,
3116933099,closed,2025-06-04T08:17:37Z,ra3orblade,,,,
3116933099,head_ref_deleted,2025-06-04T08:17:40Z,ra3orblade,,,,
3116933099,locked,2025-06-04T08:17:51Z,github-actions[bot],,,,
3130282110,committed,,,c0167f2818a76c8b7de16d6c753beaffefc9cd67,,,Restore top_p error message checks
3130282110,labeled,2025-06-09T13:14:52Z,scosman,,,codex,
3130282110,commented,2025-06-09T13:14:57Z,coderabbitai[bot],,,,
3130282110,reviewed,,,c0167f2818a76c8b7de16d6c753beaffefc9cd67,,,
3130282110,committed,,,6c7cf1d257df478c4a8d82e85b6b8bbc1e77e7b7,,,Run binding generator
3130282110,committed,,,e02c20d52bfd4ba9bc1d6a29ca03a739136fa64d,,,Merge branch 'main' into codex/refactor-apis-to-use-runconfigproperties
3130282110,committed,,,fc3eb29dda6e129d940c5488a3dab5f7523ff598,,,Update contributing instructions
3130282110,merged,2025-06-09T14:57:06Z,scosman,67a1e865c3ff5fb97572eb6c750eb251d98a8f42,,,
3130282110,closed,2025-06-09T14:57:07Z,scosman,,,,
3130282110,head_ref_deleted,2025-06-09T14:57:15Z,scosman,,,,
3130282110,cross-referenced,2025-06-09T20:42:50Z,coderabbitai[bot],,,,
3098459983,committed,,,507589a95762b701fe689f8afc11a9eb12af9868,,,fix composable return type
3098459983,labeled,2025-05-28T20:18:56Z,gustavoguichard,,,codex,
3098459983,closed,2025-05-28T20:26:47Z,gustavoguichard,,,,
3098459983,head_ref_deleted,2025-05-28T20:26:51Z,gustavoguichard,,,,
3151468224,committed,,,4d769d09913f672c3a6af9ac6ed5a18dd80c676b,,,Add ECS task internet exposure analysis
3151468224,labeled,2025-06-16T22:13:37Z,kunaals,,,codex,
3151468224,committed,,,f3cfbfc7d3e74dfd146e079dba13514a14078a17,,,Add Fargate task exposure via network interface
3092319732,committed,,,f0b59780a3545b202dc5a0cbb51d992e7cedd34f,,,docs(keyauth): add Realm option
3092319732,review_requested,2025-05-27T01:38:50Z,gaby,,,,
3092319732,review_requested,2025-05-27T01:38:51Z,gaby,,,,
3092319732,labeled,2025-05-27T01:38:51Z,gaby,,,codex,
3092319732,review_requested,2025-05-27T01:38:51Z,gaby,,,,
3092319732,review_requested,2025-05-27T01:38:51Z,gaby,,,,
3092319732,review_requested,2025-05-27T01:38:51Z,gaby,,,,
3092319732,commented,2025-05-27T01:38:56Z,coderabbitai[bot],,,,
3092319732,labeled,2025-05-27T01:39:16Z,gaby,,,🧹 Updates,
3092319732,labeled,2025-05-27T01:39:16Z,gaby,,,v3,
3092319732,reviewed,,,f0b59780a3545b202dc5a0cbb51d992e7cedd34f,,,
3092319732,renamed,2025-05-27T01:39:35Z,gaby,,,,
3092319732,commented,2025-05-27T01:40:14Z,codecov[bot],,,,
3092319732,reviewed,,,f0b59780a3545b202dc5a0cbb51d992e7cedd34f,,,
3092319732,committed,,,3ab85a46fca094df689f22b868b6ae3547d0f18d,,,Add unit-test for GenericError case
3092319732,renamed,2025-05-27T01:45:16Z,gaby,,,,
3092319732,reviewed,,,3ab85a46fca094df689f22b868b6ae3547d0f18d,,,
3092319732,committed,,,e3848c30caff0cd1a884bb2dd08b9f6cc1b267ae,,,Update keyauth_test.go
3092319732,reviewed,,,e3848c30caff0cd1a884bb2dd08b9f6cc1b267ae,,,
3092319732,reviewed,,,e3848c30caff0cd1a884bb2dd08b9f6cc1b267ae,,,
3092319732,committed,,,51ef60297bfb30d8c29a762544b98e924c1f6af8,,,Backport fixes
