pr_id,event,created_at,actor,commit_id,assignee,label,message
3140073726,commented,2025-06-12T12:21:15Z,codecov[bot],,,,
3140073726,labeled,2025-06-12T12:24:43Z,github-actions[bot],,,needs-triage,
3140073726,committed,,,68c80bb30094873c28382f24fc766c58190be036,,,fix: remove new block
3140073726,committed,,,4d88d25294fe2db8e0d4235401cbfec84c882d8a,,,"fix: add missing mock for customFieldDataProviderService in test

Add customFieldDataProviderService mock and sw-custom-field-set-renderer stub
to fix failing property option list test after adding custom field support.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
3140073726,unlabeled,2025-06-12T14:01:32Z,mitelg,,,needs-triage,
3140073726,unlabeled,2025-06-12T14:01:32Z,mitelg,,,needs-triage,
3140073726,labeled,2025-06-12T14:01:32Z,mitelg,,,component/administration,
3140073726,labeled,2025-06-12T14:01:32Z,mitelg,,,domain/framework,
3140073726,labeled,2025-06-12T14:01:32Z,mitelg,,,component/administration,
3140073726,labeled,2025-06-12T14:01:32Z,mitelg,,,domain/framework,
3140073726,assigned,2025-06-12T14:01:55Z,mitelg,,shyim,,
3140073726,review_requested,2025-06-12T14:02:05Z,mitelg,,,,
3140073726,review_requested,2025-06-16T16:27:53Z,shyim,,,,
3140073726,reviewed,,,4d88d25294fe2db8e0d4235401cbfec84c882d8a,,,
3140073726,cross-referenced,2025-06-17T07:22:33Z,jleifeld,,,,
3054252195,head_ref_force_pushed,2025-05-10T15:13:00Z,jamietanna,8a375bad9337c9c3bfa303fec4952de40c9604f4,,,
3054252195,committed,,,7f2c6387012a7c1d8807dbdcf0a19a8f2e5bc86a,,,"fix(client): correctly marshal `text/plain` requests

As noted in #1914, there are cases where trying to interact with a
`text/plain` endpoint that requires input, for instance when receiving a
UUID, may not render correctly.

We should first check if the type is a `Stringer`, aka has a `String()`
method, and use that - otherwise use `fmt.Sprintf(""%v"", ...)` to
generate a string type.

Via [0], we can make sure that we wrap the generated type in an empty
`interface`, so we can perform the type assertion.

This also adds a test case to validate the functionality for:

- a UUID, which has a `String()` method
- a `float32`, which is a primitive datatype that needs to use
  `fmt.Sprintf`

Co-authored-by: claude-sonnet:3.7-thinking <github-copilot@jamietanna.co.uk>

Closes #1914.

[0]: https://www.jvt.me/posts/2025/05/10/go-type-assertion-concrete/"
3054252195,head_ref_force_pushed,2025-05-10T15:14:31Z,jamietanna,7f2c6387012a7c1d8807dbdcf0a19a8f2e5bc86a,,,
3054252195,labeled,2025-05-10T15:14:56Z,jamietanna,,,bug,
3054252195,labeled,2025-05-10T15:14:56Z,jamietanna,,,client,
3054252195,cross-referenced,2025-05-10T15:16:13Z,jamietanna,,,,
3054252195,milestoned,2025-05-10T15:16:24Z,jamietanna,,,,
3054252195,reviewed,,,7f2c6387012a7c1d8807dbdcf0a19a8f2e5bc86a,,,
3154339119,committed,,,a2b57d40e080af81aa815f6d20d52f03eb450432,,,"Fix source path in snapshots for non-child workspaces

Adds a helper function to compute relative paths between arbitrary directories. This is used to ensure the `source` field in snapshots is relative to the workspace root, even when the project is not a direct child of the workspace directory. This resolves issue #777 where the source path would become absolute in such setups. Includes tests for the fix.

Co-authored-by: Claude <no-reply@anthropic.com>"
3154339119,committed,,,750c811a9dab9f6d5f3ddb48da004597452817b5,,,Merge branch 'master' into source-path
3154339119,merged,2025-06-18T00:59:02Z,max-sixty,7d0de48695551aab4c5a352c07b7a956aee33b6b,,,
3154339119,closed,2025-06-18T00:59:02Z,max-sixty,,,,
3154339119,head_ref_deleted,2025-06-18T01:09:16Z,max-sixty,,,,
3136804156,committed,,,6e8468ef023dc014e165e969f67a073e7d32d7e8,,,"Show thumbnail description as visible text

Update the display of the thumbnail description to match Figma mocks [^1] by
showing the thumbnail description as visible text. To avoid showing the
description twice, hide it when editing the annotation and also hide the
visible description from screen readers, since it duplicate's the image's `alt`
attribute.

The ""Thumbnail"" prefix was removed from the alt text because it looks odd in
visible text. Also it is recommended that alt text not start with phrases like
""Image of ..."".

Co-Authored-By: Claude <noreply@anthropic.com>

[^1]: https://www.figma.com/design/uMbwJESeY0KozS6CY1yzuk/Hypothesis---Image-Annotation?node-id=697-442&p=f&t=NcJnlvRivFGzF7Ik-0"
3136804156,commented,2025-06-11T13:21:32Z,codecov[bot],,,,
3136804156,reviewed,,,6e8468ef023dc014e165e969f67a073e7d32d7e8,,,
3136804156,merged,2025-06-12T09:00:05Z,robertknight,b3d30d97db5bcd6b5c3e795f0d9a3fc9b6d0ee56,,,
3136804156,closed,2025-06-12T09:00:05Z,robertknight,,,,
3136804156,head_ref_deleted,2025-06-12T09:00:07Z,robertknight,,,,
3042148908,committed,,,0604f079d78ee35e2bf506bd7474ede90d45329e,,,first commit of amazon-mq-mcp-server
3042148908,review_requested,2025-05-06T09:27:20Z,kenliao94,,,,
3042148908,review_requested,2025-05-06T09:27:21Z,kenliao94,,,,
3042148908,review_requested,2025-05-06T09:27:21Z,kenliao94,,,,
3042148908,review_requested,2025-05-06T09:27:21Z,kenliao94,,,,
3042148908,review_requested,2025-05-06T09:27:21Z,kenliao94,,,,
3042148908,review_requested,2025-05-06T09:27:22Z,kenliao94,,,,
3042148908,review_requested,2025-05-06T09:27:22Z,kenliao94,,,,
3042148908,commented,2025-05-06T09:38:53Z,kenliao94,,,,
3042148908,labeled,2025-05-06T13:50:20Z,krokoko,,,new mcp server,
3042148908,labeled,2025-05-06T15:25:16Z,theagenticguy,,,hold-merging,
3042148908,committed,,,172d6053f9d2bba2d844eb8de058b3a939c5fc85,,,audit and finished configuration of tools
3042148908,committed,,,97cf1d4ac31c58cd813f18a11551251393efda24,,,Add README
3042148908,committed,,,60e5d70ec2fd3638f42dc6f62439ea44fcc35fb5,,,Correct README.md
3042148908,committed,,,ddf12492fabbd550726ae844a37928fd293e0360,,,add test for configuration
3042148908,commented,2025-05-07T09:02:32Z,kenliao94,,,,
3042148908,committed,,,2f808e802acf75ece25561278a45139b3c2a2e72,,,Merge branch 'main' into add_amazonmq_server
3042148908,commented,2025-05-07T16:25:22Z,codecov[bot],,,,
3042148908,committed,,,b63169e4a863121791f5be8c444bebc8541cc615,,,fix presubmit
3042148908,committed,,,0185ad6c0caf6eea76f233aab225b4eed6e70ca8,,,Merge branch 'main' into add_amazonmq_server
3042148908,committed,,,b537fb30ec9dae114b843f9304a605d1150807cc,,,update pre-commit version in amazon-mq-mcp-server
3042148908,commented,2025-05-08T06:20:24Z,kenliao94,,,,
3042148908,committed,,,2a5b64f82b1984d249a1e61a403a038f7c091532,,,Add docker support
3042148908,commented,2025-05-08T07:23:05Z,kenliao94,,,,
3042148908,commented,2025-05-08T07:25:18Z,kenliao94,,,,
3042148908,mentioned,2025-05-08T07:25:19Z,scottschreckengaust,,,,
3042148908,subscribed,2025-05-08T07:25:19Z,scottschreckengaust,,,,
3042148908,mentioned,2025-05-08T07:26:15Z,krokoko,,,,
3042148908,subscribed,2025-05-08T07:26:15Z,krokoko,,,,
3042148908,mentioned,2025-05-08T07:26:15Z,theagenticguy,,,,
2889835337,committed,,,aa0ec37f198e450253c6e53df4acb3324b7cfa4d,,,"feat: Add Amazon Bedrock integration

Integrate Amazon Bedrock as a new model provider, allowing users to utilize AWS-hosted models such as Claude and Titan for threat modeling. This implementation includes:

- Support for AWS credentials management via UI and environment variables
- Dynamic model discovery from available Bedrock foundation models
- Integration with threat modeling, attack tree, mitigations, and test case generation
- Comprehensive error handling for credential and permission issues
- Test cases for validation and error scenarios
- Documentation updates in README

🤖 Generated with [Claude Code](https://claude.ai/code)
Co-Authored-By: Claude <noreply@anthropic.com>"
2889835337,closed,2025-03-02T22:43:53Z,danieldavidson,,,,
3069944091,committed,,,173ef4edac00a0d4593deaab3ab0a4d94aa08cc7,,,"Update bug report template fields

Co-authored-by: Claude <no-reply@anthropic.com>"
3069944091,merged,2025-05-16T21:50:02Z,max-sixty,bb0241e28e82f4f7baa51c6d2109f43ef01c2651,,,
3069944091,closed,2025-05-16T21:50:02Z,max-sixty,,,,
3069944091,head_ref_deleted,2025-05-16T22:07:44Z,max-sixty,,,,
2964008111,committed,,,96fa30eece6e256f1d1de5502dd19105eff6c426,,,"Add two mini-tutorials (pipeline scheduling and organization with tags/projects) (#3485)

* Add ""Testing"" section to the Table of Contents in user guide (#3481)

* Updated the Table of Contents to include a new entry for ""Testing"", linking to the README.md file. This enhances navigation for users seeking information on testing within the documentation.

This change improves the overall structure and accessibility of the user guide.

* Add ""Tutorials"" section to the Table of Contents and introduce a new guide on managing scheduled pipelines (#3482)

* Updated the Table of Contents to include a new entry for ""Tutorials"", linking to the managing-scheduled-pipelines.md file. This enhances navigation for users seeking information on scheduling within the documentation.

* Added a comprehensive guide on managing scheduled pipeline executions in ZenML, covering topics such as creating, managing, and troubleshooting schedules across different orchestrators.

This change improves the overall structure and accessibility of the user guide, providing valuable resources for users interested in pipeline scheduling.

* Update ""Tutorials"" section in Table of Contents and create README for tutorials (#3483)

* Modified the Table of Contents to link the ""Tutorials"" section to the new README.md file, enhancing user navigation for tutorial resources.
* Introduced a README.md file in the tutorials directory, which will serve as an overview for available tutorials, including a link to the guide on managing scheduled pipelines.

This change improves the documentation structure and accessibility for users seeking tutorial information.

* section instead of dropdown

* Complete section 1

* docs: Complete sections 1 and 2 of scheduled pipelines guide

- Added detailed explanation of how scheduling works in ZenML
- Created comprehensive orchestrator support comparison table
- Added advanced scheduling patterns and code examples
- Added orchestrator-specific implementation details
- Improved schedule naming and management best practices

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* docs: Complete section 3 of scheduled pipelines guide

- Added comprehensive guidance on viewing and monitoring schedules
- Detailed the workflow for updating schedules across orchestrators
- Provided orchestrator-specific schedule management code examples
- Added complete instructions for schedule deletion and cleanup

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* docs: Complete scheduled pipelines guide

- Consolidated sections 3-5 into a more coherent structure
- Completed section 3 with detailed orchestrator-specific management
- Added comprehensive orphaned schedule cleanup implementation
- Added complete best practices section with code examples
- Added alternative scheduling approaches through external systems
- Added troubleshooting guide with common issues and resolutions

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* Update schedule limitations column

* Refine scheduling limitations in orchestrator comparison table

- Updated the limitations for Airflow, Databricks, HyperAI, Kubernetes, SageMaker, and Vertex AI to clarify requirements for schedule changes and management.
- Added a note regarding ZenML's current inability to update or delete orchestrator schedules directly through its API, emphasising the need for native tools.

This change enhances the clarity and accuracy of the documentation for users managing scheduled pipelines.

* Enhance scheduled pipelines documentation with updated alerter setup

- Revised the section on setting up monitoring for scheduled pipeline runs to include the use of hooks for success and failure notifications.
- Updated code examples to reflect the new approach using `alerter_success_hook` and `alerter_failure_hook`, improving clarity and usability for users implementing monitoring in their pipelines.

This change aims to provide clearer guidance on integrating monitoring within scheduled pipelines, ensuring users can effectively manage alerts.

* Enhance pipeline scheduling guide with improved examples

- Improve limitations table in section 1.2 with technical details for each orchestrator
- Fix alerter hooks example code in sections 3.1 and 4.2
- Expand section 5 with comprehensive alternative scheduling implementations
- Add detailed script examples for using cloud provider services
- Add robust CI/CD scheduling examples with environment handling
- Expand section 6 with in-depth diagnostic tools and scripts
- Add systematic schedule validation approach
- Add orchestrator-specific diagnostic commands

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* Fix missing imports in code examples

* Fix pipeline triggering code to use correct ZenML API

* Try alternative version as cookbook

* Enhance scheduled pipelines documentation with troubleshooting guidance

- Updated the troubleshooting section to include practical fixes for common issues encountered with scheduled pipelines.
- Added code examples for verifying cron expressions and checking service account permissions.
- Included a new section on cleaning up orphaned schedules in Vertex AI and finding failing scheduled runs.

This change aims to provide users with clearer guidance and actionable steps to resolve issues related to scheduled pipelines, improving overall usability and effectiveness.

* Add tutorial on organizing pipelines and models

- Introduced a new tutorial titled ""Organizing Pipelines and Models"" to the user guide, providing a comprehensive step-by-step approach to effectively manage ML assets in ZenML.
- Updated the table of contents to include a link to the new tutorial, enhancing navigation for users seeking guidance on organization strategies.

This addition aims to improve user understanding of asset management within ZenML, facilitating better project organization and collaboration.

* Update scheduled pipelines documentation to reflect tutorial changes

- Renamed the tutorial on managing scheduled pipelines to ""Managing Scheduled Pipelines in ZenML: A Cookbook"" for clarity and consistency.
- Updated the table of contents to link to the revised tutorial, ensuring users can easily navigate to the new content.
- Removed the outdated tutorial file ""managing-scheduled-pipelines-v2.md"" to streamline the documentation.

This update aims to enhance user understanding of scheduled pipelines in ZenML by providing a more focused and practical guide, improving overall usability and accessibility of the documentation.

* Update .gitignore to include design directory and CLAUDE.md

- Added the 'design/' directory to the .gitignore file to prevent tracking of design documents.
- Included 'CLAUDE.md' in the .gitignore to exclude it from version control.

This update aims to streamline the repository by ensuring that unnecessary files are not tracked, improving overall project organisation.

* Enhance scheduled pipelines documentation with additional reference information

- Added a hint section to the tutorial on managing scheduled pipelines, directing users to the full reference documentation on schedules.
- Improved the readability of the text by breaking a long sentence into two.

This update aims to provide users with better guidance and resources for understanding and implementing scheduled pipelines in ZenML, enhancing the overall usability of the documentation.

* Add links

* v3

* add central links

* Update user guide tutorial on organizing pipelines and models

- Added a hyperlink to the ZenML Pro account for clarity and ease of access.
- Revised the list of follow-up actions to include ""Ways to trigger pipelines"" instead of ""Creating dashboards and visualizations based on your tags.""

This update aims to enhance the user experience by providing direct links and updated content, ensuring users have the most relevant information for managing their ML workflows in ZenML.

* Fix line formatting

* Fix code formatting

* Fix Model import in tagging docs

* Fix tagging docs errors

* Check and test the organization tutorial

* Fix link

* Apply suggestions from code review

Co-authored-by: Hamza Tahir <hamza@zenml.io>

* Testing inline note

* Trying different style

* Update managing-scheduled-pipelines tutorial to clarify pipeline scheduling

- Added a note explaining that running the pipeline creates a schedule in the ZenML metadata store and a scheduled run in the orchestrator.
- Emphasised the importance of using descriptive schedule names for better organisation.

This update aims to improve user understanding of scheduled pipelines and best practices in ZenML.

* Enhance managing-scheduled-pipelines tutorial with GCP verification steps

- Added a new section to verify the creation of schedules in Vertex AI using the Google Cloud SDK.
- Included example code for listing Vertex schedules and checking their details.
- Added a warning hint to remind users to replace the region with their actual Vertex AI region.

This update aims to provide users with a clearer understanding of how to confirm their scheduled pipelines in GCP.

* Add CLI output

* Enhance managing-scheduled-pipelines tutorial with additional instructions

- Added a note to rerun the pipeline after creating a new schedule, including a command example for clarity.
- This update aims to improve user guidance on managing scheduled pipelines effectively.

* Update managing-scheduled-pipelines tutorial to include a hyperlink for alerter registration

- Enhanced the note regarding alerter registration by adding a hyperlink to the relevant documentation.
- This update aims to provide users with direct access to information on registering alerters, improving the overall clarity and usability of the tutorial.

* Use an enum

* Add instructions for deleting schedules on GCP in managing-scheduled-pipelines tutorial

- Introduced a new section detailing the process for deleting schedules from Vertex AI using the Google Cloud SDK.
- Included example code for listing Vertex schedules and deleting a specific schedule based on its display name.
- This update aims to enhance user guidance on managing scheduled pipelines effectively in GCP.

* add missing section back!

* Add timezone section

- Clarified the behaviour of ZenML regarding timezone-aware and naive datetime inputs for scheduled runs.
- Added detailed examples demonstrating how to set schedules using local and UTC timezones.
- Included reminders about the interpretation of cron expressions in relation to system timezones.

This update aims to help users avoid confusion with scheduled pipeline timings, ensuring they understand how to manage timezones effectively.

* Add links in the next steps sections

* Add screenshot

* Enhance scheduled pipelines tutorial with clarified cleanup instructions

Improve the managed-scheduled-pipelines tutorial with:
- Added comprehensive section on timezone handling to help users avoid timezone confusion
- Restructured the cleanup sections to clearly emphasize the need for dual deletion (both ZenML and orchestrator)
- Added warning hints and verification steps to ensure users properly clean up orchestrator schedules
- Improved section on updating schedules with cross-references between sections
- Added more details on Vertex AI schedule management specifically

* Improve structure consistency in scheduled pipelines tutorial

- Reorganize the sections with proper sub-sections to maintain consistent structure
- Fixed inconsistency with Step 3.1, renaming it to Step 3.2 and adding a proper Step 3.1
- Added proper subsections to Step 4 and improved descriptions for each part of the process
- Enhanced explanations in Step 6

---------

Co-authored-by: Claude <noreply@anthropic.com>
Co-authored-by: Hamza Tahir <hamza@zenml.io>
(cherry picked from commit d2803aba0fe0604c2229f9746cd25bdb94d64a65)"
2964008111,labeled,2025-04-01T16:53:05Z,strickvl,,,internal,
2964008111,labeled,2025-04-01T16:53:05Z,strickvl,,,backport,
2964008111,commented,2025-04-01T16:53:12Z,coderabbitai[bot],,,,
2964008111,merged,2025-04-01T16:54:06Z,strickvl,69706a876a38dd46e6f140492f2edcd1fbc7d9ed,,,
2964008111,closed,2025-04-01T16:54:06Z,strickvl,,,,
2964008111,head_ref_deleted,2025-04-01T16:54:08Z,strickvl,,,,
2964008111,commented,2025-04-01T17:00:06Z,github-actions[bot],,,,
3165662397,commented,2025-06-22T04:55:51Z,coderabbitai[bot],,,,
3165662397,mentioned,2025-06-22T04:55:52Z,coderabbitai,,,,
3165662397,reviewed,,,35306217bc62ddc5c64663b0d79c3429c51bb144,,,
3165662397,reviewed,,,35306217bc62ddc5c64663b0d79c3429c51bb144,,,
3165662397,reviewed,,,35306217bc62ddc5c64663b0d79c3429c51bb144,,,
3165662397,committed,,,913d975cddb5d7d2a72cf650574c6424ef1ee386,,,"feat: add proxy support for network-restricted environments

- Add automatic proxy detection for http_proxy/https_proxy environment variables
- Use undici ProxyAgent for fetch requests when proxy is configured
- Support proxy for both runtime pricing fetches and build-time macro execution
- Fix issue where npx ccusage@latest fails in regions with GitHub access restrictions
- Add proxy usage logging for better debugging

Fixes network connectivity issues in environments like mainland China where
direct access to GitHub raw content may be blocked or slow.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
3165662397,head_ref_force_pushed,2025-06-22T05:19:56Z,yonghao2011,913d975cddb5d7d2a72cf650574c6424ef1ee386,,,
3165662397,reviewed,,,913d975cddb5d7d2a72cf650574c6424ef1ee386,,,
3165662397,commented,2025-06-22T08:35:41Z,ryoppippi,,,,
3165662397,commented,2025-06-22T09:21:29Z,yonghao2011,,,,
3165662397,commented,2025-06-22T16:31:04Z,ryoppippi,,,,
3165662397,mentioned,2025-06-22T16:31:05Z,yonghao2011,,,,
3165662397,subscribed,2025-06-22T16:31:05Z,yonghao2011,,,,
3165662397,commented,2025-06-22T16:33:22Z,ryoppippi,,,,
3165662397,mentioned,2025-06-22T16:33:22Z,yonghao2011,,,,
3165662397,subscribed,2025-06-22T16:33:23Z,yonghao2011,,,,
3165662397,commented,2025-06-22T20:03:37Z,ryoppippi,,,,
3165662397,commented,2025-06-22T20:22:49Z,ryoppippi,,,,
3165662397,commented,2025-06-23T04:16:33Z,yonghao2011,,,,
3165662397,commented,2025-06-23T07:39:19Z,ryoppippi,,,,
3165662397,commented,2025-06-23T17:06:07Z,yonghao2011,,,,
3165662397,commented,2025-06-23T19:59:27Z,ryoppippi,,,,
3165662397,mentioned,2025-06-23T19:59:28Z,yonghao2011,,,,
3165662397,subscribed,2025-06-23T19:59:28Z,yonghao2011,,,,
3165662397,commented,2025-06-23T20:07:52Z,ryoppippi,,,,
3165662397,mentioned,2025-06-23T20:07:53Z,yonghao2011,,,,
3165662397,subscribed,2025-06-23T20:07:53Z,yonghao2011,,,,
3154699305,committed,,,5916f77464da7a5a06eedf1c98a15b34a532d8a5,,,"feat(stripe): add full tier support for Stripe prices

- Add PriceTier interface with support for flat amounts and unit amounts
- Add tiers, tiersMode, and transformQuantity to PriceProps
- Update Price output interface to include tier information
- Implement tier configuration in create/update operations
- Add expand parameter to retrieve tiers from Stripe API
- Add validation to ensure tiers only used with tiered billing scheme
- Add comprehensive tests for graduated and volume tiered pricing
- Update documentation with tiered pricing examples

Enables SaaS products to implement complex usage-based billing:
- First X units free (included tier)
- Different rates for different usage levels
- Volume discounts and overage caps

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
3154699305,commented,2025-06-17T20:46:48Z,sam-goodwin,,,,
3154699305,mentioned,2025-06-17T20:46:49Z,claude,,,,
3154699305,subscribed,2025-06-17T20:46:49Z,claude,,,,
3154699305,commented,2025-06-17T20:47:21Z,claude[bot],,,,
3154699305,committed,,,770dd8926cd3b5b67fca5c19080f85de4fc35c6a,,,"docs(stripe): add tiered pricing examples to Price documentation

- Add graduated tier pricing example for API usage billing
- Add volume-based tier pricing example for storage
- Add overage cap example using flat amounts
- Include clear explanations of graduated vs volume pricing modes

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
3154699305,committed,,,276a045654fa81b6f622880024b684b4ebd7f001,,,fix meter.test.ts
3154699305,committed,,,8ac0477f85c08c9e8711cb38063925b12dd8c7bb,,,fix types and use undefined instead of null
3154699305,commented,2025-06-17T22:05:20Z,pkg-pr-new[bot],,,,
3154699305,merged,2025-06-17T22:05:48Z,sam-goodwin,7691c2ce1a29fd21d6e43f044c55aee65f9e0059,,,
3154699305,closed,2025-06-17T22:05:48Z,sam-goodwin,,,,
3150393125,committed,,,22ca4a755df6c5e9b327ebea4a24dad4c09bc9f6,,,"Remove obsolete node labels for ws-daemon and registry-facade readiness

Removes the node labels `gitpod.io/ws-daemon_ready_ns_*` and `gitpod.io/registry-facade_ready_ns_*` as they are no longer necessary since workspace scheduling now relies on taints instead of positive labels.

Changes:
- ws-manager-mk2: Remove NodeSelectorRequirements for obsolete labels
- node-labeler: Remove label constants and management logic while preserving taint functionality
- Documentation: Update to reflect taint-based scheduling approach

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
3150393125,labeled,2025-06-16T15:15:35Z,roboquat,,,do-not-merge/hold,
3150393125,labeled,2025-06-16T15:15:35Z,roboquat,,,do-not-merge/work-in-progress,
3150393125,labeled,2025-06-16T15:15:42Z,roboquat,,,size/M,
3150393125,closed,2025-06-16T17:05:27Z,kylos101,,,,
3150393125,head_ref_deleted,2025-06-16T17:05:33Z,kylos101,,,,
3047699666,committed,,,d6e0df6d133bee28d6e53b271bcfda2a075a2fc2,,,"Add test file for organization_members RLS policies and is_current_user_org_member function

This commit introduces a new SQL test file that validates the behavior of the is_current_user_org_member function and the associated Row Level Security (RLS) policies for organization members. The tests cover various scenarios, including membership verification, access control for non-members, and the ability to add or remove members within an organization. The tests ensure that the RLS policies are functioning as intended and highlight a potential security concern regarding non-member additions. Comprehensive assertions are included to confirm expected outcomes."
3047699666,commented,2025-05-08T03:30:03Z,vercel[bot],,,,
3047699666,commented,2025-05-08T03:30:04Z,changeset-bot[bot],,,,
3047699666,assigned,2025-05-08T03:30:12Z,github-actions[bot],,MH4GF,,
3047699666,commented,2025-05-08T03:30:19Z,supabase[bot],,,,
3047699666,deployed,2025-05-08T03:31:09Z,vercel[bot],,,,
3047699666,reviewed,,,d6e0df6d133bee28d6e53b271bcfda2a075a2fc2,,,
3047699666,deployed,2025-05-08T03:35:06Z,vercel[bot],,,,
3047699666,renamed,2025-05-08T03:37:33Z,MH4GF,,,,
3047699666,ready_for_review,2025-05-08T03:38:26Z,MH4GF,,,,
3047699666,review_requested,2025-05-08T03:38:26Z,MH4GF,,,,
3047699666,review_request_removed,2025-05-08T03:38:26Z,MH4GF,,,,
3047699666,review_requested,2025-05-08T03:38:26Z,MH4GF,,,,
3047699666,review_requested,2025-05-08T03:38:26Z,MH4GF,,,,
3047699666,review_requested,2025-05-08T03:38:26Z,MH4GF,,,,
3047699666,review_requested,2025-05-08T03:38:27Z,MH4GF,,,,
3047699666,labeled,2025-05-08T03:38:40Z,qodo-merge-for-open-source[bot],,,Review effort 2/5,
3047699666,commented,2025-05-08T03:38:41Z,qodo-merge-for-open-source[bot],,,,
3047699666,commented,2025-05-08T03:39:01Z,qodo-merge-for-open-source[bot],,,,
