url,id,full_name,language,forks,stars,open_issues
https://api.github.com/repos/JoshuaC215/agent-service-toolkit,838093526,JoshuaC215/agent-service-toolkit,Python,485,3197,10
https://api.github.com/repos/busser/tfautomv,482225540,busser/tfautomv,Go,23,772,7
https://api.github.com/repos/micropython/micropython,15337142,micropython/micropython,C,8249,20526,1688
https://api.github.com/repos/openai/openai-agents-js,993521808,openai/openai-agents-js,TypeScript,109,627,23
https://api.github.com/repos/hypothesis/client,62234930,hypothesis/client,Mustache,208,663,192
https://api.github.com/repos/Wan-Video/Wan2.1,938717878,Wan-Video/Wan2.1,Python,1513,12462,266
https://api.github.com/repos/nrwl/nx,100061716,nrwl/nx,TypeScript,2543,26119,735
https://api.github.com/repos/anthropics/claude-code-action,986421638,anthropics/claude-code-action,TypeScript,856,1290,62
https://api.github.com/repos/anthropics/claude-code,937253475,anthropics/claude-code,Shell,848,15229,1262
https://api.github.com/repos/elizaOS/eliza,826170402,elizaOS/eliza,TypeScript,5249,16125,47
https://api.github.com/repos/CoderGamester/mcp-unity,948148972,CoderGamester/mcp-unity,C#,76,674,5
https://api.github.com/repos/anaisbetts/mcp-installer,894640711,anaisbetts/mcp-installer,JavaScript,158,1240,12
https://api.github.com/repos/apache/pulsar,62117812,apache/pulsar,Java,3646,14685,1570
https://api.github.com/repos/razimantv/mazegenerator,10286641,razimantv/mazegenerator,C++,103,1070,7
https://api.github.com/repos/sam-goodwin/alchemy,917974798,sam-goodwin/alchemy,TypeScript,45,560,85
https://api.github.com/repos/shopware/shopware,131995661,shopware/shopware,PHP,1096,3077,1156
https://api.github.com/repos/grafana/loki,129717717,grafana/loki,Go,3703,25840,2163
https://api.github.com/repos/rishikanthc/Scriberr,867812115,rishikanthc/Scriberr,Svelte,47,901,18
https://api.github.com/repos/thefrontside/effection,155915287,thefrontside/effection,TypeScript,33,708,21
https://api.github.com/repos/smtg-ai/claude-squad,945605057,smtg-ai/claude-squad,Go,158,2203,36
https://api.github.com/repos/fishaudio/fish-speech,702796244,fishaudio/fish-speech,Python,1801,22045,46
https://api.github.com/repos/zenml-io/zenml,314197645,zenml-io/zenml,Python,512,4653,64
