issue_id,event,created_at,actor,commit_id,assignee,label,message
CoderGamester__mcp-unity__47,committed,,,90ca612b22b3b2d6af03a55136b298b865eb4fab,,,"Remove command-line argument support for console log service selection

- Removed GetEffectiveConsoleLogService() method
- Console log service now only configurable via Unity Editor settings UI
- Simplified configuration as command-line args are not practical for Unity Hub users

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
CoderGamester__mcp-unity__47,committed,,,9c2d0c14b2fdea0d8c69a1cf38975fcaa99a97d6,,,"Add .claude/settings.local.json to .gitignore

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
CoderGamester__mcp-unity__47,committed,,,92b838763228343bd7b7e870bc6fe855cc11cd95,,,"Remove .claude/settings.local.json from git tracking

Keep file locally but stop tracking it in git

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
CoderGamester__mcp-unity__47,commented,2025-06-08T10:55:23Z,coderabbitai[bot],,,,
CoderGamester__mcp-unity__47,reviewed,,,92b838763228343bd7b7e870bc6fe855cc11cd95,,,
CoderGamester__mcp-unity__47,commented,2025-06-08T11:15:02Z,Saqoosha,,,,
CoderGamester__mcp-unity__47,mentioned,2025-06-08T11:15:04Z,coderabbitai,,,,
CoderGamester__mcp-unity__47,commented,2025-06-08T11:15:32Z,coderabbitai[bot],,,,
CoderGamester__mcp-unity__47,mentioned,2025-06-08T11:15:33Z,Saqoosha,,,,
CoderGamester__mcp-unity__47,subscribed,2025-06-08T11:15:33Z,Saqoosha,,,,
CoderGamester__mcp-unity__47,reviewed,,,92b838763228343bd7b7e870bc6fe855cc11cd95,,,
CoderGamester__mcp-unity__47,commented,2025-06-09T14:06:25Z,Saqoosha,,,,
CoderGamester__mcp-unity__47,mentioned,2025-06-09T14:06:26Z,CoderGamester,,,,
CoderGamester__mcp-unity__47,subscribed,2025-06-09T14:06:26Z,CoderGamester,,,,
CoderGamester__mcp-unity__47,commented,2025-06-09T21:57:24Z,CoderGamester,,,,
CoderGamester__mcp-unity__47,mentioned,2025-06-09T21:57:25Z,CoderGamester,,,,
CoderGamester__mcp-unity__47,subscribed,2025-06-09T21:57:25Z,CoderGamester,,,,
CoderGamester__mcp-unity__47,closed,2025-06-09T21:57:28Z,CoderGamester,,,,
CoderGamester__mcp-unity__47,head_ref_deleted,2025-06-09T23:27:16Z,Saqoosha,,,,
dust-tt__dust__123,committed,,,2d222e9c20c33e7b1507ac6264dd9007dfc08787,,,Tera templating with proper error reporting
dust-tt__dust__123,committed,,,c5c66b127dfef87fe32bf9fb65b0b91084e2ad4d,,,doc update + deprecate few-shot
dust-tt__dust__123,committed,,,40f5415c59dee646cd9693905e1bc89ce8092288,,,nit
dust-tt__dust__123,cross-referenced,2023-01-11T16:42:30Z,spolu,,,,
dust-tt__dust__123,cross-referenced,2023-01-11T16:42:42Z,spolu,,,,
dust-tt__dust__123,merged,2023-01-11T16:43:22Z,spolu,f6d0856710910eb4f0fa8ec93bfb873a06ddb6b0,,,
dust-tt__dust__123,closed,2023-01-11T16:43:22Z,spolu,,,,
dust-tt__dust__123,head_ref_deleted,2023-01-11T16:43:23Z,spolu,,,,
brentyi__tyro__167,commented,2024-09-21T23:45:04Z,brentyi,,,,
brentyi__tyro__167,mentioned,2024-09-21T23:45:05Z,emcd,,,,
brentyi__tyro__167,subscribed,2024-09-21T23:45:05Z,emcd,,,,
brentyi__tyro__167,commented,2024-09-22T15:59:59Z,emcd,,,,
brentyi__tyro__167,mentioned,2024-09-22T16:00:00Z,brentyi,,,,
brentyi__tyro__167,subscribed,2024-09-22T16:00:01Z,brentyi,,,,
brentyi__tyro__167,cross-referenced,2025-03-23T02:48:37Z,emcd,,,,
brentyi__tyro__167,closed,2025-03-28T09:14:54Z,brentyi,,,,
coder__coder__17084,committed,,,e14aafb5090cb9287d1e983978b3555ad9d53b50,,,"fix: add gosec G115 annotations

Added more detailed #nosec G115 annotations to fix gosec warnings

🤖 Generated with [Claude Code](https://claude.ai/code)
Co-Authored-By: Claude <noreply@anthropic.com>"
coder__coder__17084,committed,,,90a85a497a4b83e1252a664ae0e9242329c0a404,,,"fix: resolve linting issues for Go 1.24.1 update

- Fix go:build directive spacing in pty_linux.go
- Add bounds checks and #nosec annotations for integer conversions
- Fix comment alignment and formatting
- Address gosec G115 warnings in multiple files

Co-Authored-By: Claude <noreply@anthropic.com>"
coder__coder__17084,commented,2025-03-25T07:04:42Z,github-actions[bot],,,,
coder__coder__17084,mentioned,2025-03-25T07:04:44Z,user,,,,
coder__coder__17084,subscribed,2025-03-25T07:04:44Z,user,,,,
coder__coder__17084,assigned,2025-03-25T07:04:44Z,github-actions[bot],,sreya,,
coder__coder__17084,mentioned,2025-03-25T07:04:44Z,claude,,,,
coder__coder__17084,subscribed,2025-03-25T07:04:44Z,claude,,,,
coder__coder__17084,closed,2025-03-25T07:05:26Z,sreya,,,,
coder__coder__17084,locked,2025-03-25T07:05:41Z,github-actions[bot],,,,
coder__coder__17084,head_ref_deleted,2025-03-25T07:22:34Z,sreya,,,,
CoderGamester__mcp-unity__50,committed,,,65084f3ee82bb88a8d1d4bef17c41ffc30714a7a,,,"feat: Add configurable console log service with Unity 6 enhanced implementation

- Add ConsoleLogServiceType enum with EventBased and Unity6Enhanced options
- Implement ConsoleLogsServiceUnity6 using internal LogEntries API for better reliability
- Add command line argument support (-mcpConsoleLogService) for runtime switching
- Update McpUnityServer to dynamically select service based on settings and Unity version
- Add UI controls in McpUnityEditorWindow with warning dialogs for internal API usage
- Default to safe EventBased implementation, Unity6Enhanced only when explicitly selected
- Add clear startup logging to identify which implementation is active

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
CoderGamester__mcp-unity__50,committed,,,30d64e9fa9e7896eaee94ac7f845c35a851d85ee,,,"feat: Add comprehensive Unity LogEntry mode flags support with discovered values

- Create LogEntryModeFlags.cs with Unity's internal mode flag constants
- Add support for observed mode values from debugging:
  * Compiler warnings: 266240 (0x41000)
  * Compiler errors: 272384 (0x42800)
  * Shader errors: 262212 (0x40044)
  * Runtime warnings: 8405504 (0x804200)
  * Runtime errors: 8405248 (0x804100)
- Update Unity6InternalAPIReference.md with complete documentation
- Add conditional debug logging for future mode value discovery
- Improve error/warning classification accuracy in Unity 6 implementation

This enables proper filtering of shader errors, compile errors, and runtime
exceptions that were previously misclassified as ""Log"" type.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
CoderGamester__mcp-unity__50,committed,,,90ca612b22b3b2d6af03a55136b298b865eb4fab,,,"Remove command-line argument support for console log service selection

- Removed GetEffectiveConsoleLogService() method
- Console log service now only configurable via Unity Editor settings UI
- Simplified configuration as command-line args are not practical for Unity Hub users

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
CoderGamester__mcp-unity__50,committed,,,9c2d0c14b2fdea0d8c69a1cf38975fcaa99a97d6,,,"Add .claude/settings.local.json to .gitignore

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
CoderGamester__mcp-unity__50,committed,,,92b838763228343bd7b7e870bc6fe855cc11cd95,,,"Remove .claude/settings.local.json from git tracking

Keep file locally but stop tracking it in git

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
CoderGamester__mcp-unity__50,committed,,,2d59af909379900c7d12a14c127c0b09b502585b,,,Merge remote-tracking branch 'upstream/main'
CoderGamester__mcp-unity__50,commented,2025-06-16T21:29:52Z,coderabbitai[bot],,,,
CoderGamester__mcp-unity__50,closed,2025-06-16T21:31:44Z,Saqoosha,,,,
CoderGamester__mcp-unity__50,head_ref_deleted,2025-06-16T21:33:42Z,Saqoosha,,,,
CoderGamester__mcp-unity__50,reviewed,,,2d59af909379900c7d12a14c127c0b09b502585b,,,
shopware__shopware__10481,issue_type_added,2025-06-12T09:00:51Z,JonahMans,,,,
shopware__shopware__10481,labeled,2025-06-12T09:00:59Z,github-actions[bot],,,Platform(Default),
shopware__shopware__10481,labeled,2025-06-12T09:05:59Z,github-actions[bot],,,needs-triage,
shopware__shopware__10481,labeled,2025-06-12T09:07:39Z,jenskueper,,,6.7-RC-Issues,
shopware__shopware__10481,labeled,2025-06-16T09:17:59Z,yusufttur,,,priority/high,
shopware__shopware__10481,labeled,2025-06-16T09:17:59Z,yusufttur,,,domain/framework,
shopware__shopware__10481,unlabeled,2025-06-16T09:18:03Z,yusufttur,,,needs-triage,
shopware__shopware__10481,labeled,2025-06-17T06:10:06Z,jleifeld,,,component/administration,
shopware__shopware__10481,commented,2025-06-17T07:22:32Z,jleifeld,,,,
shopware__shopware__10481,mentioned,2025-06-17T07:22:33Z,shyim,,,,
shopware__shopware__10481,subscribed,2025-06-17T07:22:33Z,shyim,,,,
shopware__shopware__10481,assigned,2025-06-17T07:22:49Z,jleifeld,,jleifeld,,
shopware__shopware__10481,commented,2025-06-17T07:27:22Z,shyim,,,,
artsy__force__15292,committed,,,356778ad28e611cbfba51bee08e612d163865e6b,,,fix: add loading state for payment route of order app so that the screen does not flicker on load (#15290)
artsy__force__15292,assigned,2025-03-12T18:22:45Z,artsyit,,oxaudo,,
artsy__force__15292,committed,,,9150fc1f04c7d3db2eba9da5b9271e1e8d5171d4,,,refactor: accepts a more generic layout prop for grid type
artsy__force__15292,committed,,,5d82a7c499599e2555814c73a15282878f5c9f61,,,feat(EMI-2297): Render express checkout with shippingRates + new order schema (#15276)
artsy__force__15292,labeled,2025-03-13T14:11:55Z,artsy-peril[bot],,,Jira Synced,
artsy__force__15292,committed,,,cc61e921074802e055ce17e21888d833b157df33,,,"feat(shows): switches to ""flat"" grid layout for show artworks"
artsy__force__15292,committed,,,f1fd16b0fadd99c30f7ffb4e52f3421f9071e547,,,refactor: uses a single type; consistent casing
artsy__force__15292,committed,,,7b4ca6cc8a004323022549c39ec25cd87829c5a9,,,Merge pull request #15295 from artsy/DIA-1117-update-grid-on-gallery-curated-sort-for-gallery-shows
artsy__force__15292,committed,,,cb46f7b8e1629a10451dc18760185ee4c3343952,,,chore: update metaphysics graphql schema (#15296)
artsy__force__15292,committed,,,c186ee65da89ccbc28a4fa6b4259b3b9befc1516,,,"refactor: migrate ArtistNationalityFilter spec from Enzyme to RTL  (#15294)

* test: convert ArtistNationalityFilter test from Enzyme to RTL

Migrates the ArtistNationalityFilter.jest.enzyme.tsx test to use React Testing Library instead of Enzyme, following the pattern used by other modern tests in the ArtworkFilters directory.

This is part of the ongoing effort to modernize the test suite by moving away from Enzyme.

🤖 Generated with [Claude Code](https://claude.ai/code)
Co-Authored-By: Claude <noreply@anthropic.com>

* test: add assertion about component title

* chore: remove obsolete Enzyme test for ArtistNationalityFilter

Removes the Enzyme version of the ArtistNationalityFilter test since it's been
replaced with the React Testing Library version in the previous commit.

🤖 Generated with [Claude Code](https://claude.ai/code)
Co-Authored-By: Claude <noreply@anthropic.com>"
artsy__force__15292,committed,,,c51ae1dd5e7173c92d54f1f78ae2740d5b433ea4,,,feat: exposes a placeholder for flat grid layout
artsy__force__15292,committed,,,78979f50767b2f6490155ce1f567ba1c48b88e99,,,feat: uses new flat grid placeholder
artsy__force__15292,committed,,,c5047def8c5151b9c713f4f1eef8dff8727b7cf4,,,"Merge pull request #15298 from artsy/DIA-1212-build-a-flat-grid-placeholder-skeleton-and-use-it-when-layout-is-grid

feat(dia-1212): uses flat grid placeholder skeleton when layout is grid"
artsy__force__15292,merged,2025-03-14T13:12:54Z,artsyit,5d85d501e44bae5c5acc35315861ffb624cf8dd1,,,
artsy__force__15292,closed,2025-03-14T13:12:54Z,artsyit,,,,
eyaltoledano__claude-task-master__829,committed,,,df9ce457ff2e39d7b9d036c7cd0cdb9260d907e7,,,"feat: add Claude Code provider support

Implements Claude Code as a new AI provider that uses the Claude Code CLI
without requiring API keys. This enables users to leverage Claude models
through their local Claude Code installation.

Key changes:
- Add complete AI SDK v1 implementation for Claude Code provider
  - Custom SDK with streaming/non-streaming support
  - Session management for conversation continuity
  - JSON extraction for object generation mode
  - Support for advanced settings (maxTurns, allowedTools, etc.)

- Integrate Claude Code into Task Master's provider system
  - Update ai-services-unified.js to handle keyless authentication
  - Add provider to supported-models.json with opus/sonnet models
  - Ensure correct maxTokens values are applied (opus: 32000, sonnet: 64000)

- Fix maxTokens configuration issue
  - Add max_tokens property to getAvailableModels() output
  - Update setModel() to properly handle claude-code models
  - Create update-config-tokens.js utility for init process

- Add comprehensive documentation
  - User guide with configuration examples
  - Advanced settings explanation and future integration options

The implementation maintains full backward compatibility with existing
providers while adding seamless Claude Code support to all Task Master
commands."
eyaltoledano__claude-task-master__829,committed,,,93271e0a2deda2df58144dbba7537f873140955e,,,"fix(docs): correct invalid commands in claude-code usage examples

- Remove non-existent 'do', 'estimate', and 'analyze' commands
- Replace with actual Task Master commands: next, show, set-status
- Use correct syntax for parse-prd and analyze-complexity"
eyaltoledano__claude-task-master__829,committed,,,72a324075ca24ceca5ee1be1a9066233e36554ea,,,"feat: make @anthropic-ai/claude-code an optional dependency

This change makes the Claude Code SDK package optional, preventing installation failures for users who don't need Claude Code functionality.

Changes:
- Added @anthropic-ai/claude-code to optionalDependencies in package.json
- Implemented lazy loading in language-model.js to only import the SDK when actually used
- Updated documentation to explain the optional installation requirement
- Applied formatting fixes to ensure code consistency

Benefits:
- Users without Claude Code subscriptions don't need to install the dependency
- Reduces package size for users who don't use Claude Code
- Prevents installation failures if the package is unavailable
- Provides clear error messages when the package is needed but not installed

The implementation uses dynamic imports to load the SDK only when doGenerate() or doStream() is called, ensuring the provider can be instantiated without the package present."
eyaltoledano__claude-task-master__829,committed,,,4125025abdbc841f57122fa75a845c321b950756,,,"test: add comprehensive tests for ClaudeCodeProvider

Addresses code review feedback about missing automated tests for the ClaudeCodeProvider.

## Changes

- Added unit tests for ClaudeCodeProvider class covering constructor, validateAuth, and getClient methods
- Added unit tests for ClaudeCodeLanguageModel testing lazy loading behavior and error handling
- Added integration tests verifying optional dependency behavior when @anthropic-ai/claude-code is not installed

## Test Coverage

1. **Unit Tests**:
   - ClaudeCodeProvider: Basic functionality, no API key requirement, client creation
   - ClaudeCodeLanguageModel: Model initialization, lazy loading, error messages, warning generation

2. **Integration Tests**:
   - Optional dependency behavior when package is not installed
   - Clear error messages for users about missing package
   - Provider instantiation works but usage fails gracefully

All tests pass and provide comprehensive coverage for the claude-code provider implementation."
eyaltoledano__claude-task-master__829,committed,,,de77826bcc9fb9b19b66a8ff8e0cb2d0ff681520,,,"revert: remove maxTokens update functionality from init

This functionality was out of scope for the Claude Code provider PR.
The automatic updating of maxTokens values in config.json during
initialization is a general improvement that should be in a separate PR.

Additionally, Claude Code ignores maxTokens and temperature parameters
anyway, making this change irrelevant for the Claude Code integration.

Removed:
- scripts/modules/update-config-tokens.js
- Import and usage in scripts/init.js"
eyaltoledano__claude-task-master__829,committed,,,5d82b69610a4a18ee2f04eb49c1c2e6f69ff3996,,,"docs: add Claude Code support information to README

- Added Claude Code to the list of supported providers in Requirements section
- Noted that Claude Code requires no API key but needs Claude Code CLI
- Added example of configuring claude-code/sonnet model
- Created dedicated Claude Code Support section with key information
- Added link to detailed Claude Code setup documentation

This ensures users are aware of the Claude Code option as a no-API-key
alternative for using Claude models."
eyaltoledano__claude-task-master__829,committed,,,18a5f63d06de85a65b49336108f46ff7597e290d,,,style: apply biome formatting to test files
eyaltoledano__claude-task-master__829,committed,,,d0a7deb46c47e21aa148c195806eaaed4d5179f5,,,"fix(models): add missing --claude-code flag to models command

The models command was missing the --claude-code provider flag, preventing users from setting Claude Code models via CLI. While the backend already supported claude-code as a provider hint, there was no command-line flag to trigger it.

Changes:
- Added --claude-code option to models command alongside existing provider flags
- Updated provider flags validation to include claudeCode option
- Added claude-code to providerHint logic for all three model roles (main, research, fallback)
- Updated error message to include --claude-code in list of mutually exclusive flags
- Added example usage in help text

This allows users to properly set Claude Code models using commands like:
  task-master models --set-main sonnet --claude-code
  task-master models --set-main opus --claude-code

Without this flag, users would get ""Model ID not found"" errors when trying to set claude-code models, as the system couldn't determine the correct provider for generic model names like ""sonnet"" or ""opus""."
eyaltoledano__claude-task-master__829,committed,,,8df2d50bac0510443dfa42933fbf7466f1014850,,,chore: add changeset for Claude Code provider feature
eyaltoledano__claude-task-master__829,commented,2025-06-20T13:23:10Z,changeset-bot[bot],,,,
eyaltoledano__claude-task-master__829,renamed,2025-06-20T13:23:31Z,Crunchyman-ralph,,,,
eyaltoledano__claude-task-master__829,cross-referenced,2025-06-20T13:24:43Z,Crunchyman-ralph,,,,
eyaltoledano__claude-task-master__829,mentioned,2025-06-20T13:25:17Z,ghul0,,,,
eyaltoledano__claude-task-master__829,subscribed,2025-06-20T13:25:18Z,ghul0,,,,
eyaltoledano__claude-task-master__829,merged,2025-06-20T13:25:22Z,Crunchyman-ralph,4b0c9d9af62d00359fca3f43283cf33223d410bc,,,
eyaltoledano__claude-task-master__829,closed,2025-06-20T13:25:22Z,Crunchyman-ralph,,,,
eyaltoledano__claude-task-master__829,commented,2025-06-20T14:59:47Z,fahimanwer,,,,
eyaltoledano__claude-task-master__829,commented,2025-06-20T15:01:10Z,ben-vargas,,,,
eyaltoledano__claude-task-master__829,mentioned,2025-06-20T15:01:11Z,Crunchyman-ralph,,,,
eyaltoledano__claude-task-master__829,subscribed,2025-06-20T15:01:11Z,Crunchyman-ralph,,,,
eyaltoledano__claude-task-master__829,commented,2025-06-20T15:08:16Z,ben-vargas,,,,
eyaltoledano__claude-task-master__829,mentioned,2025-06-20T15:08:18Z,AI-SDK,,,,
eyaltoledano__claude-task-master__829,commented,2025-06-20T15:11:28Z,Crunchyman-ralph,,,,
eyaltoledano__claude-task-master__829,mentioned,2025-06-20T15:11:29Z,ben-vargas,,,,
eyaltoledano__claude-task-master__829,subscribed,2025-06-20T15:11:29Z,ben-vargas,,,,
eyaltoledano__claude-task-master__829,commented,2025-06-20T15:12:08Z,Crunchyman-ralph,,,,
eyaltoledano__claude-task-master__829,mentioned,2025-06-20T15:12:10Z,ben-vargas,,,,
eyaltoledano__claude-task-master__829,subscribed,2025-06-20T15:12:10Z,ben-vargas,,,,
eyaltoledano__claude-task-master__829,commented,2025-06-20T15:16:06Z,ben-vargas,,,,
eyaltoledano__claude-task-master__829,mentioned,2025-06-20T15:16:08Z,Crunchyman-ralph,,,,
quarylabs__sqruff__689,labeled,2024-09-07T10:05:38Z,benfdking,,,rust,
quarylabs__sqruff__689,labeled,2024-09-07T10:05:38Z,benfdking,,,dialect,
quarylabs__sqruff__689,commented,2024-09-07T10:06:15Z,benfdking,,,,
quarylabs__sqruff__689,subscribed,2025-04-26T09:53:02Z,keen85,,,,
quarylabs__sqruff__689,subscribed,2025-06-03T01:55:23Z,puruzio,,,,
quarylabs__sqruff__689,cross-referenced,2025-06-19T03:29:50Z,Fank,,,,
quarylabs__sqruff__689,cross-referenced,2025-06-21T16:23:32Z,Fank,,,,
quarylabs__sqruff__689,closed,2025-06-23T17:22:48Z,benfdking,,,,
ryoppippi__ccusage__127,referenced,2025-06-20T12:53:36Z,zhiyue,b08f1cebd13f415821b42b76203c791d4bc9d035,,,
ryoppippi__ccusage__127,cross-referenced,2025-06-20T12:55:29Z,zhiyue,,,,
ryoppippi__ccusage__127,closed,2025-06-20T13:24:12Z,ryoppippi,,,,
ryoppippi__ccusage__127,referenced,2025-06-22T00:25:41Z,Durafen,932c59ebd7d20ebf9365a98d6ce60150a8247856,,,
ryoppippi__ccusage__127,referenced,2025-06-22T00:39:15Z,ryoppippi,2d98487b49c0f0db73ee28966fc1b5d5b9b169b5,,,
ryoppippi__ccusage__23,labeled,2025-06-07T18:30:34Z,ryoppippi,,,good first issue,
ryoppippi__ccusage__23,subscribed,2025-06-10T22:55:47Z,c01o,,,,
ryoppippi__ccusage__23,cross-referenced,2025-06-11T11:04:53Z,ryoppippi,,,,
ryoppippi__ccusage__23,subscribed,2025-06-13T11:45:31Z,Uninen,,,,
ryoppippi__ccusage__23,commented,2025-06-16T16:34:22Z,a-c-m,,,,
ryoppippi__ccusage__23,referenced,2025-06-16T18:57:09Z,a-c-m,b7d4cfc4ffd4d6f4cd60521a73fc210a4134e5f1,,,
ryoppippi__ccusage__23,cross-referenced,2025-06-16T18:58:09Z,a-c-m,,,,
ryoppippi__ccusage__23,referenced,2025-06-16T19:11:55Z,a-c-m,f2b808e0a0727ce3749a8e7cdc943233ea3296ea,,,
ryoppippi__ccusage__23,referenced,2025-06-16T20:26:52Z,Kaniikura,ca81a8d569b9b8795052444608b32d126b633023,,,
ryoppippi__ccusage__23,cross-referenced,2025-06-16T20:28:22Z,Kaniikura,,,,
ryoppippi__ccusage__23,mentioned,2025-06-16T20:35:54Z,a-c-m,,,,
ryoppippi__ccusage__23,subscribed,2025-06-16T20:35:54Z,a-c-m,,,,
ryoppippi__ccusage__23,mentioned,2025-06-16T20:35:54Z,ryoppippi,,,,
ryoppippi__ccusage__23,subscribed,2025-06-16T20:35:54Z,ryoppippi,,,,
ryoppippi__ccusage__23,commented,2025-06-16T20:38:13Z,ryoppippi,,,,
ryoppippi__ccusage__23,commented,2025-06-16T21:55:14Z,Kaniikura,,,,
ryoppippi__ccusage__23,mentioned,2025-06-16T21:55:15Z,a-c-m,,,,
ryoppippi__ccusage__23,subscribed,2025-06-16T21:55:15Z,a-c-m,,,,
ryoppippi__ccusage__23,mentioned,2025-06-16T21:55:15Z,ryoppippi,,,,
ryoppippi__ccusage__23,subscribed,2025-06-16T21:55:15Z,ryoppippi,,,,
ryoppippi__ccusage__23,commented,2025-06-16T21:56:47Z,ryoppippi,,,,
ryoppippi__ccusage__23,commented,2025-06-16T22:04:07Z,Kaniikura,,,,
ryoppippi__ccusage__23,commented,2025-06-17T06:57:51Z,rockmandash,,,,
ryoppippi__ccusage__23,closed,2025-06-17T13:16:56Z,ryoppippi,,,,
ryoppippi__ccusage__23,referenced,2025-06-22T00:39:10Z,ryoppippi,caabd40e9a7436c2580d6f340468ede2f4ceb06d,,,
ryoppippi__ccusage__23,referenced,2025-06-22T00:39:10Z,ryoppippi,797ac702e093d2ba1444f25220fc9fa5e07938bb,,,
mitsuhiko__insta__455,head_ref_force_pushed,2024-03-05T04:39:19Z,max-sixty,51e1be45566dcd388f469d04d3f0a76ff3ba115b,,,
mitsuhiko__insta__455,committed,,,2959d790fb97882ec65cce639267c4bdfb31dbf2,,,"Allow `debug` expressions in redaction macros

It's can be a bit confusing when some macros have features which others don't have. So this adds debug expressions to the redaction macros.

(Though they do get quite long; possibly we want to recommend something like `description` in place of `debug` throughout?)"
mitsuhiko__insta__455,head_ref_force_pushed,2024-03-05T04:39:28Z,max-sixty,2959d790fb97882ec65cce639267c4bdfb31dbf2,,,
mitsuhiko__insta__455,referenced,2024-03-05T06:37:33Z,max-sixty,dc23db632065e9d8c10885a9ee3cf7ef54bdc81d,,,
mitsuhiko__insta__455,cross-referenced,2024-03-05T18:55:38Z,max-sixty,,,,
mitsuhiko__insta__455,committed,,,51c0576d90befae62a9fbbe442a96c7efd84a8ed,,,Merge branch 'master' into redaction-debug
mitsuhiko__insta__455,committed,,,632f5541a29249ce22284f8ba2c07d65692180ed,,,changelog
